pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref
4.14072, 0.379166, 6.25622, 0.0434663, 6.94877e-310, -0.703264, 0.398166, 6.36488, 4.84398, -0.0189996, -0.108661
4.14317, 0.379067, 6.25619, 0.0434739, 6.94877e-310, -0.700812, 0.398067, 6.36485, 4.84398, -0.0189996, -0.108661
4.14558, 0.379001, 6.25636, 0.0434814, 6.94877e-310, -0.698404, 0.398, 6.36503, 4.84398, -0.0189996, -0.108661
4.14643, 0.378979, 6.25643, 0.0434841, 6.94877e-310, -0.697546, 0.397978, 6.36509, 4.84398, -0.0189996, -0.108661
4.14807, 0.378935, 6.25654, 0.0434891, 6.94877e-310, -0.695913, 0.397935, 6.3652, 4.84398, -0.0189996, -0.108661
4.15133, 0.378848, 6.25678, 0.0434993, -0.0517347, -0.707557, 0.399522, 6.37174, 4.85889, -0.0206731, -0.114959
4.15378, 0.378822, 6.25673, 0.043507, 6.94877e-310, -0.705106, 0.399496, 6.37169, 4.85889, -0.0206731, -0.114959
4.15624, 0.378725, 6.25591, 0.0435146, 6.94877e-310, -0.702647, 0.399398, 6.37087, 4.85889, -0.0206731, -0.114959
4.15706, 0.378697, 6.25598, 0.0435172, 6.94877e-310, -0.701829, 0.39937, 6.37094, 4.85889, -0.0206731, -0.114959
4.15865, 0.378651, 6.25611, 0.0435221, 6.94877e-310, -0.700236, 0.399324, 6.37106, 4.85889, -0.0206731, -0.114959
4.16196, 0.378563, 6.25635, 0.0435325, 6.94877e-310, -0.696925, 0.399236, 6.3713, 4.85889, -0.0206731, -0.114959
4.16364, 0.378517, 6.25647, 0.0435377, 6.94877e-310, -0.69525, 0.39919, 6.37143, 4.85889, -0.0206731, -0.114959
4.16605, 0.378454, 6.25664, 0.0435452, -0.0518458, -0.707737, 0.400895, 6.37807, 4.87379, -0.0224417, -0.121434
4.16851, 0.378425, 6.25638, 0.043553, 6.94877e-310, -0.705281, 0.400867, 6.37782, 4.87379, -0.0224417, -0.121434
4.16933, 0.3784, 6.2559, 0.0435555, 6.94877e-310, -0.704459, 0.400841, 6.37734, 4.87379, -0.0224417, -0.121434
4.17097, 0.378324, 6.25583, 0.0435606, 6.94877e-310, -0.702821, 0.400765, 6.37726, 4.87379, -0.0224417, -0.121434
4.17424, 0.378232, 6.25608, 0.0435708, 6.94877e-310, -0.699548, 0.400673, 6.37751, 4.87379, -0.0224417, -0.121434
4.17588, 0.378187, 6.2562, 0.043576, 6.94877e-310, -0.697912, 0.400629, 6.37763, 4.87379, -0.0224417, -0.121434
4.17833, 0.378121, 6.25638, 0.0435836, 6.94877e-310, -0.695457, 0.400563, 6.37781, 4.87379, -0.0224417, -0.121434
4.18079, 0.378056, 6.25655, 0.0435913, 6.94877e-310, -0.693001, 0.400497, 6.37799, 4.87379, -0.0224417, -0.121434
4.18161, 0.378034, 6.25661, 0.0435939, -0.0520733, -0.707062, 0.402342, 6.3847, 4.88867, -0.024308, -0.128087
4.18325, 0.37799, 6.25673, 0.043599, 6.94877e-310, -0.705425, 0.402298, 6.38482, 4.88867, -0.024308, -0.128087
4.18489, 0.377983, 6.25638, 0.0436042, 6.94877e-310, -0.703784, 0.402291, 6.38447, 4.88867, -0.024308, -0.128087
4.18817, 0.377859, 6.25586, 0.0436145, 6.94877e-310, -0.700501, 0.402167, 6.38395, 4.88867, -0.024308, -0.128087
4.18981, 0.377814, 6.25598, 0.0436196, 6.94877e-310, -0.698863, 0.402122, 6.38407, 4.88867, -0.024308, -0.128087
4.19227, 0.377747, 6.25616, 0.0436273, 6.94877e-310, -0.696405, 0.402055, 6.38425, 4.88867, -0.024308, -0.128087
4.19468, 0.377681, 6.25634, 0.0436349, 6.94877e-310, -0.693988, 0.401989, 6.38443, 4.88867, -0.024308, -0.128087
4.19554, 0.377659, 6.2564, 0.0436376, 6.94877e-310, -0.693127, 0.401967, 6.38449, 4.88867, -0.024308, -0.128087
4.19886, 0.37757, 6.25664, 0.043648, -0.0525178, -0.704678, 0.403844, 6.39156, 4.90354, -0.0262746, -0.134917
4.20042, 0.377528, 6.25675, 0.0436529, 6.94877e-310, -0.70312, 0.403803, 6.39167, 4.90354, -0.0262746, -0.134917
4.20215, 0.377516, 6.25583, 0.0436584, 6.94877e-310, -0.701391, 0.403791, 6.39074, 4.90354, -0.0262746, -0.134917
4.20453, 0.377418, 6.25583, 0.0436659, 6.94877e-310, -0.69901, 0.403693, 6.39075, 4.90354, -0.0262746, -0.134917
4.20699, 0.377351, 6.25601, 0.0436736, 6.94877e-310, -0.69655, 0.403625, 6.39093, 4.90354, -0.0262746, -0.134917
4.20785, 0.377326, 6.25608, 0.0436763, 6.94877e-310, -0.695689, 0.403601, 6.391, 4.90354, -0.0262746, -0.134917
4.21113, 0.377238, 6.25632, 0.0436866, 6.94877e-310, -0.692407, 0.403512, 6.39123, 4.90354, -0.0262746, -0.134917
4.21277, 0.377194, 6.25644, 0.0436918, -0.0525506, -0.705625, 0.405538, 6.39836, 4.9184, -0.0283441, -0.141924
4.21446, 0.37715, 6.25656, 0.0436971, 6.94877e-310, -0.703942, 0.405494, 6.39848, 4.9184, -0.0283441, -0.141924
4.21606, 0.37714, 6.25595, 0.0437022, 6.94877e-310, -0.702337, 0.405484, 6.39788, 4.9184, -0.0283441, -0.141924
4.21857, 0.377039, 6.25567, 0.0437101, 6.94877e-310, -0.69983, 0.405383, 6.39759, 4.9184, -0.0283441, -0.141924
4.22185, 0.376948, 6.25592, 0.0437204, 6.94877e-310, -0.696545, 0.405292, 6.39784, 4.9184, -0.0283441, -0.141924
4.22346, 0.376903, 6.25603, 0.0437255, 6.94877e-310, -0.694944, 0.405248, 6.39796, 4.9184, -0.0283441, -0.141924
4.2251, 0.376859, 6.25615, 0.0437307, 6.94877e-310, -0.693301, 0.405203, 6.39808, 4.9184, -0.0283441, -0.141924
4.22674, 0.376815, 6.25627, 0.0437359, 6.94877e-310, -0.691658, 0.405159, 6.3982, 4.9184, -0.0283441, -0.141924
4.22925, 0.376748, 6.25645, 0.0437438, -0.0529183, -0.703992, 0.407267, 6.40556, 4.93324, -0.0305189, -0.149109
4.23167, 0.376723, 6.2564, 0.0437515, 6.94877e-310, -0.701567, 0.407242, 6.40551, 4.93324, -0.0305189, -0.149109
4.2325, 0.376694, 6.25593, 0.0437541, 6.94877e-310, -0.700741, 0.407213, 6.40504, 4.93324, -0.0305189, -0.149109
4.23579, 0.37657, 6.2557, 0.0437645, 6.94877e-310, -0.697449, 0.407089, 6.40481, 4.93324, -0.0305189, -0.149109
4.23743, 0.376525, 6.25582, 0.0437697, 6.94877e-310, -0.695805, 0.407044, 6.40493, 4.93324, -0.0305189, -0.149109
4.2399, 0.376458, 6.256, 0.0437775, 6.94877e-310, -0.693338, 0.406976, 6.40511, 4.93324, -0.0305189, -0.149109
4.24237, 0.376391, 6.25618, 0.0437853, 6.94877e-310, -0.690871, 0.40691, 6.40529, 4.93324, -0.0305189, -0.149109
4.24319, 0.376368, 6.25624, 0.0437879, 6.94877e-310, -0.690048, 0.406887, 6.40535, 4.93324, -0.0305189, -0.149109
4.24484, 0.376324, 6.25636, 0.0437931, -0.0531794, -0.703223, 0.409126, 6.41283, 4.94806, -0.0328016, -0.156472
4.24652, 0.37628, 6.25648, 0.0437984, 6.94877e-310, -0.701536, 0.409082, 6.41296, 4.94806, -0.0328016, -0.156472
4.24891, 0.376249, 6.25592, 0.043806, 6.94877e-310, -0.699145, 0.40905, 6.41239, 4.94806, -0.0328016, -0.156472
4.25221, 0.376126, 6.25565, 0.0438165, 6.94877e-310, -0.695849, 0.408927, 6.41212, 4.94806, -0.0328016, -0.156472
4.2539, 0.376078, 6.25578, 0.0438218, 6.94877e-310, -0.694161, 0.40888, 6.41225, 4.94806, -0.0328016, -0.156472
4.25555, 0.376033, 6.2559, 0.043827, 6.94877e-310, -0.692515, 0.408834, 6.41237, 4.94806, -0.0328016, -0.156472
4.25719, 0.375988, 6.25602, 0.0438323, 6.94877e-310, -0.690868, 0.40879, 6.41249, 4.94806, -0.0328016, -0.156472
4.25884, 0.375943, 6.25614, 0.0438375, 6.94877e-310, -0.689221, 0.408745, 6.41261, 4.94806, -0.0328016, -0.156472
4.26135, 0.375877, 6.25632, 0.0438455, -0.0535668, -0.701519, 0.411071, 6.42033, 4.96287, -0.0351948, -0.164011
4.26461, 0.375826, 6.25635, 0.0438558, 6.94877e-310, -0.698264, 0.411021, 6.42036, 4.96287, -0.0351948, -0.164011
4.26626, 0.375774, 6.25538, 0.0438611, 6.94877e-310, -0.696609, 0.410969, 6.41939, 4.96287, -0.0351948, -0.164011
4.26787, 0.375702, 6.25556, 0.0438662, 6.94877e-310, -0.695002, 0.410896, 6.41957, 4.96287, -0.0351948, -0.164011
4.26956, 0.375653, 6.25569, 0.0438716, 6.94877e-310, -0.693312, 0.410847, 6.4197, 4.96287, -0.0351948, -0.164011
4.27199, 0.375587, 6.25587, 0.0438793, 6.94877e-310, -0.69088, 0.410782, 6.41988, 4.96287, -0.0351948, -0.164011
4.27533, 0.375495, 6.25611, 0.0438899, 6.94877e-310, -0.687541, 0.41069, 6.42012, 4.96287, -0.0351948, -0.164011
4.27698, 0.37545, 6.25623, 0.0438952, -0.0538509, -0.700682, 0.413151, 6.42796, 4.97766, -0.0377008, -0.171729
4.27859, 0.375408, 6.25635, 0.0439003, 6.94877e-310, -0.699073, 0.413109, 6.42808, 4.97766, -0.0377008, -0.171729
4.28033, 0.375393, 6.25537, 0.0439059, 6.94877e-310, -0.697334, 0.413094, 6.4271, 4.97766, -0.0377008, -0.171729
4.28276, 0.375293, 6.25537, 0.0439136, 6.94877e-310, -0.694898, 0.412994, 6.4271, 4.97766, -0.0377008, -0.171729
4.28524, 0.375224, 6.25556, 0.0439215, 6.94877e-310, -0.692423, 0.412924, 6.42729, 4.97766, -0.0377008, -0.171729
4.28606, 0.375201, 6.25562, 0.0439241, 6.94877e-310, -0.691597, 0.412902, 6.42735, 4.97766, -0.0377008, -0.171729
4.28771, 0.375155, 6.25574, 0.0439294, 6.94877e-310, -0.689946, 0.412856, 6.42747, 4.97766, -0.0377008, -0.171729
4.29097, 0.375067, 6.25598, 0.0439398, 6.94877e-310, -0.686686, 0.412768, 6.42771, 4.97766, -0.0377008, -0.171729
4.29353, 0.374998, 6.25617, 0.043948, -0.0542604, -0.698896, 0.41532, 6.43579, 4.99243, -0.0403222, -0.179623
4.29597, 0.374967, 6.25588, 0.0439558, 6.94877e-310, -0.696457, 0.41529, 6.4355, 4.99243, -0.0403222, -0.179623
4.29676, 0.374943, 6.25537, 0.0439583, 6.94877e-310, -0.695669, 0.415265, 6.43499, 4.99243, -0.0403222, -0.179623
4.29842, 0.374867, 6.25521, 0.0439636, 6.94877e-310, -0.694015, 0.415189, 6.43483, 4.99243, -0.0403222, -0.179623
4.30011, 0.374817, 6.25534, 0.043969, 6.94877e-310, -0.69232, 0.415139, 6.43497, 4.99243, -0.0403222, -0.179623
4.30346, 0.374723, 6.2556, 0.0439797, 6.94877e-310, -0.688974, 0.415045, 6.43522, 4.99243, -0.0403222, -0.179623
4.30503, 0.37468, 6.25571, 0.0439847, 6.94877e-310, -0.687403, 0.415002, 6.43534, 4.99243, -0.0403222, -0.179623
4.30755, 0.374612, 6.2559, 0.0439928, 6.94877e-310, -0.684882, 0.414934, 6.43552, 4.99243, -0.0403222, -0.179623
4.31007, 0.374542, 6.25608, 0.0440009, -0.0546755, -0.697111, 0.417604, 6.44378, 5.00718, -0.0430614, -0.187695
4.31086, 0.374522, 6.25614, 0.0440034, 6.94877e-310, -0.696325, 0.417583, 6.44383, 5.00718, -0.0430614, -0.187695
4.31413, 0.374448, 6.25503, 0.0440139, 6.94877e-310, -0.69305, 0.41751, 6.44273, 5.00718, -0.0430614, -0.187695
4.31587, 0.374384, 6.25521, 0.0440194, 6.94877e-310, -0.691312, 0.417445, 6.4429, 5.00718, -0.0430614, -0.187695
4.31744, 0.374339, 6.25533, 0.0440245, 6.94877e-310, -0.68974, 0.417401, 6.44302, 5.00718, -0.0430614, -0.187695
4.31996, 0.374268, 6.25552, 0.0440326, 6.94877e-310, -0.687216, 0.41733, 6.44321, 5.00718, -0.0430614, -0.187695
4.32245, 0.3742, 6.2557, 0.0440405, 6.94877e-310, -0.684733, 0.417261, 6.44339, 5.00718, -0.0430614, -0.187695
4.32332, 0.374177, 6.25576, 0.0440433, 6.94877e-310, -0.683864, 0.417238, 6.44346, 5.00718, -0.0430614, -0.187695
4.32659, 0.374087, 6.256, 0.0440538, -0.0550996, -0.695314, 0.420008, 6.45195, 5.0219, -0.0459208, -0.195944
4.32824, 0.374047, 6.25611, 0.0440591, 6.94877e-310, -0.693658, 0.419968, 6.45206, 5.0219, -0.0459208, -0.195944
4.33073, 0.373989, 6.25488, 0.0440672, 6.94877e-310, -0.691166, 0.41991, 6.45082, 5.0219, -0.0459208, -0.195944
4.33318, 0.373905, 6.25511, 0.044075, 6.94877e-310, -0.688721, 0.419826, 6.45105, 5.0219, -0.0459208, -0.195944
4.33401, 0.373882, 6.25517, 0.0440777, 6.94877e-310, -0.687892, 0.419803, 6.45112, 5.0219, -0.0459208, -0.195944
4.33571, 0.373833, 6.2553, 0.0440831, 6.94877e-310, -0.686193, 0.419754, 6.45124, 5.0219, -0.0459208, -0.195944
4.33741, 0.373787, 6.25543, 0.0440886, 6.94877e-310, -0.684494, 0.419708, 6.45137, 5.0219, -0.0459208, -0.195944
4.33985, 0.373718, 6.25561, 0.0440965, 6.94877e-310, -0.682049, 0.419639, 6.45155, 5.0219, -0.0459208, -0.195944
4.34317, 0.373627, 6.25586, 0.0441071, -0.0555367, -0.693433, 0.42253, 6.46023, 5.0366, -0.048903, -0.204371
4.34478, 0.373584, 6.25597, 0.0441123, 6.94877e-310, -0.691816, 0.422487, 6.46034, 5.0366, -0.048903, -0.204371
4.34645, 0.37357, 6.25501, 0.0441177, 6.94877e-310, -0.690152, 0.422473, 6.45938, 5.0366, -0.048903, -0.204371
4.34815, 0.373493, 6.25487, 0.0441232, 6.94877e-310, -0.688449, 0.422396, 6.45924, 5.0366, -0.048903, -0.204371
4.34981, 0.373443, 6.255, 0.0441285, 6.94877e-310, -0.68679, 0.422346, 6.45937, 5.0366, -0.048903, -0.204371
4.35147, 0.373397, 6.25513, 0.0441339, 6.94877e-310, -0.685131, 0.4223, 6.4595, 5.0366, -0.048903, -0.204371
4.35562, 0.373281, 6.25544, 0.0441473, 6.94877e-310, -0.680981, 0.422184, 6.45981, 5.0366, -0.048903, -0.204371
4.35724, 0.373235, 6.25556, 0.0441525, -0.055657, -0.694042, 0.425245, 6.46854, 5.05128, -0.0520102, -0.212975
4.3589, 0.373189, 6.25568, 0.0441579, 6.94877e-310, -0.692382, 0.425199, 6.46866, 5.05128, -0.0520102, -0.212975
4.36061, 0.373175, 6.25497, 0.0441634, 6.94877e-310, -0.690675, 0.425185, 6.46794, 5.05128, -0.0520102, -0.212975
4.36227, 0.373103, 6.25449, 0.0441688, 6.94877e-310, -0.689011, 0.425113, 6.46747, 5.05128, -0.0520102, -0.212975
4.36476, 0.373024, 6.2547, 0.0441768, 6.94877e-310, -0.68652, 0.425035, 6.46768, 5.05128, -0.0520102, -0.212975
4.36808, 0.37293, 6.25496, 0.0441875, 6.94877e-310, -0.683197, 0.42494, 6.46793, 5.05128, -0.0520102, -0.212975
4.36975, 0.372883, 6.25509, 0.0441929, 6.94877e-310, -0.681535, 0.424894, 6.46806, 5.05128, -0.0520102, -0.212975
4.37145, 0.372835, 6.25521, 0.0441984, 6.94877e-310, -0.679831, 0.424845, 6.46819, 5.05128, -0.0520102, -0.212975
4.37307, 0.37279, 6.25534, 0.0442037, 6.94877e-310, -0.67821, 0.424801, 6.46831, 5.05128, -0.0520102, -0.212975
4.37473, 0.372744, 6.25546, 0.044209, -0.0562316, -0.691188, 0.427989, 6.47722, 5.06592, -0.0552448, -0.221757
4.37723, 0.372675, 6.25565, 0.0442171, 6.94877e-310, -0.688693, 0.42792, 6.4774, 5.06592, -0.0552448, -0.221757
4.3806, 0.372595, 6.25448, 0.0442281, 6.94877e-310, -0.68532, 0.42784, 6.47623, 5.06592, -0.0552448, -0.221757
4.38222, 0.372534, 6.25464, 0.0442333, 6.94877e-310, -0.683698, 0.427779, 6.4764, 5.06592, -0.0552448, -0.221757
4.38384, 0.372488, 6.25476, 0.0442386, 6.94877e-310, -0.682075, 0.427733, 6.47652, 5.06592, -0.0552448, -0.221757
4.38555, 0.372439, 6.2549, 0.0442441, 6.94877e-310, -0.68037, 0.427684, 6.47665, 5.06592, -0.0552448, -0.221757
4.38805, 0.372369, 6.25509, 0.0442522, 6.94877e-310, -0.677873, 0.427613, 6.47684, 5.06592, -0.0552448, -0.221757
4.39142, 0.372275, 6.25534, 0.0442631, -0.0567163, -0.689123, 0.430884, 6.48605, 5.08054, -0.0586093, -0.230716
4.39304, 0.372266, 6.25523, 0.0442684, 6.94877e-310, -0.687498, 0.430875, 6.48594, 5.08054, -0.0586093, -0.230716
4.39475, 0.37221, 6.25409, 0.044274, 6.94877e-310, -0.685786, 0.430819, 6.48481, 5.08054, -0.0586093, -0.230716
4.39638, 0.372135, 6.25423, 0.0442792, 6.94877e-310, -0.684164, 0.430745, 6.48494, 5.08054, -0.0586093, -0.230716
4.39883, 0.372063, 6.25442, 0.0442872, 6.94877e-310, -0.681707, 0.430672, 6.48514, 5.08054, -0.0586093, -0.230716
4.40142, 0.371989, 6.25462, 0.0442956, 6.94877e-310, -0.679125, 0.430598, 6.48534, 5.08054, -0.0586093, -0.230716
4.40221, 0.371967, 6.25468, 0.0442982, 6.94877e-310, -0.678333, 0.430576, 6.4854, 5.08054, -0.0586093, -0.230716
4.40554, 0.371872, 6.25494, 0.044309, 6.94877e-310, -0.675, 0.430482, 6.48565, 5.08054, -0.0586093, -0.230716
4.40721, 0.371825, 6.25506, 0.0443144, -0.0570824, -0.687923, 0.433931, 6.49491, 5.09513, -0.0621058, -0.239852
4.40971, 0.371795, 6.25503, 0.0443226, 6.94877e-310, -0.685421, 0.4339, 6.49488, 5.09513, -0.0621058, -0.239852
4.41221, 0.371686, 6.25397, 0.0443307, 6.94877e-310, -0.682917, 0.433792, 6.49382, 5.09513, -0.0621058, -0.239852
4.41301, 0.371661, 6.25404, 0.0443333, 6.94877e-310, -0.682124, 0.433767, 6.49389, 5.09513, -0.0621058, -0.239852
4.41476, 0.371609, 6.25417, 0.044339, 6.94877e-310, -0.680373, 0.433715, 6.49403, 5.09513, -0.0621058, -0.239852
4.41805, 0.371513, 6.25443, 0.0443497, 6.94877e-310, -0.677079, 0.433619, 6.49428, 5.09513, -0.0621058, -0.239852
4.41968, 0.371467, 6.25456, 0.044355, 6.94877e-310, -0.675452, 0.433573, 6.49441, 5.09513, -0.0621058, -0.239852
4.42218, 0.371396, 6.25475, 0.0443632, 6.94877e-310, -0.672949, 0.433502, 6.4946, 5.09513, -0.0621058, -0.239852
4.42473, 0.371323, 6.25495, 0.0443715, -0.057694, -0.684954, 0.43706, 6.50411, 5.10968, -0.0657368, -0.249166
4.42556, 0.371299, 6.25501, 0.0443742, 6.94877e-310, -0.68412, 0.437036, 6.50417, 5.10968, -0.0657368, -0.249166
4.42723, 0.371284, 6.25427, 0.0443797, 6.94877e-310, -0.682447, 0.437021, 6.50343, 5.10968, -0.0657368, -0.249166
4.42894, 0.371206, 6.25372, 0.0443853, 6.94877e-310, -0.680735, 0.436943, 6.50288, 5.10968, -0.0657368, -0.249166
4.43141, 0.37113, 6.25392, 0.0443933, 6.94877e-310, -0.678272, 0.436867, 6.50309, 5.10968, -0.0657368, -0.249166
4.43475, 0.371033, 6.25419, 0.0444042, 6.94877e-310, -0.674932, 0.43677, 6.50335, 5.10968, -0.0657368, -0.249166
4.43642, 0.370985, 6.25432, 0.0444097, 6.94877e-310, -0.673261, 0.436721, 6.50348, 5.10968, -0.0657368, -0.249166
4.43809, 0.370937, 6.25445, 0.0444151, 6.94877e-310, -0.671591, 0.436673, 6.50361, 5.10968, -0.0657368, -0.249166
4.43976, 0.370889, 6.25457, 0.0444206, -0.0579761, -0.684439, 0.440393, 6.51323, 5.1242, -0.0695044, -0.258657
4.44143, 0.370841, 6.2547, 0.0444261, 6.94877e-310, -0.682768, 0.440345, 6.51336, 5.1242, -0.0695044, -0.258657
4.44394, 0.370802, 6.25403, 0.0444343, 6.94877e-310, -0.680259, 0.440306, 6.51269, 5.1242, -0.0695044, -0.258657
4.44728, 0.370671, 6.2537, 0.0444452, 6.94877e-310, -0.676916, 0.440175, 6.51236, 5.1242, -0.0695044, -0.258657
4.44891, 0.370622, 6.25383, 0.0444505, 6.94877e-310, -0.675286, 0.440126, 6.51249, 5.1242, -0.0695044, -0.258657
4.45063, 0.370573, 6.25397, 0.0444562, 6.94877e-310, -0.673572, 0.440077, 6.51262, 5.1242, -0.0695044, -0.258657
4.45314, 0.370499, 6.25416, 0.0444644, 6.94877e-310, -0.671063, 0.440004, 6.51282, 5.1242, -0.0695044, -0.258657
4.45565, 0.370427, 6.25436, 0.0444726, 6.94877e-310, -0.668553, 0.439931, 6.51302, 5.1242, -0.0695044, -0.258657
4.45648, 0.370403, 6.25442, 0.0444753, -0.0585048, -0.682197, 0.443814, 6.52275, 5.13868, -0.073411, -0.268326
4.45983, 0.370346, 6.25445, 0.0444864, 6.94877e-310, -0.678848, 0.443757, 6.52277, 5.13868, -0.073411, -0.268326
4.4615, 0.370287, 6.25328, 0.0444918, 6.94877e-310, -0.677176, 0.443698, 6.5216, 5.13868, -0.073411, -0.268326
4.46318, 0.370209, 6.25344, 0.0444973, 6.94877e-310, -0.675502, 0.44362, 6.52177, 5.13868, -0.073411, -0.268326
4.46485, 0.370159, 6.25358, 0.0445028, 6.94877e-310, -0.673827, 0.44357, 6.52191, 5.13868, -0.073411, -0.268326
4.46736, 0.370084, 6.25378, 0.0445111, 6.94877e-310, -0.671316, 0.443495, 6.5221, 5.13868, -0.073411, -0.268326
4.47071, 0.369986, 6.25404, 0.0445221, 6.94877e-310, -0.667966, 0.443397, 6.52237, 5.13868, -0.073411, -0.268326
4.47239, 0.369938, 6.25417, 0.0445276, 6.94877e-310, -0.666291, 0.443349, 6.5225, 5.13868, -0.073411, -0.268326
4.47407, 0.369889, 6.25431, 0.0445331, -0.0591595, -0.679065, 0.447348, 6.53248, 5.15313, -0.0774587, -0.278172
4.47658, 0.369856, 6.25426, 0.0445414, 6.94877e-310, -0.67655, 0.447315, 6.53244, 5.15313, -0.0774587, -0.278172
4.47909, 0.369748, 6.25313, 0.0445496, 6.94877e-310, -0.674039, 0.447207, 6.5313, 5.15313, -0.0774587, -0.278172
4.47997, 0.369717, 6.25322, 0.0445525, 6.94877e-310, -0.673159, 0.447176, 6.53139, 5.15313, -0.0774587, -0.278172
4.48161, 0.369666, 6.25335, 0.0445579, 6.94877e-310, -0.671524, 0.447125, 6.53152, 5.15313, -0.0774587, -0.278172
4.48337, 0.369614, 6.25349, 0.0445637, 6.94877e-310, -0.669764, 0.447072, 6.53166, 5.15313, -0.0774587, -0.278172
4.48752, 0.369492, 6.25382, 0.0445773, 6.94877e-310, -0.665613, 0.446951, 6.53199, 5.15313, -0.0774587, -0.278172
4.48915, 0.369443, 6.25395, 0.0445827, 6.94877e-310, -0.663978, 0.446902, 6.53212, 5.15313, -0.0774587, -0.278172
4.49083, 0.369394, 6.25408, 0.0445883, -0.0597091, -0.6767, 0.451044, 6.54228, 5.16753, -0.0816497, -0.288195
4.49251, 0.369346, 6.25422, 0.0445938, 6.94877e-310, -0.675022, 0.450995, 6.54241, 5.16753, -0.0816497, -0.288195
4.49419, 0.369331, 6.2534, 0.0445993, 6.94877e-310, -0.673345, 0.450981, 6.54159, 5.16753, -0.0816497, -0.288195
4.4959, 0.369252, 6.25285, 0.044605, 6.94877e-310, -0.671628, 0.450902, 6.54105, 5.16753, -0.0816497, -0.288195
4.49922, 0.369145, 6.25314, 0.0446159, 6.94877e-310, -0.668313, 0.450795, 6.54133, 5.16753, -0.0816497, -0.288195
4.50169, 0.369072, 6.25334, 0.0446241, 6.94877e-310, -0.665836, 0.450721, 6.54153, 5.16753, -0.0816497, -0.288195
4.50421, 0.368997, 6.25354, 0.0446324, 6.94877e-310, -0.663317, 0.450646, 6.54173, 5.16753, -0.0816497, -0.288195
4.50509, 0.36897, 6.25361, 0.0446353, 6.94877e-310, -0.662436, 0.450619, 6.54181, 5.16753, -0.0816497, -0.288195
4.50593, 0.368945, 6.25368, 0.0446381, 6.94877e-310, -0.661596, 0.450595, 6.54187, 5.16753, -0.0816497, -0.288195
4.50845, 0.368871, 6.25388, 0.0446464, -0.0603851, -0.673436, 0.454857, 6.55227, 5.18189, -0.0859861, -0.298396
4.51186, 0.368783, 6.2541, 0.0446577, 6.94877e-310, -0.670032, 0.454769, 6.5525, 5.18189, -0.0859861, -0.298396
4.51353, 0.368755, 6.25291, 0.0446632, 6.94877e-310, -0.668356, 0.454742, 6.55131, 5.18189, -0.0859861, -0.298396
4.51517, 0.368675, 6.25277, 0.0446686, 6.94877e-310, -0.66672, 0.454662, 6.55116, 5.18189, -0.0859861, -0.298396
4.51685, 0.368622, 6.25291, 0.0446742, 6.94877e-310, -0.665038, 0.454608, 6.55131, 5.18189, -0.0859861, -0.298396
4.51946, 0.368543, 6.25312, 0.0446828, 6.94877e-310, -0.662432, 0.45453, 6.55152, 5.18189, -0.0859861, -0.298396
4.52278, 0.368443, 6.25339, 0.0446938, 6.94877e-310, -0.659111, 0.454429, 6.55179, 5.18189, -0.0859861, -0.298396
4.52442, 0.368395, 6.25352, 0.0446992, -0.0608391, -0.671781, 0.458865, 6.5623, 5.1962, -0.09047, -0.308774
4.52614, 0.368343, 6.25366, 0.0447049, 6.94877e-310, -0.670057, 0.458813, 6.56243, 5.1962, -0.09047, -0.308774
4.52774, 0.368329, 6.25287, 0.0447103, 6.94877e-310, -0.668459, 0.458799, 6.56165, 5.1962, -0.09047, -0.308774
4.5295, 0.368248, 6.2523, 0.0447161, 6.94877e-310, -0.666698, 0.458718, 6.56108, 5.1962, -0.09047, -0.308774
4.53198, 0.368166, 6.25252, 0.0447243, 6.94877e-310, -0.664216, 0.458636, 6.5613, 5.1962, -0.09047, -0.308774
4.53535, 0.368064, 6.2528, 0.0447355, 6.94877e-310, -0.660849, 0.458534, 6.56157, 5.1962, -0.09047, -0.308774
4.53703, 0.368013, 6.25294, 0.0447411, 6.94877e-310, -0.659165, 0.458483, 6.56171, 5.1962, -0.09047, -0.308774
4.53872, 0.367962, 6.25308, 0.0447466, 6.94877e-310, -0.657481, 0.458432, 6.56185, 5.1962, -0.09047, -0.308774
4.5404, 0.367911, 6.25321, 0.0447522, 6.94877e-310, -0.655797, 0.458381, 6.56199, 5.1962, -0.09047, -0.308774
4.54297, 0.367833, 6.25342, 0.0447608, -0.0616718, -0.667499, 0.462937, 6.57275, 5.21047, -0.0951035, -0.31933
4.54634, 0.367767, 6.25301, 0.044772, 6.94877e-310, -0.664128, 0.46287, 6.57234, 5.21047, -0.0951035, -0.31933
4.54798, 0.367699, 6.25205, 0.0447774, 6.94877e-310, -0.662494, 0.462802, 6.57138, 5.21047, -0.0951035, -0.31933
4.54971, 0.367631, 6.25223, 0.0447831, 6.94877e-310, -0.660765, 0.462735, 6.57156, 5.21047, -0.0951035, -0.31933
4.55135, 0.367579, 6.25237, 0.0447886, 6.94877e-310, -0.659122, 0.462683, 6.5717, 5.21047, -0.0951035, -0.31933
4.55308, 0.367527, 6.25251, 0.0447944, 6.94877e-310, -0.657393, 0.46263, 6.57184, 5.21047, -0.0951035, -0.31933
