pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad], v_k+40 [m/s], delta_k+40 [rad], v_k+41 [m/s], delta_k+41 [rad], v_k+42 [m/s], delta_k+42 [rad], v_k+43 [m/s], delta_k+43 [rad], v_k+44 [m/s], delta_k+44 [rad], v_k+45 [m/s], delta_k+45 [rad], v_k+46 [m/s], delta_k+46 [rad], v_k+47 [m/s], delta_k+47 [rad], v_k+48 [m/s], delta_k+48 [rad], v_k+49 [m/s], delta_k+49 [rad], v_k+50 [m/s], delta_k+50 [rad], v_k+51 [m/s], delta_k+51 [rad], v_k+52 [m/s], delta_k+52 [rad], v_k+53 [m/s], delta_k+53 [rad], v_k+54 [m/s], delta_k+54 [rad], v_k+55 [m/s], delta_k+55 [rad], v_k+56 [m/s], delta_k+56 [rad], v_k+57 [m/s], delta_k+57 [rad], v_k+58 [m/s], delta_k+58 [rad], v_k+59 [m/s], delta_k+59 [rad]
3.32047, 0.203929, 0.874342, 0.394944, 0.329905, -0.0924577, -0.0924517, 0.0735343, -0.0490751, 0.148574, 3.24694, 0.253004, 0.725769, 0.487402, 0.422356, -0.0924577, -0.0924517, -0.0784807, -0.0893289, -0.0658318, -0.0864448, -0.0543383, -0.0838118, -0.0438463, -0.0814404, -0.0342189, -0.0793394, -0.0253332, -0.0775148, -0.0170778, -0.0759694, -0.00935107, -0.0747026, -0.00205943, -0.0737109, -0.00493324, -0.0729652, -0.00561119, -0.0726772, -0.00634518, -0.0720417, -0.00714262, -0.070775, -0.00801147, -0.0693208, -0.00896043, -0.0677793, -0.00999899, -0.0661577, -0.0111375, -0.0644555, -0.0123875, -0.062363, -0.0137613, -0.0598194, -0.0152726, -0.0575565, -0.0110357, -0.055793, -0.00727582, -0.054301, -0.00394608, -0.0530161, -0.00100475, -0.0519111, 0.00158556, -0.0509588, 0.00385849, -0.0501316, 0.00584448, -0.0494024, 0.00757128, -0.0487442, 0.00906439, -0.0481312, 0.0103474, -0.0475386, 0.0114423, -0.0469429, 0.0123701, -0.0463225, 0.0131504, -0.0456579, 0.0138023, -0.0449319, 0.0143444, -0.0441301, 0.0147948, -0.0432411, 0.0151716, -0.0422565, 0.0154927, -0.0411718, 0.0157762, -0.0399858, 0.0160405, -0.0387017, 0.0163046, -0.0373268, 0.016588, -0.0358728, 0.0149328, -0.0321688, 0.012543, -0.0277135, 0.0105168, -0.0237705, 0.00879481, -0.0202852, 0.00732812, -0.0172098, 0.00607646, -0.0145019, 0.00500666, -0.0121241, 0.00409139, -0.0100425, 0.00330814, -0.00822672, 0.00263834, -0.00664891, 0.00206672, -0.00528386, 0.00158071, -0.00410855, 0.00117, -0.003102, 0.000826117, -0.00224519, 0.000542191, -0.00152098, 0.000312658, -0.000914052, 0.000133127, -0.000410924
3.34768, 0.231846, 0.912182, 0.351059, 0.242338, -0.136343, -0.136283, 0.0826187, -0.0374567, 0.173509, 3.26506, 0.269303, 0.738673, 0.487402, 0.378621, -0.136343, -0.136283, -0.115854, -0.130114, -0.0972673, -0.124568, -0.0803372, -0.119619, -0.0648464, -0.115245, -0.0506005, -0.11142, -0.0374244, -0.108122, -0.0251589, -0.105324, -0.0136587, -0.103, -0.0165128, -0.101086, -0.0163883, -0.0998464, -0.0164276, -0.0981699, -0.0166312, -0.0956894, -0.0170011, -0.0930164, -0.017541, -0.0902852, -0.0182562, -0.087503, -0.0191541, -0.0846676, -0.0202435, -0.0813779, -0.0215353, -0.0775664, -0.0230424, -0.0741786, -0.0171796, -0.0714789, -0.0119709, -0.0691624, -0.00735247, -0.0671389, -0.00326755, -0.065368, 0.000334788, -0.0638097, 0.00350038, -0.062425, 0.00627069, -0.0611763, 0.00868352, -0.0600272, 0.0107735, -0.0589433, 0.0125729, -0.0578925, 0.0141114, -0.056845, 0.0154172, -0.0557739, 0.0165171, -0.0546555, 0.0174367, -0.0534695, 0.0182006, -0.0521996, 0.0188329, -0.0508332, 0.0193573, -0.0493622, 0.0197973, -0.0477833, 0.0201763, -0.0460976, 0.020518, -0.0443115, 0.0208463, -0.0424363, 0.021186, -0.040489, 0.0193338, -0.0360414, 0.0166411, -0.0308181, 0.0143435, -0.0262346, 0.012374, -0.022219, 0.0106778, -0.0187087, 0.00920949, -0.0156482, 0.00793173, -0.0129883, 0.00681362, -0.010685, 0.00582954, -0.00869892, 0.00495819, -0.00699438, 0.00418181, -0.00553938, 0.00348549, -0.00430505, 0.00285668, -0.00326549, 0.00228475, -0.00239751, 0.00176062, -0.00168059, 0.00127647, -0.0010967, 0.000825504, -0.000630311, 0.000401855, -0.000268285
3.37099, 0.25703, 0.941816, 0.322398, 0.163524, -0.165004, -0.169786, 0.0880128, -0.028791, 0.19181, 3.28298, 0.285821, 0.750005, 0.487402, 0.333309, -0.165004, -0.169786, -0.139617, -0.161642, -0.116514, -0.154396, -0.0954032, -0.147997, -0.076021, -0.142393, -0.0581316, -0.137537, -0.041521, -0.133381, -0.0259943, -0.129878, -0.0286808, -0.126932, -0.027686, -0.12486, -0.0269679, -0.122266, -0.0265196, -0.118707, -0.0263364, -0.114948, -0.0264166, -0.111155, -0.0267609, -0.107336, -0.0273729, -0.103485, -0.0282586, -0.0991181, -0.0294269, -0.0941595, -0.0308893, -0.0897545, -0.0234668, -0.0862117, -0.016867, -0.0831548, -0.0110102, -0.08047, -0.00582491, -0.0781047, -0.00124744, -0.0760074, 0.00277974, -0.0741286, 0.00630863, -0.0724211, 0.00938666, -0.0708396, 0.0120573, -0.0693421, 0.0143608, -0.0678893, 0.0163347, -0.0664456, 0.018014, -0.0649789, 0.0194322, -0.0634614, 0.0206212, -0.0618698, 0.0216115, -0.0601854, 0.0224332, -0.0583947, 0.0231155, -0.0564894, 0.0236872, -0.0544667, 0.024177, -0.0523297, 0.0246139, -0.0500872, 0.025027, -0.0477544, 0.0254463, -0.0453525, 0.0234086, -0.0401774, 0.0204197, -0.0341849, 0.017861, -0.0289526, 0.0156584, -0.0243929, 0.0137508, -0.0204292, 0.0120879, -0.0169941, 0.0106284, -0.0140273, 0.00933784, -0.0114756, 0.00818783, -0.00929089, 0.00715456, -0.00743042, 0.0062181, -0.00585571, 0.00536158, -0.00453235, 0.00457066, -0.00342964, 0.00383299, -0.00252036, 0.00313786, -0.00178057, 0.0024758, -0.00118945, 0.00183839, -0.000729232, 0.00121794, -0.000385074, 0.000607473, -0.000144996
3.39374, 0.282319, 0.968229, 0.297951, 0.0864252, -0.189451, -0.200106, 0.0930158, -0.0202078, 0.208462, 3.30072, 0.302527, 0.759767, 0.487402, 0.286531, -0.189451, -0.200106, -0.159382, -0.190513, -0.13193, -0.182045, -0.106757, -0.174626, -0.0835587, -0.168183, -0.0620592, -0.162646, -0.0420085, -0.157947, -0.0442303, -0.153955, -0.0420658, -0.151045, -0.0403218, -0.147524, -0.0389811, -0.142866, -0.0380301, -0.137999, -0.0374594, -0.133121, -0.0372634, -0.12824, -0.03744, -0.12335, -0.0379911, -0.117874, -0.0389221, -0.111731, -0.040242, -0.106275, -0.0310794, -0.101865, -0.0229258, -0.0980478, -0.0156837, -0.0946855, -0.00926585, -0.0917124, -0.003594, -0.0890655, 0.00140224, -0.0866842, 0.00578651, -0.084511, 0.00961688, -0.0824917, 0.0129466, -0.0805757, 0.0158248, -0.0787165, 0.0182974, -0.0768718, 0.0204073, -0.0750043, 0.0221952, -0.0730815, 0.0236999, -0.0710768, 0.0249588, -0.0689688, 0.0260082, -0.0667426, 0.0268833, -0.0643894, 0.0276192, -0.061907, 0.0282504, -0.0593, 0.0288116, -0.0565798, 0.0293379, -0.0537649, 0.029865, -0.0508811, 0.0276335, -0.0449079, 0.0243251, -0.0380606, 0.0214881, -0.0321022, 0.01904, -0.0269289, 0.0169131, -0.0224494, 0.0150518, -0.0185832, 0.0134103, -0.015259, 0.0119506, -0.0124133, 0.0106413, -0.00998935, 0.00945606, -0.00793639, 0.00837272, -0.00620915, 0.00737253, -0.00476723, 0.00643944, -0.00357475, 0.00555956, -0.00260003, 0.0047207, -0.00181534, 0.00391202, -0.00119669, 0.0031237, -0.000723708, 0.00234669, -0.000379461, 0.00157248, -0.000150396, 0.000793045, -2.62084e-05
3.42152, 0.314841, 0.99691, 0.25729, 0.00055345, -0.230112, -0.237875, 0.103203, -0.00454987, 0.228953, 3.31831, 0.319391, 0.767956, 0.487402, 0.238428, -0.230112, -0.237875, -0.19297, -0.22666, -0.15896, -0.216834, -0.127674, -0.208288, -0.0987465, -0.200921, -0.0718433, -0.194635, -0.0726083, -0.189258, -0.0681458, -0.185234, -0.0643645, -0.180484, -0.0612269, -0.174374, -0.0587016, -0.168045, -0.0567633, -0.161737, -0.0553926, -0.155458, -0.054576, -0.149201, -0.0543051, -0.14227, -0.0545774, -0.134574, -0.0553951, -0.127744, -0.0436836, -0.122196, -0.0332496, -0.117383, -0.0239698, -0.113132, -0.015734, -0.109362, -0.00844339, -0.105993, -0.00200905, -0.102951, 0.00364942, -0.100164, 0.00860531, -0.0975668, 0.0129258, -0.0950973, 0.0166728, -0.0926994, 0.0199039, -0.0903222, 0.0226733, -0.0879212, 0.0250318, -0.0854581, 0.0270282, -0.0829012, 0.0287089, -0.0802262, 0.0301189, -0.0774159, 0.0313023, -0.074461, 0.0323019, -0.0713598, 0.0331606, -0.0681188, 0.0339206, -0.0647526, 0.0346248, -0.0612842, 0.0353166, -0.0577449, 0.0328707, -0.0507255, 0.0291898, -0.0427707, 0.0260288, -0.035873, 0.0232953, -0.0299071, 0.0209138, -0.0247628, 0.0188221, -0.020343, 0.0169694, -0.0165613, 0.0153133, -0.0133412, 0.0138189, -0.0106141, 0.0124569, -0.00831917, 0.0112027, -0.00640204, 0.0100353, -0.00481442, 0.00893672, -0.00351357, 0.00789134, -0.00246192, 0.0068853, -0.00162671, 0.00590619, -0.000979777, 0.00494265, -0.000497269, 0.00398406, -0.000159506, 0.00302032, 4.91904e-05, 0.00204161, 0.000140615, 0.00103828, 0.000122835
3.43775, 0.335535, 1.01143, 0.259785, -0.065128, -0.227617, -0.254303, 0.101965, -0.000849475, 0.236856, 3.33578, 0.336385, 0.774575, 0.487402, 0.189175, -0.227617, -0.254303, -0.188436, -0.243066, -0.152414, -0.233291, -0.119128, -0.224858, -0.088197, -0.217653, -0.0882924, -0.211478, -0.0826116, -0.206823, -0.0777568, -0.201367, -0.0736795, -0.194408, -0.0703391, -0.187217, -0.0677021, -0.180062, -0.0657422, -0.172954, -0.0644397, -0.165881, -0.0637818, -0.158073, -0.0637617, -0.14943, -0.0643789, -0.141762, -0.0511195, -0.135529, -0.0393016, -0.130117, -0.0287861, -0.125336, -0.0194485, -0.121094, -0.0111774, -0.117302, -0.00387253, -0.113876, 0.00255685, -0.110737, 0.00819346, -0.10781, 0.0131131, -0.105028, 0.0173856, -0.102328, 0.0210761, -0.0996529, 0.0242456, -0.0969542, 0.0269515, -0.0941893, 0.0292488, -0.0913233, 0.0311899, -0.0883293, 0.0328258, -0.0851887, 0.034206, -0.0818912, 0.0353791, -0.0784351, 0.0363932, -0.0748277, 0.0372964, -0.0710853, 0.0381371, -0.0672335, 0.0389642, -0.0633067, 0.0363518, -0.0555705, 0.0323775, -0.0468194, 0.0289654, -0.0392361, 0.0260154, -0.0326814, 0.0234459, -0.027033, 0.0211898, -0.0221831, 0.019192, -0.0180358, 0.0174073, -0.0145062, 0.0157979, -0.0115183, 0.0143325, -0.00900467, 0.0129847, -0.00690508, 0.0117322, -0.00516608, 0.0105557, -0.00374038, 0.00943871, -0.00258639, 0.00836653, -0.00166787, 0.00732606, -0.000953599, 0.00630536, -0.000417115, 0.0052933, -3.64874e-05, 0.00427934, 0.000205863, 0.00325324, 0.000323326, 0.00220487, 0.000325231, 0.00112413, 0.000217014
3.45775, 0.362667, 1.02635, 0.250737, -0.137146, -0.236665, -0.276121, 0.104596, 0.00918702, 0.246733, 3.35315, 0.35348, 0.779621, 0.487402, 0.138975, -0.236665, -0.276121, -0.193621, -0.26474, -0.153892, -0.254913, -0.117026, -0.246503, -0.115481, -0.239279, -0.107546, -0.233788, -0.100688, -0.227405, -0.0948355, -0.21934, -0.0899319, -0.211034, -0.0859277, -0.202788, -0.0827828, -0.194611, -0.0804658, -0.186492, -0.0789536, -0.177565, -0.078231, -0.167721, -0.0782903, -0.158991, -0.062846, -0.151885, -0.0490705, -0.145712, -0.036803, -0.140255, -0.0258995, -0.135409, -0.0162311, -0.131073, -0.00768163, -0.127151, -0.000146241, -0.123555, 0.00647075, -0.1202, 0.0122569, -0.117009, 0.0172931, -0.113912, 0.0216544, -0.110846, 0.0254112, -0.107755, 0.0286298, -0.104592, 0.0313735, -0.101318, 0.0337026, -0.097903, 0.0356757, -0.094327, 0.0373496, -0.0905783, 0.0387802, -0.0866555, 0.0400225, -0.0825669, 0.0411316, -0.0783309, 0.0421627, -0.073976, 0.0431718, -0.0695411, 0.0403978, -0.0609322, 0.0361167, -0.0512328, 0.0324415, -0.0428372, 0.029264, -0.035589, 0.0264956, -0.029351, 0.0240642, -0.024002, 0.0219104, -0.0194346, 0.0199854, -0.0155532, 0.0182487, -0.0122727, 0.0166669, -0.00951733, 0.0152116, -0.00721959, 0.013859, -0.00531964, 0.0125887, -0.00376453, 0.011383, -0.00250776, 0.0102263, -0.0015088, 0.00910481, -0.000732748, 0.00800581, -0.000149985, 0.00691754, 0.000264066, 0.00582884, 0.000529185, 0.00472892, 0.000660556, 0.00360707, 0.000668933, 0.00245247, 0.000560781, 0.00125417, 0.000338463
3.47415, 0.385845, 1.0361, 0.258338, -0.202795, -0.229064, -0.290855, 0.10371, 0.0151951, 0.253006, 3.37044, 0.37065, 0.783097, 0.487402, 0.0880605, -0.229064, -0.290855, -0.183876, -0.279917, -0.14198, -0.270551, -0.138991, -0.262497, -0.129112, -0.256353, -0.120523, -0.249237, -0.11314, -0.24029, -0.106888, -0.231089, -0.101705, -0.221965, -0.0975396, -0.212928, -0.0943494, -0.203964, -0.0921028, -0.194127, -0.0907774, -0.183301, -0.0903593, -0.173702, -0.0730489, -0.165886, -0.0576012, -0.159096, -0.0438365, -0.153093, -0.0315942, -0.147762, -0.0207304, -0.142992, -0.0111156, -0.138678, -0.00263261, -0.134721, 0.00482522, -0.13103, 0.0113556, -0.12752, 0.0170488, -0.124115, 0.0219884, -0.120745, 0.026253, -0.11735, 0.0299164, -0.113877, 0.0330492, -0.110286, 0.0357185, -0.106542, 0.0379897, -0.102624, 0.039926, -0.0985193, 0.0415896, -0.0942261, 0.0430418, -0.0897535, 0.0443439, -0.0851215, 0.0455574, -0.080361, 0.0467448, -0.0755141, 0.0438217, -0.0661369, 0.0392523, -0.0555817, 0.0353317, -0.0464469, 0.0319439, -0.038562, 0.0289942, -0.0317772, 0.0264054, -0.0259599, 0.0241141, -0.0209928, 0.0220684, -0.0167716, 0.0202253, -0.0132032, 0.0185491, -0.010205, 0.01701, -0.00770325, 0.0155829, -0.00563257, 0.0142462, -0.00393516, 0.0129816, -0.0025602, 0.0117727, -0.00146335, 0.0106052, -0.000606373, 0.00946591, 4.32393e-05, 0.00834284, 0.000512593, 0.00722458, 0.000823644, 0.00610015, 0.000993439, 0.00495873, 0.00103432, 0.00378947, 0.000954077, 0.00258122, 0.000756142, 0.00127339, 0.000440037
3.49103, 0.410646, 1.04364, 0.267953, -0.268788, -0.219449, -0.305473, 0.103333, 0.02278, 0.258641, 3.38769, 0.387865, 0.785, 0.487402, 0.0366848, -0.219449, -0.305473, -0.171946, -0.295126, -0.167059, -0.286221, -0.154808, -0.279406, -0.144106, -0.271541, -0.134844, -0.261691, -0.126931, -0.251575, -0.120288, -0.241554, -0.114847, -0.231638, -0.110555, -0.22181, -0.107369, -0.211045, -0.105256, -0.199216, -0.104196, -0.188732, -0.0848394, -0.180193, -0.0675558, -0.172774, -0.0521456, -0.166216, -0.0384299, -0.160393, -0.0262487, -0.155181, -0.0154577, -0.150468, -0.00592669, -0.146145, 0.00246307, -0.142113, 0.00982027, -0.13828, 0.0162451, -0.134562, 0.0218307, -0.130883, 0.0266643, -0.127178, 0.0308279, -0.123391, 0.0343997, -0.119476, 0.0374545, -0.115396, 0.0400645, -0.111129, 0.0422999, -0.10666, 0.0442296, -0.101987, 0.0459216, -0.0971202, 0.0474438, -0.0920809, 0.0488642, -0.0869026, 0.0502521, -0.0816304, 0.0471924, -0.0714628, 0.0423419, -0.0600271, 0.0381827, -0.0501316, 0.0345908, -0.041591, 0.0314654, -0.0342425, 0.0287243, -0.0279423, 0.0263003, -0.0225627, 0.0241382, -0.0179905, 0.0221927, -0.0141246, 0.020426, -0.0108751, 0.0188068, -0.00816202, 0.0173087, -0.00591424, 0.0159093, -0.00406892, 0.0145892, -0.0025708, 0.0133317, -0.00137161, 0.0121218, -0.000429675, 0.0109462, 0.000290556, 0.00979242, 0.000818811, 0.00864898, 0.00117932, 0.00750478, 0.0013911, 0.00634896, 0.00146816, 0.00517065, 0.00141973, 0.0039588, 0.00125044, 0.00259325, 0.000961075, 0.00129031, 0.000549422
3.50453, 0.430917, 1.04728, 0.293902, -0.329255, -0.1935, -0.31437, 0.0996059, 0.0258168, 0.26195, 3.40492, 0.405101, 0.785333, 0.487402, -0.0148852, -0.1935, -0.31437, -0.187323, -0.304854, -0.173394, -0.297567, -0.161199, -0.289166, -0.150616, -0.278654, -0.141539, -0.267864, -0.133878, -0.257179, -0.127556, -0.246609, -0.122509, -0.236138, -0.118688, -0.224672, -0.116054, -0.212077, -0.114579, -0.200918, -0.0936607, -0.191832, -0.0749768, -0.18394, -0.058312, -0.176968, -0.0434735, -0.170779, -0.0302888, -0.165243, -0.0186024, -0.160239, -0.00827389, -0.155652, 0.000824791, -0.151377, 0.0088108, -0.147315, 0.0157922, -0.143376, 0.0218693, -0.139482, 0.0271361, -0.135561, 0.0316813, -0.131554, 0.035589, -0.127411, 0.03894, -0.123095, 0.0418121, -0.11858, 0.0442813, -0.11385, 0.0464218, -0.108904, 0.0483073, -0.103751, 0.0500112, -0.0984143, 0.0516074, -0.0929287, 0.0531708, -0.0873419, 0.0499747, -0.0765123, 0.0448545, -0.0643145, 0.040467, -0.0537545, 0.0366811, -0.0446354, 0.0333903, -0.036784, 0.0305076, -0.0300473, 0.0279622, -0.0242898, 0.0256959, -0.0193908, 0.0236609, -0.0152429, 0.0218179, -0.0117505, 0.0201338, -0.0088285, 0.0185812, -0.00640117, 0.0171367, -0.00440156, 0.0157805, -0.00277073, 0.0144951, -0.0014571, 0.0132655, -0.000416038, 0.0120779, 0.000390653, 0.01092, 0.000995073, 0.00978027, 0.00142358, 0.00864768, 0.00169709, 0.00751162, 0.00183133, 0.00636154, 0.00183708, 0.00518678, 0.00172039, 0.00380807, 0.00148365, 0.00251774, 0.0011283, 0.00125273, 0.000633331
3.51883, 0.452825, 1.04843, 0.265617, -0.321775, -0.22376, -0.321775, 0.101575, 0.0355691, 0.263027, 3.41726, 0.417256, 0.785398, 0.489378, 0, -0.22376, -0.321775, -0.206603, -0.314078, -0.191512, -0.305207, -0.178336, -0.294114, -0.166944, -0.282731, -0.157221, -0.271463, -0.14907, -0.26032, -0.14241, -0.249285, -0.137175, -0.237202, -0.133311, -0.223931, -0.13078, -0.212177, -0.107808, -0.202615, -0.0872742, -0.194315, -0.068944, -0.186988, -0.0526067, -0.180489, -0.038074, -0.174681, -0.0251764, -0.169436, -0.0137605, -0.164634, -0.00368686, -0.16016, 0.0051724, -0.155913, 0.0129349, -0.151798, 0.0197101, -0.14773, 0.0256003, -0.143634, 0.0307017, -0.139448, 0.035106, -0.135118, 0.0389009, -0.130606, 0.0421711, -0.125882, 0.0449989, -0.12093, 0.0474651, -0.115749, 0.0496497, -0.110347, 0.0516323, -0.104748, 0.0534931, -0.0989888, 0.0553138, -0.0931194, 0.0520516, -0.0816516, 0.0467217, -0.0687065, 0.0421593, -0.0574916, 0.0382271, -0.0477991, 0.0348135, -0.0394465, 0.0318274, -0.0322724, 0.029195, -0.0261337, 0.0268555, -0.0209032, 0.0247593, -0.0164675, 0.0228653, -0.0127256, 0.0211397, -0.00958739, 0.0195539, -0.00697294, 0.0180841, -0.00481133, 0.0167098, -0.00304003, 0.0154136, -0.00160428, 0.01418, -0.000456533, 0.0129954, 0.000444023, 0.0118475, 0.00113185, 0.0107249, 0.00163546, 0.00961696, 0.00197768, 0.00851331, 0.00217603, 0.00740387, 0.00224289, 0.00627848, 0.00218578, 0.00489866, 0.00200881, 0.00363174, 0.00171726, 0.00240116, 0.00128422, 0.00119471, 0.000707132
3.53091, 0.471314, 1.04738, 0.270996, -0.325867, -0.224128, -0.325867, 0.0962587, 0.0366635, 0.261982, 3.43465, 0.43465, 0.785398, 0.495123, 0, -0.224128, -0.325867, -0.207571, -0.316715, -0.19309, -0.305256, -0.18054, -0.293495, -0.169796, -0.281852, -0.16075, -0.270337, -0.153311, -0.258932, -0.147406, -0.246438, -0.142975, -0.232705, -0.139973, -0.220547, -0.11576, -0.210663, -0.0941109, -0.202092, -0.0747782, -0.194531, -0.0575408, -0.18783, -0.0422004, -0.181848, -0.0285786, -0.176451, -0.0165144, -0.171516, -0.0058608, -0.166924, 0.0035165, -0.162568, 0.0117413, -0.158351, 0.0189287, -0.154184, 0.0251863, -0.14999, 0.0306155, -0.145702, 0.0353126, -0.141267, 0.0393702, -0.136642, 0.0428773, -0.131797, 0.0459209, -0.126716, 0.0485862, -0.121394, 0.0509577, -0.115842, 0.0531196, -0.110084, 0.0551572, -0.104156, 0.0571568, -0.0981117, 0.0538005, -0.0861573, 0.0482565, -0.0726186, 0.0435148, -0.0608786, 0.0394321, -0.0507218, 0.0358918, -0.0419587, 0.0327995, -0.0344218, 0.0300779, -0.0279626, 0.0276642, -0.0224493, 0.0255066, -0.0177639, 0.0235628, -0.0138017, 0.0217975, -0.0104692, 0.0201816, -0.00768302, 0.0186904, -0.00536951, 0.0173031, -0.00346344, 0.0160019, -0.00190759, 0.0147713, -0.00065217, 0.0135976, 0.000345729, 0.0124686, 0.00112252, 0.0113732, 0.00170852, 0.010301, 0.0021283, 0.00924198, 0.00240098, 0.00818666, 0.00254052, 0.00712545, 0.00255595, 0.00577106, 0.00245317, 0.00454905, 0.00224123, 0.00337256, 0.00188837, 0.0022298, 0.00138778, 0.00110944, 0.00075664
3.54252, 0.489071, 1.04494, 0.276423, -0.326261, -0.222932, -0.326261, 0.0902733, 0.0368291, 0.259541, 3.45224, 0.452242, 0.785398, 0.499356, 0, -0.222932, -0.326261, -0.207187, -0.314534, -0.193514, -0.302492, -0.181775, -0.290569, -0.171855, -0.278774, -0.163653, -0.26709, -0.157088, -0.254278, -0.152094, -0.240182, -0.148621, -0.227706, -0.123284, -0.217576, -0.100623, -0.208798, -0.0803811, -0.201061, -0.0623257, -0.194211, -0.0462502, -0.188104, -0.0319683, -0.182601, -0.0193117, -0.177575, -0.00812708, -0.172905, 0.00172589, -0.168481, 0.0103765, -0.1642, 0.017945, -0.159973, 0.0245438, -0.155719, 0.0302787, -0.15137, 0.0352507, -0.146869, 0.0395562, -0.142172, 0.0432886, -0.137248, 0.046539, -0.13208, 0.0493968, -0.126662, 0.0519505, -0.121006, 0.0542888, -0.115134, 0.0565014, -0.109084, 0.0586795, -0.102911, 0.0552389, -0.0905264, 0.0494945, -0.0764467, 0.0445852, -0.0642253, 0.0403622, -0.0536397, 0.0367045, -0.0444948, 0.0335141, -0.036618, 0.0307108, -0.0298562, 0.0282295, -0.0240734, 0.0260167, -0.0191484, 0.0240286, -0.0149728, 0.0222288, -0.0114503, 0.0205873, -0.00849489, 0.0190789, -0.00603023, 0.0176825, -0.00398882, 0.0163798, -0.0023113, 0.0151553, -0.000945843, 0.0139954, 0.000152346, 0.0128878, 0.00102147, 0.0118217, 0.00169357, 0.010787, 0.00219482, 0.00977409, 0.00254594, 0.008774, 0.00276241, 0.00777775, 0.00285475, 0.00645779, 0.00283068, 0.00528569, 0.00270288, 0.00416646, 0.00243541, 0.00308892, 0.00201748, 0.00204227, 0.00146871, 0.00101612, 0.0007953
3.55379, 0.506724, 1.04182, 0.278247, -0.323356, -0.221753, -0.323356, 0.0838755, 0.0368088, 0.25642, 3.46992, 0.469915, 0.785398, 0.5, 0, -0.221753, -0.323356, -0.206903, -0.311055, -0.194123, -0.298872, -0.183283, -0.286818, -0.174277, -0.274875, -0.167014, -0.261766, -0.161421, -0.247331, -0.157442, -0.234558, -0.13098, -0.224198, -0.107308, -0.215228, -0.0861542, -0.207329, -0.0672787, -0.200343, -0.0504657, -0.194121, -0.0355209, -0.188523, -0.022269, -0.183416, -0.0105501, -0.178677, -0.000218056, -0.174192, 0.00886204, -0.169856, 0.0168154, -0.165577, 0.0237591, -0.161272, 0.0298037, -0.156869, 0.0350543, -0.152311, 0.0396117, -0.147552, 0.0435733, -0.142558, 0.0470342, -0.137312, 0.0500879, -0.131808, 0.0528271, -0.126057, 0.0553449, -0.120081, 0.0577351, -0.113921, 0.0600939, -0.10763, 0.0565751, -0.0948299, 0.0506375, -0.080225, 0.0455667, -0.0675353, 0.0412085, -0.0565324, 0.0374376, -0.0470152, 0.0341524, -0.0388065, 0.03127, -0.0317489, 0.0287231, -0.0257025, 0.0264565, -0.0205425, 0.0244247, -0.0161576, 0.0225907, -0.0124484, 0.0209233, -0.00932643, 0.0193969, -0.00671288, 0.0179897, -0.00453805, 0.0166835, -0.00274047, 0.0154625, -0.00126638, 0.0143129, -6.91582e-05, 0.0132227, 0.000891146, 0.0121812, 0.0016482, 0.0111785, 0.0022298, 0.0102055, 0.00265815, 0.0092535, 0.00295024, 0.0083141, 0.00311805, 0.00702409, 0.00317104, 0.00589514, 0.00312534, 0.00482517, 0.00294127, 0.00380346, 0.00260427, 0.0028198, 0.00213621, 0.00186434, 0.00154407, 0.000927587, 0.000831036
