pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.359689, -6.87147e-06, -1.25567e-06, -0.35969, -6.79817e-06, -1.25567e-06, 0.176715, 2.24587e-05, -0.0143151, 2.24587e-05, 0.00752921, -7.55797e-06, -1.0519e-06, -0.367219, 6.11673e-07, -2.0377e-07, 0.19103, 0, -0.0143151, 2.24587e-05, -0.0129524, 2.39695e-05, -0.0117193, 2.45648e-05, -0.0106033, 2.4368e-05, -0.00959336, 2.35172e-05, -0.00867935, 2.21556e-05, -0.00785214, 2.04242e-05, -0.00710344, 1.84559e-05, -0.00642578, 1.64009e-05, -0.00581239, 1.44657e-05, -0.00525711, 1.26654e-05, -0.00475441, 1.09932e-05, -0.00429924, 9.44273e-06, -0.00388708, 8.00805e-06, -0.00351378, 6.6836e-06, -0.00317562, 5.46416e-06, -0.00286922, 4.34487e-06, -0.00259151, 3.32121e-06, -0.00233971, 2.38897e-06, -0.00211131, 1.54425e-06, -0.00190402, 7.83477e-07, -0.00171578, 1.03339e-07, -0.00154469, -4.99181e-07, -0.00138905, -1.02683e-06, -0.0012473, -1.48208e-06, -0.00111802, -1.86717e-06, -0.000999922, -2.18405e-06, -0.000891824, -2.43446e-06, -0.000792644, -2.61987e-06, -0.00070139, -2.74153e-06, -0.000617151, -2.80046e-06, -0.000539083, -2.79744e-06, -0.000466405, -2.73302e-06, -0.000398392, -2.60753e-06, -0.000334363, -2.42108e-06, -0.000273677, -2.17355e-06, -0.000215728, -1.8646e-06, -0.000159936, -1.49368e-06, -0.000105744, -1.05998e-06, -5.26088e-05, -5.62544e-07
-0.352629, -7.0087e-06, 3.88164e-06, -0.352628, -6.93684e-06, 3.88164e-06, 0.210154, 1.06592e-05, -0.00824627, 1.06592e-05, 0.00433722, -7.69311e-06, 4.08541e-06, -0.356966, 6.11672e-07, -2.0377e-07, 0.2184, 0, -0.00824627, 1.06592e-05, -0.00746129, 1.06737e-05, -0.00675092, 1.02513e-05, -0.00610806, 9.47764e-06, -0.00552628, 8.44627e-06, -0.00499976, 7.2518e-06, -0.00452324, 5.98496e-06, -0.00409195, 4.73392e-06, -0.00370159, 3.57316e-06, -0.00334824, 2.50488e-06, -0.00302837, 1.52443e-06, -0.00273879, 6.27446e-07, -0.00247659, -1.90135e-07, -0.00223916, -9.32108e-07, -0.00202412, -1.602e-06, -0.00182932, -2.20308e-06, -0.00165282, -2.73837e-06, -0.00149284, -3.21065e-06, -0.00134779, -3.62247e-06, -0.00121622, -3.97617e-06, -0.00109682, -4.27385e-06, -0.000988378, -4.51742e-06, -0.000889822, -4.70858e-06, -0.000800165, -4.84883e-06, -0.000718509, -4.93947e-06, -0.000644038, -4.98162e-06, -0.000576008, -4.9762e-06, -0.000513737, -4.92397e-06, -0.000456604, -4.82548e-06, -0.000404038, -4.68113e-06, -0.000355511, -4.49111e-06, -0.00031054, -4.25547e-06, -0.000268674, -3.97406e-06, -0.000229495, -3.64657e-06, -0.00019261, -3.2725e-06, -0.000157652, -2.85118e-06, -0.000124271, -2.38176e-06, -9.21316e-05, -1.86324e-06, -6.09139e-05, -1.29439e-06, -3.03054e-05, -6.7387e-07
-0.34423, -6.3275e-06, 3.04275e-06, -0.34423, -6.25735e-06, 3.04275e-06, 0.239511, 1.22695e-05, -0.00230853, 1.22695e-05, 0.0012142, -7.00956e-06, 3.24652e-06, -0.345445, 6.1167e-07, -2.0377e-07, 0.241819, 0, -0.00230853, 1.22695e-05, -0.00208878, 1.19226e-05, -0.00188991, 1.11975e-05, -0.00170994, 1.01892e-05, -0.00154708, 8.99304e-06, -0.00139968, 7.7005e-06, -0.00126628, 6.40406e-06, -0.00114554, 5.19552e-06, -0.00103626, 4.07913e-06, -0.000937336, 3.05017e-06, -0.000847789, 2.10425e-06, -0.00076672, 1.23724e-06, -0.000693319, 4.45292e-07, -0.00062685, -2.75198e-07, -0.000566651, -9.27569e-07, -0.000512117, -1.51492e-06, -0.000462705, -2.04013e-06, -0.00041792, -2.50584e-06, -0.000377314, -2.91447e-06, -0.000340481, -3.26827e-06, -0.000307053, -3.56923e-06, -0.000276695, -3.81919e-06, -0.000249105, -4.01978e-06, -0.000224005, -4.17245e-06, -0.000201146, -4.27845e-06, -0.000180298, -4.33888e-06, -0.000161253, -4.35465e-06, -0.00014382, -4.3265e-06, -0.000127826, -4.25501e-06, -0.00011311, -4.14057e-06, -9.9525e-05, -3.98343e-06, -8.69353e-05, -3.78368e-06, -7.5215e-05, -3.54121e-06, -6.42468e-05, -3.2558e-06, -5.39211e-05, -2.92702e-06, -4.41346e-05, -2.5543e-06, -3.47894e-05, -2.13691e-06, -2.57921e-05, -1.67394e-06, -1.70528e-05, -1.16432e-06, -8.48398e-06, -6.06842e-07
-0.32988, -1.76433e-06, 1.50747e-06, -0.329879, -1.69711e-06, 1.50747e-06, 0.255638, 2.64439e-06, -0.00564828, 2.64439e-06, 0.00297078, -2.44382e-06, 1.71124e-06, -0.33285, 6.11668e-07, -2.0377e-07, 0.261286, 0, -0.00564828, 2.64439e-06, -0.00511061, 2.39796e-06, -0.00462404, 2.07946e-06, -0.00418372, 1.71743e-06, -0.00378523, 1.33938e-06, -0.00342459, 9.71075e-07, -0.0030982, 6.30317e-07, -0.00280279, 3.17187e-07, -0.00253541, 3.02571e-08, -0.00229338, -2.31811e-07, -0.00207428, -4.70267e-07, -0.00187593, -6.86277e-07, -0.00169634, -8.80928e-07, -0.00153371, -1.05523e-06, -0.00138642, -1.21011e-06, -0.001253, -1.34644e-06, -0.0011321, -1.465e-06, -0.00102252, -1.56654e-06, -0.000923173, -1.65169e-06, -0.000833054, -1.72108e-06, -0.000751266, -1.77523e-06, -0.00067699, -1.81462e-06, -0.000609484, -1.83968e-06, -0.000548073, -1.85076e-06, -0.000492143, -1.84819e-06, -0.000441134, -1.83222e-06, -0.000394537, -1.80305e-06, -0.000351885, -1.76082e-06, -0.000312752, -1.70565e-06, -0.000276746, -1.63758e-06, -0.000243508, -1.5566e-06, -0.000212704, -1.46266e-06, -0.000184028, -1.35566e-06, -0.000157192, -1.23544e-06, -0.000131929, -1.1018e-06, -0.000107984, -9.54482e-07, -8.51192e-05, -7.9317e-07, -6.31056e-05, -6.17507e-07, -4.1723e-05, -4.27079e-07, -2.07577e-05, -2.21428e-07
-0.319975, -3.51674e-07, 6.33072e-07, -0.319975, -2.86472e-07, 6.33072e-07, 0.277931, 7.68538e-07, 0.00112885, 7.68538e-07, -0.000593734, -1.02842e-06, 8.36842e-07, -0.319382, 6.11667e-07, -2.0377e-07, 0.276802, 0, 0.00112885, 7.68538e-07, 0.0010214, 6.38536e-07, 0.000924152, 4.93598e-07, 0.000836149, 3.44736e-07, 0.000756508, 2.01842e-07, 0.000684431, 7.01121e-08, 0.000619199, -5.06528e-08, 0.000560159, -1.61028e-07, 0.000506721, -2.61551e-07, 0.00045835, -3.52725e-07, 0.000414562, -4.35021e-07, 0.00037492, -5.08874e-07, 0.000339028, -5.74691e-07, 0.000306525, -6.32848e-07, 0.000277088, -6.83691e-07, 0.000250421, -7.27542e-07, 0.000226259, -7.64691e-07, 0.000204359, -7.95407e-07, 0.000184503, -8.19931e-07, 0.000166493, -8.3848e-07, 0.000150146, -8.51248e-07, 0.000135302, -8.58406e-07, 0.00012181, -8.60102e-07, 0.000109537, -8.56463e-07, 9.83587e-05, -8.47592e-07, 8.81642e-05, -8.33575e-07, 7.88513e-05, -8.14472e-07, 7.0327e-05, -7.90328e-07, 6.25059e-05, -7.61163e-07, 5.53099e-05, -7.2698e-07, 4.86669e-05, -6.8776e-07, 4.25107e-05, -6.43463e-07, 3.67795e-05, -5.94033e-07, 3.14162e-05, -5.3939e-07, 2.6367e-05, -4.79435e-07, 2.15815e-05, -4.14048e-07, 1.70117e-05, -3.4309e-07, 1.26122e-05, -2.66399e-07, 8.33868e-06, -1.83794e-07, 4.1486e-06, -9.50735e-08
-0.298179, -2.82584e-06, 8.21252e-06, -0.298177, -2.76507e-06, 8.21252e-06, 0.274948, -1.76195e-05, -0.0134178, -1.76195e-05, 0.00705724, -3.4997e-06, 8.41629e-06, -0.305236, 6.11665e-07, -2.0377e-07, 0.288366, 0, -0.0134178, -1.76195e-05, -0.0121405, -1.73674e-05, -0.0109847, -1.68895e-05, -0.00993864, -1.6241e-05, -0.008992, -1.55953e-05, -0.00813529, -1.49716e-05, -0.00735993, -1.43688e-05, -0.00665816, -1.37859e-05, -0.00602299, -1.3222e-05, -0.00544804, -1.2676e-05, -0.00492757, -1.21471e-05, -0.00445638, -1.16343e-05, -0.00402975, -1.11367e-05, -0.00364342, -1.06535e-05, -0.00329352, -1.01837e-05, -0.00297656, -9.72659e-06, -0.00268936, -9.28124e-06, -0.00242906, -8.84685e-06, -0.00219304, -8.42258e-06, -0.00197896, -8.00763e-06, -0.00178467, -7.60119e-06, -0.00160822, -7.20245e-06, -0.00144786, -6.81062e-06, -0.00130198, -6.42488e-06, -0.00116911, -6.04446e-06, -0.00104794, -5.66853e-06, -0.000937243, -5.29631e-06, -0.00083592, -4.92697e-06, -0.000742957, -4.5597e-06, -0.000657424, -4.19368e-06, -0.000578465, -3.82807e-06, -0.00050529, -3.46203e-06, -0.000437169, -3.09469e-06, -0.000373419, -2.72518e-06, -0.000313403, -2.3526e-06, -0.000256521, -1.97605e-06, -0.000202205, -1.59458e-06, -0.000149911, -1.20724e-06, -9.91152e-05, -8.13042e-07, -4.93111e-05, -4.10984e-07
-0.287189, -4.22565e-06, 1.20576e-05, -0.287186, -4.16712e-06, 1.20576e-05, 0.289473, -2.69943e-05, -0.0065059, -2.69943e-05, 0.00342185, -4.89653e-06, 1.22614e-05, -0.290611, 6.11663e-07, -2.0377e-07, 0.295979, 0, -0.0065059, -2.69943e-05, -0.00588659, -2.62142e-05, -0.00532615, -2.51726e-05, -0.00481896, -2.41388e-05, -0.00435996, -2.31426e-05, -0.00394457, -2.21821e-05, -0.00356862, -2.12557e-05, -0.00322835, -2.03618e-05, -0.00292037, -1.94986e-05, -0.0026416, -1.86647e-05, -0.00238924, -1.78585e-05, -0.00216077, -1.70786e-05, -0.00195391, -1.63235e-05, -0.00176659, -1.55917e-05, -0.00159693, -1.4882e-05, -0.00144325, -1.4193e-05, -0.00130399, -1.35232e-05, -0.00117778, -1.28715e-05, -0.00106334, -1.22366e-05, -0.000959542, -1.16171e-05, -0.000865336, -1.10119e-05, -0.000779782, -1.04196e-05, -0.000702026, -9.83908e-06, -0.000631291, -9.26912e-06, -0.000566869, -8.70847e-06, -0.000508115, -8.15595e-06, -0.000454442, -7.61033e-06, -0.000405314, -7.07042e-06, -0.000360239, -6.53498e-06, -0.000318766, -6.00281e-06, -0.000280481, -5.47266e-06, -0.000245001, -4.94331e-06, -0.000211971, -4.41348e-06, -0.00018106, -3.88191e-06, -0.00015196, -3.3473e-06, -0.00012438, -2.80834e-06, -9.80434e-05, -2.26367e-06, -7.26873e-05, -1.71192e-06, -4.80581e-05, -1.1517e-06, -2.39095e-05, -5.81558e-07
-0.275869, -1.1937e-05, 3.06245e-05, -0.27586, -1.18808e-05, 3.06245e-05, 0.299955, -6.7459e-05, 0.000314498, -6.7459e-05, -0.000165414, -1.26048e-05, 3.08282e-05, -0.275704, 6.11661e-07, -2.0377e-07, 0.29964, 0, 0.000314498, -6.7459e-05, 0.00028456, -6.48532e-05, 0.000257468, -6.22627e-05, 0.000232951, -5.97643e-05, 0.000210763, -5.73537e-05, 0.000190682, -5.50269e-05, 0.000172508, -5.27799e-05, 0.00015606, -5.06088e-05, 0.000141172, -4.851e-05, 0.000127696, -4.64797e-05, 0.000115497, -4.45144e-05, 0.000104453, -4.26106e-05, 9.44528e-05, -4.07648e-05, 8.53976e-05, -3.89739e-05, 7.71964e-05, -3.72343e-05, 6.97672e-05, -3.55431e-05, 6.30356e-05, -3.38969e-05, 5.69344e-05, -3.22927e-05, 5.14025e-05, -3.07273e-05, 4.63847e-05, -2.91978e-05, 4.18307e-05, -2.7701e-05, 3.7695e-05, -2.62341e-05, 3.39363e-05, -2.4794e-05, 3.05169e-05, -2.33777e-05, 2.74027e-05, -2.19823e-05, 2.45625e-05, -2.06048e-05, 2.19679e-05, -1.92423e-05, 1.9593e-05, -1.78917e-05, 1.74141e-05, -1.65501e-05, 1.54093e-05, -1.52144e-05, 1.35586e-05, -1.38816e-05, 1.18434e-05, -1.25485e-05, 1.02467e-05, -1.1212e-05, 8.75252e-06, -9.86893e-06, 7.34582e-06, -8.51601e-06, 6.01258e-06, -7.14993e-06, 4.73946e-06, -5.76727e-06, 3.51374e-06, -4.36456e-06, 2.32315e-06, -2.93824e-06, 1.1558e-06, -1.48467e-06
-0.264082, -1.05755e-05, 3.22753e-05, -0.264072, -1.05217e-05, 3.22753e-05, 0.306418, -7.90593e-05, 0.00641817, -7.90593e-05, -0.00337571, -1.12403e-05, 3.24791e-05, -0.260707, 6.11659e-07, -2.0377e-07, 0.3, 0, 0.00641817, -7.90593e-05, 0.00580721, -7.5476e-05, 0.00525432, -7.20423e-05, 0.00475397, -6.87511e-05, 0.00430117, -6.55956e-05, 0.00389137, -6.25693e-05, 0.00352049, -5.96657e-05, 0.00318482, -5.6879e-05, 0.00288099, -5.42033e-05, 0.00260597, -5.16328e-05, 0.00235702, -4.91623e-05, 0.00213163, -4.67864e-05, 0.00192756, -4.45001e-05, 0.00174276, -4.22985e-05, 0.0015754, -4.01768e-05, 0.00142378, -3.81305e-05, 0.00128641, -3.61551e-05, 0.0011619, -3.42462e-05, 0.001049, -3.23997e-05, 0.000946602, -3.06114e-05, 0.000853666, -2.88774e-05, 0.000769266, -2.71938e-05, 0.000692559, -2.55567e-05, 0.000622778, -2.39624e-05, 0.000559224, -2.24072e-05, 0.000501263, -2.08875e-05, 0.000448314, -1.93998e-05, 0.000399848, -1.79406e-05, 0.000355381, -1.65063e-05, 0.000314467, -1.50936e-05, 0.000276699, -1.36991e-05, 0.000241697, -1.23192e-05, 0.000209112, -1.09507e-05, 0.000178618, -9.59008e-06, 0.000149911, -8.23404e-06, 0.000122703, -6.87913e-06, 9.67212e-05, -5.52191e-06, 7.17071e-05, -4.15891e-06, 4.741e-05, -2.78664e-06, 2.35871e-05, -1.40155e-06
-0.252095, -1.24813e-05, 4.57886e-05, -0.252079, -1.24299e-05, 4.57886e-05, 0.312146, -0.000122716, 0.0121459, -0.000122716, -0.00638828, -1.3143e-05, 4.59924e-05, -0.245707, 6.11657e-07, -2.0377e-07, 0.3, 0, 0.0121459, -0.000122716, 0.0109897, -0.000116617, 0.00994341, -0.000110796, 0.00899654, -0.000105238, 0.00813964, -9.99313e-05, 0.00736414, -9.48631e-05, 0.00666227, -9.00216e-05, 0.00602703, -8.53956e-05, 0.00545206, -8.09742e-05, 0.00493161, -7.6747e-05, 0.00446048, -7.2704e-05, 0.00403395, -6.88357e-05, 0.00364776, -6.51328e-05, 0.00329805, -6.15867e-05, 0.00298132, -5.81887e-05, 0.00269441, -5.49309e-05, 0.00243443, -5.18052e-05, 0.0021988, -4.88043e-05, 0.00198516, -4.59208e-05, 0.00179137, -4.31477e-05, 0.0016155, -4.04783e-05, 0.00145578, -3.79059e-05, 0.00131062, -3.54244e-05, 0.00117856, -3.30275e-05, 0.00105829, -3.07093e-05, 0.000948602, -2.84641e-05, 0.0008484, -2.62862e-05, 0.000756683, -2.41702e-05, 0.000672532, -2.21107e-05, 0.000595106, -2.01026e-05, 0.000523632, -1.81407e-05, 0.000457393, -1.62201e-05, 0.000395729, -1.43358e-05, 0.000338022, -1.24829e-05, 0.000283695, -1.06568e-05, 0.000232206, -8.85276e-06, 0.000183038, -7.06602e-06, 0.0001357, -5.29199e-06, 8.972e-05, -3.52605e-06, 4.46368e-05, -1.76359e-06
-0.22738, -9.06517e-06, 4.61935e-05, -0.227364, -9.01881e-06, 4.61935e-05, 0.293676, -0.000137521, -0.00632391, -0.000137521, 0.00332613, -9.72383e-06, 4.63973e-05, -0.230707, 6.11655e-07, -2.0377e-07, 0.3, 0, -0.00632391, -0.000137521, -0.00572193, -0.000130062, -0.00517716, -0.000122967, -0.00468416, -0.000116216, -0.004238, -0.000109794, -0.00383423, -0.000103683, -0.00346879, -9.78678e-05, -0.00313805, -9.23341e-05, -0.00283868, -8.70674e-05, -0.0025677, -8.20539e-05, -0.0023224, -7.72809e-05, -0.00210033, -7.27359e-05, -0.00189925, -6.84072e-05, -0.00171717, -6.42833e-05, -0.00155226, -6.03536e-05, -0.00140288, -5.66078e-05, -0.00126752, -5.3036e-05, -0.00114483, -4.96288e-05, -0.0010336, -4.63772e-05, -0.000932701, -4.32726e-05, -0.000841129, -4.03068e-05, -0.000757969, -3.74718e-05, -0.000682389, -3.47602e-05, -0.000613632, -3.21646e-05, -0.000551011, -2.96782e-05, -0.000493901, -2.72942e-05, -0.00044173, -2.50063e-05, -0.000393976, -2.28084e-05, -0.000350162, -2.06945e-05, -0.000309849, -1.86589e-05, -0.000272635, -1.66962e-05, -0.000238147, -1.48012e-05, -0.000206041, -1.29686e-05, -0.000175995, -1.11937e-05, -0.000147709, -9.47154e-06, -0.000120901, -7.79767e-06, -9.53008e-05, -6.16758e-06, -7.0654e-05, -4.57692e-06, -4.67138e-05, -3.0215e-06, -2.32407e-05, -1.49719e-06
-0.215651, -4.36184e-06, 4.15627e-05, -0.215636, -4.31787e-06, 4.15627e-05, 0.299895, -0.00013829, -0.000104893, -0.00013829, 5.51698e-05, -5.01745e-06, 4.17665e-05, -0.215707, 6.11653e-07, -2.0377e-07, 0.3, 0, -0.000104893, -0.00013829, -9.49081e-05, -0.000130196, -8.58722e-05, -0.000122517, -7.7695e-05, -0.000115232, -7.02947e-05, -0.000108322, -6.35973e-05, -0.000101767, -5.7536e-05, -9.55493e-05, -5.205e-05, -8.96523e-05, -4.70845e-05, -8.40595e-05, -4.25899e-05, -7.87555e-05, -3.85211e-05, -7.37255e-05, -3.48376e-05, -6.89555e-05, -3.15024e-05, -6.44321e-05, -2.84823e-05, -6.01427e-05, -2.5747e-05, -5.60753e-05, -2.32691e-05, -5.22183e-05, -2.1024e-05, -4.85608e-05, -1.89891e-05, -4.50925e-05, -1.71441e-05, -4.18036e-05, -1.54705e-05, -3.86845e-05, -1.39516e-05, -3.57265e-05, -1.25722e-05, -3.2921e-05, -1.13186e-05, -3.02601e-05, -1.01782e-05, -2.7736e-05, -9.13949e-06, -2.53416e-05, -8.19221e-06, -2.30699e-05, -7.32686e-06, -2.09145e-05, -6.53478e-06, -1.8869e-05, -5.80805e-06, -1.69278e-05, -5.13939e-06, -1.50851e-05, -4.52213e-06, -1.33357e-05, -3.95009e-06, -1.16746e-05, -3.41755e-06, -1.00971e-05, -2.91919e-06, -8.59879e-06, -2.45002e-06, -7.17535e-06, -2.00535e-06, -5.82283e-06, -1.58073e-06, -4.53747e-06, -1.17192e-06, -3.31574e-06, -7.7483e-07, -2.1543e-06, -3.85488e-07, -1.05001e-06
-0.203647, -4.44238e-07, 3.43366e-05, -0.203634, -4.02722e-07, 3.43366e-05, 0.305591, -0.000126208, 0.00559144, -0.000126208, -0.00294088, -1.09679e-06, 3.45404e-05, -0.200707, 6.11651e-07, -2.0377e-07, 0.3, 0, 0.00559144, -0.000126208, 0.00505917, -0.000118387, 0.0045775, -0.000110981, 0.00414161, -0.000103969, 0.00374713, -9.73318e-05, 0.00339012, -9.10496e-05, 0.00306701, -8.51047e-05, 0.00277458, -7.94799e-05, 0.00250989, -7.41588e-05, 0.0022703, -6.91262e-05, 0.00205341, -6.43672e-05, 0.00185705, -5.98679e-05, 0.00167927, -5.56152e-05, 0.00151828, -5.15964e-05, 0.00137247, -4.77996e-05, 0.00124038, -4.42136e-05, 0.0011207, -4.08277e-05, 0.00101223, -3.76317e-05, 0.000913881, -3.4616e-05, 0.000824669, -3.17716e-05, 0.000743704, -2.90899e-05, 0.000670176, -2.65628e-05, 0.00060335, -2.41825e-05, 0.000542557, -2.19419e-05, 0.00048719, -1.98341e-05, 0.000436694, -1.78528e-05, 0.000390566, -1.59919e-05, 0.000348343, -1.42457e-05, 0.000309604, -1.2609e-05, 0.00027396, -1.10767e-05, 0.000241057, -9.6442e-06, 0.000210564, -8.30718e-06, 0.000182176, -7.0616e-06, 0.00015561, -5.90375e-06, 0.000130601, -4.83017e-06, 0.000106897, -3.83772e-06, 8.42625e-05, -2.92348e-06, 6.24704e-05, -2.08484e-06, 4.13031e-05, -1.31942e-06, 2.05488e-05, -6.25063e-07
-0.191653, 3.0464e-06, 3.07929e-05, -0.191641, 3.08547e-06, 3.07929e-05, 0.311306, -0.000126378, 0.0113062, -0.000126378, -0.0059466, 2.39691e-06, 3.09967e-05, -0.185707, 6.11649e-07, -2.0377e-07, 0.3, 0, 0.0113062, -0.000126378, 0.0102299, -0.00011811, 0.00925594, -0.000110295, 0.00837453, -0.00010291, 0.00757688, -9.59314e-05, 0.00685499, -8.93398e-05, 0.00620165, -8.31152e-05, 0.00561033, -7.72388e-05, 0.00507511, -7.16929e-05, 0.00459065, -6.64607e-05, 0.00415209, -6.15262e-05, 0.00375505, -5.68744e-05, 0.00339556, -5.24908e-05, 0.00307003, -4.8362e-05, 0.0027752, -4.44752e-05, 0.00250812, -4.08181e-05, 0.00226612, -3.73794e-05, 0.00204678, -3.41483e-05, 0.00184791, -3.11145e-05, 0.00166752, -2.82684e-05, 0.00150381, -2.5601e-05, 0.00135513, -2.31037e-05, 0.00122, -2.07686e-05, 0.00109708, -1.85881e-05, 0.000985121, -1.65553e-05, 0.000883017, -1.46636e-05, 0.000789743, -1.29068e-05, 0.000704367, -1.12792e-05, 0.000626034, -9.77569e-06, 0.000553961, -8.39128e-06, 0.000487428, -7.1215e-06, 0.00042577, -5.96225e-06, 0.000368369, -4.9098e-06, 0.000314652, -3.96074e-06, 0.000264081, -3.11206e-06, 0.000216151, -2.36105e-06, 0.000170383, -1.70537e-06, 0.000126318, -1.14297e-06, 8.35169e-05, -6.72148e-07, 4.15507e-05, -2.91466e-07
-0.166979, -4.98928e-06, 5.07758e-05, -0.166958, -4.95523e-06, 5.07758e-05, 0.292913, -0.000170694, -0.00708746, -0.000170694, 0.00372773, -5.63572e-06, 5.09796e-05, -0.170707, 6.11648e-07, -2.0377e-07, 0.3, 0, -0.00708746, -0.000170694, -0.00641279, -0.000160634, -0.00580224, -0.000151092, -0.00524972, -0.000142041, -0.0047497, -0.000133459, -0.00429717, -0.00012532, -0.00388761, -0.000117602, -0.00351693, -0.000110284, -0.00318142, -0.000103346, -0.00287773, -9.67685e-05, -0.00260281, -9.05329e-05, -0.00235392, -8.46218e-05, -0.00212857, -7.90185e-05, -0.0019245, -7.37074e-05, -0.00173968, -6.86733e-05, -0.00157226, -6.3902e-05, -0.00142056, -5.93798e-05, -0.00128306, -5.5094e-05, -0.0011584, -5.10321e-05, -0.00104531, -4.71825e-05, -0.000942687, -4.35343e-05, -0.000849486, -4.00767e-05, -0.00076478, -3.68e-05, -0.000687721, -3.36946e-05, -0.00061754, -3.07516e-05, -0.000553534, -2.79623e-05, -0.000495064, -2.53189e-05, -0.000441544, -2.28135e-05, -0.00039244, -2.0439e-05, -0.00034726, -1.81884e-05, -0.000305553, -1.60554e-05, -0.000266901, -1.40338e-05, -0.000230918, -1.21179e-05, -0.000197245, -1.0302e-05, -0.000165544, -8.58119e-06, -0.000135498, -6.95053e-06, -0.000106807, -5.40548e-06, -7.91848e-05, -3.94178e-06, -5.2354e-05, -2.55542e-06, -2.60468e-05, -1.24262e-06
-0.15492, -4.78244e-06, 4.97835e-05, -0.154899, -4.75084e-06, 4.97835e-05, 0.298504, -0.000167758, -0.00149559, -0.000167758, 0.00078662, -5.42581e-06, 4.99873e-05, -0.155707, 6.11646e-07, -2.0377e-07, 0.3, 0, -0.00149559, -0.000167758, -0.00135322, -0.000157857, -0.00122438, -0.000148466, -0.00110779, -0.00013956, -0.00100227, -0.000131114, -0.000906782, -0.000123105, -0.000820358, -0.000115511, -0.000742138, -0.000108312, -0.000671339, -0.000101486, -0.000607254, -9.50154e-05, -0.000549241, -8.88815e-05, -0.00049672, -8.30674e-05, -0.000449167, -7.75565e-05, -0.000406106, -7.23334e-05, -0.000367105, -6.73831e-05, -0.000331776, -6.26917e-05, -0.000299764, -5.82458e-05, -0.00027075, -5.40327e-05, -0.000244443, -5.00402e-05, -0.000220581, -4.62569e-05, -0.000198924, -4.2672e-05, -0.000179257, -3.9275e-05, -0.000161383, -3.60562e-05, -0.000145122, -3.30063e-05, -0.000130312, -3.01163e-05, -0.000116806, -2.7378e-05, -0.000104468, -2.47835e-05, -9.31741e-05, -2.23251e-05, -8.28122e-05, -1.99957e-05, -7.32784e-05, -1.77888e-05, -6.44774e-05, -1.56977e-05, -5.63211e-05, -1.37167e-05, -4.87281e-05, -1.18399e-05, -4.16223e-05, -1.00621e-05, -3.49328e-05, -8.37813e-06, -2.85926e-05, -6.78332e-06, -2.25383e-05, -5.27321e-06, -1.67095e-05, -3.8436e-06, -1.10477e-05, -2.49059e-06, -5.49635e-06, -1.2105e-06
