pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
5.86797, 1.04235, -0.00722629, 0.305142, -0.0161167, 0.00514191, -0.0161167, -0.00271554, 0.0423513, -0.00722629, 5.87069, 1, 0, 0.3, 0, 0.00514191, -0.0161167, 0.00465022, -0.0148911, 0.00420504, -0.0137161, 0.0038019, -0.0125913, 0.00343678, -0.0115163, 0.00310603, -0.0104908, 0.00280634, -0.00951438, 0.00253472, -0.00858672, 0.00228844, -0.00770746, 0.00206504, -0.00687625, 0.0018623, -0.00609276, 0.00167818, -0.00535665, 0.00151084, -0.00466761, 0.00135861, -0.00402533, 0.00121996, -0.00342949, 0.00109352, -0.00287981, 0.000978011, -0.002376, 0.000872281, -0.00191779, 0.000775275, -0.00150489, 0.000686021, -0.00113706, 0.000603627, -0.00081404, 0.000527269, -0.00053559, 0.000456185, -0.000301479, 0.000389662, -0.000111484, 0.000327035, 3.46093e-05, 0.00026768, 0.000137005, 0.000211, 0.000195897, 0.000156431, 0.000211471, 0.000103427, 0.000183904, 5.1456e-05, 0.000113325
5.88003, 1.04225, -0.00744039, 0.310708, -0.0159738, 0.010708, -0.0159738, -0.00565509, 0.0422497, -0.00744039, 5.88569, 1, 0, 0.3, 0, 0.010708, -0.0159738, 0.00968405, -0.0147554, 0.00875696, -0.0135875, 0.00791743, -0.0124696, 0.00715707, -0.0114014, 0.00646829, -0.0103825, 0.00584418, -0.0094125, 0.00527853, -0.00849113, 0.00476565, -0.00761799, 0.00430044, -0.00679274, 0.00387822, -0.00601504, 0.00349479, -0.00528456, 0.00314631, -0.00460098, 0.00282929, -0.00396397, 0.00254057, -0.00337325, 0.00227725, -0.0028285, 0.0020367, -0.00232944, 0.00181652, -0.0018758, 0.0016145, -0.00146729, 0.00142863, -0.00110366, 0.00125705, -0.00078466, 0.00109803, -0.000510039, 0.000950001, -0.000279564, 0.000811468, -9.30113e-05, 0.000681049, 4.98355e-05, 0.000557441, 0.000149183, 0.000439407, 0.000205228, 0.000325767, 0.000218158, 0.000215385, 0.000188153, 0.000107157, 0.000115344
5.90625, 1.04202, -0.00789243, 0.289457, -0.0156641, -0.0105434, -0.0156641, 0.00556818, 0.0420177, -0.00789243, 5.90069, 1, 0, 0.3, 0, -0.0105434, -0.0156641, -0.00953523, -0.0144615, -0.00862238, -0.013309, -0.00779575, -0.0122062, -0.00704708, -0.0111528, -0.00636888, -0.0101483, -0.00575437, -0.0091924, -0.00519741, -0.00828474, -0.00469242, -0.00742495, -0.00423435, -0.00661268, -0.00381862, -0.00584759, -0.00344109, -0.00512935, -0.00309796, -0.00445761, -0.00278581, -0.00383208, -0.00250153, -0.00325243, -0.00224225, -0.00271837, -0.0020054, -0.00222961, -0.0017886, -0.00178585, -0.00158969, -0.00138683, -0.00140668, -0.00103228, -0.00123773, -0.000721933, -0.00108116, -0.000455551, -0.000935402, -0.000232891, -0.000798997, -5.37253e-05, -0.000670583, 8.21685e-05, -0.000548874, 0.000175001, -0.000432654, 0.000224975, -0.000320761, 0.000232283, -0.000212075, 0.000197109, -0.00010551, 0.000119591
5.92093, 1.0419, -0.00818044, 0.290066, -0.0154799, -0.00993392, -0.0154799, 0.00524629, 0.0418988, -0.00818044, 5.91569, 1, 0, 0.3, 0, -0.00993392, -0.0154799, -0.00898401, -0.0142865, -0.00812393, -0.0131429, -0.00734509, -0.0120489, -0.0066397, -0.0110041, -0.0060007, -0.010008, -0.00542172, -0.00906034, -0.00489695, -0.0081607, -0.00442115, -0.00730873, -0.00398956, -0.00650408, -0.00359787, -0.00574641, -0.00324216, -0.00503537, -0.00291887, -0.00437064, -0.00262477, -0.00375189, -0.00235691, -0.00317882, -0.00211263, -0.00265112, -0.00188947, -0.00216849, -0.00168521, -0.00173065, -0.00149779, -0.00133732, -0.00132536, -0.000988223, -0.00116618, -0.000683107, -0.00101866, -0.000421717, -0.000881327, -0.000203812, -0.000752808, -2.91588e-05, -0.000631817, 0.000102466, -0.000517144, 0.000191278, -0.000407643, 0.000237482, -0.000302218, 0.000241273, -0.000199815, 0.00020284, -9.94105e-05, 0.000122324
5.93248, 1.0418, -0.00839788, 0.296593, -0.0153372, -0.00340734, -0.0153372, 0.00179948, 0.0418009, -0.00839788, 5.93069, 1, 0, 0.3, 0, -0.00340734, -0.0153372, -0.00308152, -0.0141509, -0.00278651, -0.0130144, -0.00251937, -0.0119272, -0.00227742, -0.0108891, -0.00205824, -0.0098996, -0.00185965, -0.00895834, -0.00167965, -0.00806496, -0.00151646, -0.00721908, -0.00136842, -0.00642037, -0.00123407, -0.00566847, -0.00111206, -0.00496304, -0.00100117, -0.00430375, -0.000900296, -0.00369027, -0.000808422, -0.0031223, -0.000724632, -0.00259953, -0.000648088, -0.00212165, -0.000578026, -0.00168838, -0.000513743, -0.00129945, -0.000454598, -0.000954562, -0.000399999, -0.000653473, -0.0003494, -0.000395925, -0.000302295, -0.000181673, -0.000258213, -1.04814e-05, -0.000216713, 0.000117876, -0.00017738, 0.000203615, -0.000139822, 0.000246945, -0.000103661, 0.000248063, -6.85366e-05, 0.00020716, -3.40978e-05, 0.00012438
5.94431, 1.04169, -0.00860483, 0.302597, -0.0151936, 0.0025965, -0.0151936, -0.00137126, 0.0416911, -0.00860483, 5.94569, 1, 0, 0.3, 0, 0.0025965, -0.0151936, 0.00234822, -0.0140147, 0.00212341, -0.0128853, 0.00191984, -0.0118052, 0.00173547, -0.010774, 0.00156845, -0.00979118, 0.00141711, -0.00885645, 0.00127995, -0.00796943, 0.00115559, -0.00712976, 0.00104278, -0.00633706, 0.000940403, -0.00559101, 0.000847427, -0.00489125, 0.000762927, -0.00423745, 0.000686055, -0.00362929, 0.000616044, -0.00306645, 0.000552193, -0.00254862, 0.000493865, -0.00207551, 0.000440475, -0.00164681, 0.000391489, -0.00126226, 0.000346419, -0.000921565, 0.000304813, -0.000624475, 0.000266254, -0.000370728, 0.000230359, -0.00016008, 0.000196767, 7.70781e-06, 0.000165143, 0.000132863, 0.00013517, 0.000215606, 0.000106549, 0.000256146, 7.89929e-05, 0.000254684, 5.22271e-05, 0.000211412, 2.59837e-05, 0.000125841
5.95632, 1.04158, -0.0088299, 0.30826, -0.0150427, 0.0082598, -0.0150427, -0.00436215, 0.0415845, -0.0088299, 5.96069, 1, 0, 0.3, 0, 0.0082598, -0.0150427, 0.00746997, -0.0138713, 0.00675483, -0.0127494, 0.00610725, -0.0116766, 0.00552073, -0.0106524, 0.00498943, -0.00967654, 0.00450802, -0.00874859, 0.00407168, -0.00786816, 0.00367607, -0.00703492, 0.00331722, -0.00624848, 0.00299154, -0.0055085, 0.00269577, -0.00481465, 0.00242696, -0.00416658, 0.00218243, -0.00356396, 0.00195971, -0.00300648, 0.0017566, -0.00249383, 0.00157104, -0.0020257, 0.0014012, -0.0016018, 0.00124538, -0.00122185, 0.001102, -0.000885566, 0.000969647, -0.000592688, 0.000846988, -0.000342956, 0.0007328, -0.00013612, 0.00062594, 2.80589e-05, 0.000525339, 0.000149812, 0.000429992, 0.000229361, 0.000338944, 0.000266918, 0.000251286, 0.000262687, 0.000166141, 0.000215727, 8.26572e-05, 0.000125821
5.98225, 1.04135, -0.00931341, 0.287571, -0.0147138, -0.0124289, -0.0147138, 0.00656394, 0.0413467, -0.00931341, 5.97569, 1, 0, 0.3, 0, -0.0124289, -0.0147138, -0.0112404, -0.013559, -0.0101643, -0.0124533, -0.00918987, -0.0113963, -0.00830731, -0.0103877, -0.00750783, -0.00942693, -0.00678343, -0.00851373, -0.00612686, -0.0076477, -0.00553156, -0.00682845, -0.00499158, -0.00605564, -0.00450151, -0.00532891, -0.00405646, -0.0046479, -0.00365197, -0.00401229, -0.003284, -0.00342172, -0.00294887, -0.0028759, -0.00264323, -0.00237449, -0.00236403, -0.00191719, -0.00210846, -0.0015037, -0.00187398, -0.00113374, -0.00165823, -0.000807015, -0.00145907, -0.000523265, -0.0012745, -0.000282224, -0.00110268, -8.36362e-05, -0.000941882, 7.27419e-05, -0.000790503, 0.000187147, -0.000647029, 0.000259805, -0.000510026, 0.000290936, -0.000378122, 0.000279216, -0.00025, 0.000222671, -0.000124378, 0.000126311
5.99382, 1.04124, -0.00952751, 0.294062, -0.0145633, -0.0059377, -0.0145633, 0.00313581, 0.0412394, -0.00952751, 5.99069, 1, 0, 0.3, 0, -0.0059377, -0.0145633, -0.00536992, -0.0134158, -0.00485583, -0.0123173, -0.0043903, -0.0112674, -0.00396868, -0.0102656, -0.00358674, -0.00931156, -0.00324067, -0.00840491, -0.002927, -0.00754525, -0.00264261, -0.00673221, -0.00238464, -0.00596544, -0.00215052, -0.00524456, -0.0019379, -0.00456924, -0.00174467, -0.00393913, -0.00156888, -0.00335389, -0.00140877, -0.00281321, -0.00126276, -0.00231675, -0.00112937, -0.00186423, -0.00100728, -0.00145533, -0.00089526, -0.00108976, -0.000792193, -0.00076724, -0.000697048, -0.000487499, -0.000608873, -0.000250269, -0.000526786, -5.52941e-05, -0.000449968, 9.76722e-05, -0.000377649, 0.000208869, -0.000309107, 0.000278524, -0.000243656, 0.000305077, -0.000180642, 0.000285041, -0.000119433, 0.000221509, -5.94196e-05, 0.000122403
6.0056, 1.04112, -0.00972492, 0.300163, -0.0144098, 0.000162642, -0.0144098, -8.58941e-05, 0.0411191, -0.00972492, 6.00569, 1, 0, 0.3, 0, 0.000162642, -0.0144098, 0.000147089, -0.0132698, 0.000133008, -0.0121786, 0.000120256, -0.0111357, 0.000108707, -0.0101408, 9.82456e-05, -0.0091935, 8.87663e-05, -0.00829338, 8.01746e-05, -0.00744009, 7.23847e-05, -0.00663323, 6.53186e-05, -0.00587245, 5.89057e-05, -0.00515738, 5.30818e-05, -0.00448768, 4.77888e-05, -0.00386299, 4.29736e-05, -0.00328299, 3.85882e-05, -0.00274735, 3.45887e-05, -0.00225575, 3.09351e-05, -0.00180787, 2.75908e-05, -0.00140342, 2.45224e-05, -0.00104211, 2.16992e-05, -0.00072364, 1.90931e-05, -0.000447744, 1.66779e-05, -0.000214154, 1.44294e-05, -2.26114e-05, 1.23252e-05, 0.000127133, 1.03443e-05, 0.00023532, 8.46687e-06, 0.000300262, 6.67407e-06, 0.000317244, 4.94802e-06, 0.000287423, 3.27144e-06, 0.00021694, 1.62758e-06, 0.000116347
6.01907, 1.04098, -0.00995475, 0.303057, -0.0142279, 0.00305742, -0.0142279, -0.00161468, 0.0409825, -0.00995475, 6.02069, 1, 0, 0.3, 0, 0.00305742, -0.0142279, 0.00276506, -0.0130964, 0.00250035, -0.0120134, 0.00226064, -0.0109787, 0.00204354, -0.00999165, 0.00184687, -0.00905203, 0.00166868, -0.00815939, 0.00150716, -0.00731336, 0.00136072, -0.00651355, 0.00122789, -0.00575961, 0.00110734, -0.00505117, 0.00099786, -0.00438788, 0.000898359, -0.00376939, 0.000807841, -0.00319536, 0.000725402, -0.00266547, 0.000650217, -0.0021794, 0.000581534, -0.00173682, 0.000518666, -0.00133745, 0.000460985, -0.00098097, 0.000407914, -0.000667111, 0.000358922, -0.00039559, 0.000313519, -0.000166138, 0.000271251, 2.15065e-05, 0.000231696, 0.000167594, 0.000194458, 0.000270412, 0.000159165, 0.000324255, 0.000125463, 0.000328381, 9.30154e-05, 0.000287139, 6.14983e-05, 0.000209528, 3.05962e-05, 0.000108479
6.03423, 1.04084, -0.0102404, 0.302754, -0.0140082, 0.00275367, -0.0140082, -0.00145427, 0.0408372, -0.0102404, 6.03569, 1, 0, 0.3, 0, 0.00275367, -0.0140082, 0.00249036, -0.0128864, 0.00225194, -0.011813, 0.00203605, -0.0107874, 0.00184052, -0.00980949, 0.00166339, -0.00887868, 0.00150289, -0.00799464, 0.00135743, -0.00715697, 0.00122554, -0.00636529, 0.0011059, -0.00561924, 0.000997326, -0.00491845, 0.000898723, -0.00426257, 0.000809107, -0.00365125, 0.000727583, -0.00308414, 0.000653334, -0.00256092, 0.000585618, -0.00208126, 0.000523759, -0.00164485, 0.000467137, -0.00125138, 0.000415187, -0.000900551, 0.000367388, -0.000592077, 0.000323263, -0.000325675, 0.000282371, -0.000101074, 0.000244303, 8.19895e-05, 0.000208677, 0.00022185, 0.000175139, 0.000312005, 0.000143352, 0.000349858, 0.000112998, 0.000338001, 8.37744e-05, 0.000283878, 5.53885e-05, 0.000199162, 2.75565e-05, 9.88184e-05
6.04483, 1.04073, -0.010424, 0.311078, -0.0138384, 0.0110779, -0.0138384, -0.00585042, 0.0407261, -0.010424, 6.05069, 1, 0, 0.3, 0, 0.0110779, -0.0138384, 0.0100186, -0.0127232, 0.00905943, -0.0116562, 0.0081909, -0.010637, 0.00740428, -0.00966511, 0.00669171, -0.00874024, 0.00604605, -0.00786196, 0.00546085, -0.00702988, 0.00493026, -0.00624362, 0.00444898, -0.00550281, 0.00401218, -0.00480708, 0.00361551, -0.00415607, 0.00325499, -0.00354944, 0.00292702, -0.00298685, 0.00262832, -0.00246795, 0.00235591, -0.00199244, 0.00210705, -0.00155998, 0.00187926, -0.00117027, 0.00167027, -0.000823017, 0.00147798, -0.000517923, 0.00130047, -0.000254707, 0.00113596, -3.30957e-05, 0.000982815, 0.000145395, 0.000839497, 0.000273685, 0.000704573, 0.000347281, 0.000576695, 0.000366981, 0.000454584, 0.000338642, 0.000337019, 0.000272634, 0.000222825, 0.000182984, 0.000110858, 8.62156e-05
6.07096, 1.04045, -0.0108708, 0.290016, -0.0134613, -0.00998403, -0.0134613, 0.00527275, 0.0404498, -0.0108708, 6.06569, 1, 0, 0.3, 0, -0.00998403, -0.0134613, -0.00902932, -0.0123627, -0.00816491, -0.0113119, -0.00738214, -0.0103085, -0.00667319, -0.00935205, -0.00603097, -0.00844217, -0.00544906, -0.00757846, -0.00492165, -0.00676052, -0.00444345, -0.00598798, -0.00400969, -0.00526045, -0.00361602, -0.00457758, -0.00325851, -0.00393899, -0.00293359, -0.00334434, -0.00263801, -0.00279328, -0.0023688, -0.00228547, -0.00212328, -0.00182059, -0.001899, -0.00139831, -0.00169371, -0.00101832, -0.00150535, -0.000680313, -0.00133204, -0.000384004, -0.00117206, -0.000129101, -0.0010238, 8.29889e-05, -0.000885772, 0.000244607, -0.000756605, 0.000349544, -0.000635004, 0.000396951, -0.000519753, 0.000391217, -0.000409699, 0.000341481, -0.000303742, 0.000260862, -0.000200823, 0.000165385, -9.99119e-05, 7.26046e-05
6.08577, 1.04028, -0.011103, 0.290374, -0.0132107, -0.00962571, -0.0132107, 0.00508352, 0.0402789, -0.011103, 6.08069, 1, 0, 0.3, 0, -0.00962571, -0.0132107, -0.00870526, -0.0121213, -0.00787187, -0.0110793, -0.00711719, -0.0100845, -0.00643369, -0.00913636, -0.00581452, -0.00823456, -0.0052535, -0.00737866, -0.00474501, -0.00656828, -0.00428398, -0.00580303, -0.00386578, -0.00508253, -0.00348624, -0.00440642, -0.00314157, -0.00377432, -0.00282831, -0.00318589, -0.00254333, -0.00264078, -0.00228379, -0.00213865, -0.00204708, -0.00167917, -0.00183085, -0.00126201, -0.00163292, -0.000886869, -0.00145132, -0.000553433, -0.00128424, -0.000261407, -0.00113, -1.19756e-05, -0.000987054, 0.000186834, -0.000853982, 0.000326978, -0.000729451, 0.000405859, -0.000612214, 0.000426314, -0.000501099, 0.000396202, -0.000394995, 0.000327696, -0.000292841, 0.000236282, -0.000193615, 0.000139471, -9.63261e-05, 5.75074e-05
6.09735, 1.04015, -0.0112932, 0.296839, -0.0129763, -0.00316077, -0.0129763, 0.00166926, 0.0401475, -0.0112932, 6.09569, 1, 0, 0.3, 0, -0.00316077, -0.0129763, -0.00285852, -0.0118936, -0.00258486, -0.0108583, -0.00233705, -0.00986992, -0.00211261, -0.00892803, -0.0019093, -0.00803225, -0.00172508, -0.00718216, -0.00155811, -0.00637737, -0.00140672, -0.00561751, -0.0012694, -0.00490218, -0.00114477, -0.00423102, -0.00103159, -0.00360366, -0.000928724, -0.00301975, -0.000835146, -0.00247894, -0.000749921, -0.00198088, -0.000672194, -0.00152525, -0.00060119, -0.00111173, -0.000536197, -0.00073999, -0.000476567, -0.000409733, -0.000421702, -0.000121861, -0.000371054, 0.000115335, -0.000324116, 0.000291945, -0.00028042, 0.000403595, -0.000239528, 0.00045155, -0.000201031, 0.000442376, -0.000164544, 0.000387295, -0.000129703, 0.000301252, -9.61594e-05, 0.000201703, -6.3577e-05, 0.000111602, -3.16303e-05, 4.38689e-05
6.10916, 1.04001, -0.0114835, 0.302893, -0.0127177, 0.00289333, -0.0127177, -0.00152802, 0.0400142, -0.0114835, 6.11069, 1, 0, 0.3, 0, 0.00289333, -0.0127177, 0.00261666, -0.0116417, 0.00236615, -0.0106129, 0.00213931, -0.00963074, 0.00193386, -0.00869489, 0.00174775, -0.00780492, 0.00157911, -0.00696043, 0.00142627, -0.00616103, 0.00128769, -0.00540632, 0.00116199, -0.00469594, 0.00104791, -0.00402949, 0.000944303, -0.00340662, 0.000850142, -0.00282698, 0.000764483, -0.0022902, 0.000686468, -0.00179596, 0.000615318, -0.00134391, 0.000550322, -0.000933732, 0.000490828, -0.000565111, 0.000436243, -0.000238645, 0.00038602, 3.71727e-05, 0.000339658, 0.000250565, 0.000296692, 0.000395372, 0.000256693, 0.000471288, 0.000219261, 0.00048358, 0.000184021, 0.000442518, 0.000150622, 0.000362504, 0.000118729, 0.000260934, 8.80231e-05, 0.000163372, 5.81976e-05, 8.60351e-05, 2.8954e-05, 3.19531e-05
6.1227, 1.03985, -0.0116819, 0.305647, -0.0124165, 0.00564723, -0.0124165, -0.00298241, 0.0398501, -0.0116819, 6.12569, 1, 0, 0.3, 0, 0.00564723, -0.0124165, 0.00510722, -0.0113481, 0.00461829, -0.0103266, 0.00417553, -0.0093515, 0.00377453, -0.00842243, 0.00341128, -0.00753899, 0.00308213, -0.00670077, 0.00278381, -0.00590737, 0.00251333, -0.0051584, 0.00226798, -0.00445348, 0.00204532, -0.00379224, 0.0018431, -0.00317431, 0.00165932, -0.00259934, 0.00149213, -0.00206696, 0.00133986, -0.00157684, 0.00120099, -0.00112865, 0.00107412, -0.000722056, 0.000958004, -0.000357346, 0.000851464, -4.31889e-05, 0.000753439, 0.000206785, 0.000662948, 0.000384643, 0.000579087, 0.000488509, 0.000501016, 0.000522356, 0.000427956, 0.000495492, 0.000359175, 0.000421772, 0.000293986, 0.000318521, 0.000231736, 0.000213853, 0.000171805, 0.000127223, 0.000113591, 6.32246e-05, 5.65128e-05, 2.184e-05
6.13789, 1.03966, -0.0118969, 0.305302, -0.0120695, 0.00530221, -0.0120695, -0.0028002, 0.0396597, -0.0118969, 6.14069, 1, 0, 0.3, 0, 0.00530221, -0.0120695, 0.00479519, -0.0110096, 0.00433613, -0.00999616, 0.00392042, -0.00902891, 0.00354392, -0.00810739, 0.00320286, -0.0072312, 0.00289383, -0.00639992, 0.00261374, -0.00561316, 0.00235978, -0.00487053, 0.00212942, -0.00417164, 0.00192036, -0.00351613, 0.0017305, -0.00290361, 0.00155794, -0.00233374, 0.00140096, -0.00180616, 0.001258, -0.00132053, 0.00112761, -0.000876511, 0.0010085, -0.000474081, 0.000899475, -0.000122087, 0.000799444, 0.000164008, 0.000707407, 0.000374513, 0.000622445, 0.000505996, 0.000543707, 0.000561138, 0.000470406, 0.000548294, 0.000401809, 0.000480764, 0.000337231, 0.000375799, 0.000276024, 0.000264042, 0.000217578, 0.000168158, 0.000161308, 9.42902e-05, 0.000106651, 4.3543e-05, 5.30601e-05, 1.35928e-05
6.1501, 1.03951, -0.0120867, 0.310567, -0.0117246, 0.0105671, -0.0117246, -0.00558068, 0.0395149, -0.0120867, 6.15569, 1, 0, 0.3, 0, 0.0105671, -0.0117246, 0.00955663, -0.0106708, 0.00864173, -0.00966341, 0.00781324, -0.0087019, 0.00706289, -0.00778587, 0.00638317, -0.00691491, 0.00576728, -0.00608863, 0.00520907, -0.00530661, 0.00470294, -0.00456847, 0.00424385, -0.00387382, 0.00382719, -0.00322228, 0.00344881, -0.00261349, 0.00310491, -0.00204709, 0.00279206, -0.00152273, 0.00250714, -0.00104005, 0.00224728, -0.0005987, 0.0020099, -0.000207671, 0.00179262, 0.000115703, 0.00159326, 0.000359935, 0.00140983, 0.000520009, 0.00124051, 0.000597299, 0.00108359, 0.000599196, 0.000937501, 0.00053845, 0.00080079, 0.00043224, 0.000672087, 0.000313734, 0.000550106, 0.000208825, 0.000433625, 0.000125232, 0.00032148, 6.52027e-05, 0.000212551, 2.71931e-05, 0.000105747, 7.23435e-06
6.17777, 1.03917, -0.012482, 0.286579, -0.0111781, -0.0134212, -0.0111781, 0.00708797, 0.039172, -0.012482, 6.17069, 1, 0, 0.3, 0, -0.0134212, -0.0111781, -0.0121378, -0.0101404, -0.0109758, -0.00914847, -0.00992353, -0.00820194, -0.00897052, -0.00730037, -0.00810721, -0.00644335, -0.00732498, -0.00563047, -0.00661599, -0.00486134, -0.00597317, -0.00413555, -0.00539007, -0.00345272, -0.00486088, -0.00281247, -0.0043803, -0.00221443, -0.00394352, -0.00165823, -0.00354618, -0.00114352, -0.00318429, -0.0006698, -0.00285425, -0.000246496, -0.00255276, 0.000107415, -0.00227679, 0.000378869, -0.00202358, 0.000561433, -0.00179062, 0.000655295, -0.00157556, 0.000666957, -0.00137625, 0.000608645, -0.00119071, 0.000497469, -0.00101708, 0.000369292, -0.000853612, 0.00025324, -0.000698684, 0.000158428, -0.000550743, 8.81032e-05, -0.000408309, 4.13869e-05, -0.000269959, 1.46988e-05, -0.000134308, 2.87785e-06
6.19219, 1.03899, -0.0126823, 0.287693, -0.0107542, -0.0123071, -0.0107542, 0.00649961, 0.0389913, -0.0126823, 6.18569, 1, 0, 0.3, 0, -0.0123071, -0.0107542, -0.0111302, -0.00972345, -0.0100647, -0.00873819, -0.00909979, -0.00779802, -0.00822589, -0.00690251, -0.00743424, -0.00605125, -0.00671694, -0.00524382, -0.00606681, -0.00447983, -0.00547734, -0.00375887, -0.00494265, -0.00308056, -0.00445739, -0.00244452, -0.0040167, -0.00185037, -0.00361617, -0.00129776, -0.00325181, -0.000785868, -0.00291997, -0.000324327, -0.00261733, 6.60413e-05, -0.00234086, 0.000370404, -0.00208779, 0.000580763, -0.00185561, 0.00069601, -0.00164198, 0.000721687, -0.00144477, 0.000669468, -0.00126201, 0.00055638, -0.00109187, 0.000420863, -0.00093265, 0.000295302, -0.000782755, 0.000190368, -0.000640687, 0.000110438, -0.000505027, 5.54029e-05, -0.000374416, 2.21573e-05, -0.00024755, 5.7896e-06, -0.000123159, -3.33098e-10
6.20656, 1.03881, -0.0128763, 0.288883, -0.0103008, -0.0111171, -0.0103008, 0.00587117, 0.038809, -0.0128763, 6.20069, 1, 0, 0.3, 0, -0.0111171, -0.0103008, -0.0100541, -0.00927668, -0.00909156, -0.00829772, -0.00821995, -0.00736355, -0.00743054, -0.00647372, -0.00671544, -0.00562782, -0.00606749, -0.00482545, -0.00548022, -0.00406619, -0.00494775, -0.00334965, -0.00446476, -0.00267545, -0.00402641, -0.00204319, -0.00362833, -0.00145251, -0.00326653, -0.000902295, -0.0029374, -0.000402361, -0.00263764, 2.46122e-05, -0.00236426, 0.000362016, -0.00211452, 0.000600283, -0.00188593, 0.000737002, -0.00167619, 0.000776754, -0.00148322, 0.000730653, -0.00130508, 0.000615646, -0.00113999, 0.000472755, -0.000986301, 0.000337639, -0.000842474, 0.000222529, -0.000707072, 0.000132938, -0.000578741, 6.95302e-05, -0.000456197, 2.96795e-05, -0.000338215, 8.72787e-06, -0.000223615, -4.75875e-10, -0.000111251, 8.86865e-12
6.21812, 1.03866, -0.0130199, 0.295383, -0.00984784, -0.00461679, -0.00984784, 0.00243821, 0.0386566, -0.0130199, 6.21569, 1, 0, 0.3, 0, -0.00461679, -0.00984784, -0.00417531, -0.00882815, -0.00377559, -0.00785339, -0.00341363, -0.00692313, -0.0030858, -0.00603695, -0.00278882, -0.00519442, -0.00251974, -0.00439513, -0.00227585, -0.00363868, -0.00205473, -0.00292468, -0.00185415, -0.00225272, -0.00167211, -0.00162244, -0.00150679, -0.00103235, -0.00135654, -0.000492407, -0.00121986, -2.71846e-05, -0.00109537, 0.000344877, -0.000981843, 0.000612593, -0.00087813, 0.000772219, -0.000783198, 0.000827346, -0.000696099, 0.000788516, -0.00061596, 0.000672585, -0.000541981, 0.000523106, -0.000473421, 0.000379003, -0.000409596, 0.000254116, -0.000349867, 0.000155132, -0.000293637, 8.35169e-05, -0.000240342, 3.71525e-05, -0.000189452, 1.16566e-05, -0.000140456, -5.76049e-10, -9.2864e-05, 1.12762e-11, -4.6201e-05, -1.01058e-13
6.23127, 1.03848, -0.0131744, 0.298888, -0.00934705, -0.00111237, -0.00934705, 0.000587462, 0.0384797, -0.0131744, 6.23069, 1, 0, 0.3, 0, -0.00111237, -0.00934705, -0.001006, -0.00833254, -0.00090969, -0.00736264, -0.000822478, -0.00643693, -0.000743491, -0.00555498, -0.000671938, -0.00471637, -0.000607105, -0.00392068, -0.000548344, -0.00316752, -0.000495065, -0.00245649, -0.000446738, -0.00178719, -0.000402878, -0.00115782, -0.000363046, -0.000578443, -0.000326845, -7.55498e-05, -0.000293913, 0.000330617, -0.000263919, 0.000627273, -0.000236565, 0.000809344, -0.000211576, 0.00087944, -0.000188704, 0.000847524, -0.000167718, 0.000730362, -0.000148409, 0.000574048, -0.000130585, 0.000420774, -0.000114066, 0.000285974, -9.8688e-05, 0.000177494, -8.42969e-05, 9.75998e-05, -7.07487e-05, 4.46726e-05, -5.7908e-05, 1.46021e-05, -4.56465e-05, -6.46691e-10, -3.38413e-05, 1.29163e-11, -2.23746e-05, -1.17699e-13, -1.11317e-05, 7.49468e-14
