pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
1.63725, -0.894076, 0.606323, 3.84734, 0.763716, 0.606323, 0.706895, 0.0247545, 0.406895, -0.784, -1.28689, -0.947165, 0.282151, 2.78874, -0.881086, 0.324172, 0.3, 0.808755, 0.406895, -0.784, 0.406895, -0.84394, 0.406895, -0.903454, 0.406894, -0.962548, 0.406894, -1.00271, 0.406893, -1.0337, 0.406893, -1.06423, 0.406892, -1.09427, 0.406891, -1.12379, 0.406891, -1.15278, 0.40689, -1.17533, 0.40689, -1.14248, 0.406889, -1.10334, 0.406889, -1.05935, 0.406888, -1.01165, 0.406887, -0.961225, 0.406886, -0.908923, 0.406886, -0.85547, 0.406885, -0.801489, 0.406884, -0.747514, 0.406883, -0.693998, 0.406882, -0.641329, 0.406881, -0.589828, 0.40688, -0.539764, 0.406879, -0.491354, 0.406877, -0.444772, 0.406876, -0.400153, 0.406875, -0.357596, 0.406874, -0.31717, 0.406873, -0.27892, 0.406871, -0.242866, 0.40687, -0.209012, 0.406869, -0.177348, 0.406868, -0.147853, 0.406866, -0.1205, 0.406865, -0.0952573, 0.406864, -0.0720951, 0.406862, -0.0509864, 0.315037, -0.0319109, 0.156893, -0.0149134
1.66605, -0.898617, 0.607798, 3.88233, 0.78805, 0.607798, 0.707122, 0.0331053, 0.407122, -0.790547, -1.27226, -0.956625, 0.263681, 2.78562, -0.936678, 0.344117, 0.3, 0.823653, 0.407122, -0.790547, 0.407122, -0.850174, 0.407121, -0.909525, 0.407118, -0.950065, 0.407115, -0.98151, 0.407111, -1.01252, 0.407108, -1.04303, 0.407104, -1.07297, 0.4071, -1.10226, 0.407096, -1.13086, 0.407093, -1.13287, 0.407089, -1.10051, 0.407084, -1.06204, 0.407079, -1.01893, 0.407074, -0.972302, 0.407069, -0.923117, 0.407063, -0.872198, 0.407056, -0.82025, 0.40705, -0.767877, 0.407043, -0.715596, 0.407036, -0.663842, 0.407028, -0.612984, 0.407021, -0.563328, 0.407013, -0.515126, 0.407005, -0.468579, 0.406997, -0.423847, 0.406988, -0.381051, 0.406979, -0.34028, 0.406971, -0.301593, 0.406962, -0.265023, 0.406953, -0.230587, 0.406943, -0.198282, 0.406934, -0.168094, 0.406925, -0.140002, 0.406915, -0.113978, 0.406906, -0.089994, 0.406896, -0.0680236, 0.406885, -0.0480455, 0.313704, -0.0300466, 0.15625, -0.0140446
1.69765, -0.902799, 0.609376, 3.91714, 0.812257, 0.609376, 0.70744, 0.0462438, 0.40744, -0.791842, -1.25473, -0.966011, 0.244719, 2.78079, -0.993848, 0.364657, 0.3, 0.838086, 0.40744, -0.791842, 0.407439, -0.851143, 0.407436, -0.891777, 0.407431, -0.923446, 0.407425, -0.95479, 0.407418, -0.985699, 0.40741, -1.01606, 0.407403, -1.04578, 0.407395, -1.07476, 0.407387, -1.10294, 0.407378, -1.09045, 0.407369, -1.05873, 0.407359, -1.02111, 0.407348, -0.979079, 0.407336, -0.933709, 0.407324, -0.885936, 0.407311, -0.836559, 0.407297, -0.786261, 0.407282, -0.735627, 0.407267, -0.685151, 0.407251, -0.635252, 0.407235, -0.586278, 0.407218, -0.53852, 0.4072, -0.492213, 0.407182, -0.447543, 0.407164, -0.404657, 0.407145, -0.363663, 0.407126, -0.324639, 0.407107, -0.287634, 0.407087, -0.252677, 0.407067, -0.219774, 0.407046, -0.188922, 0.407026, -0.160104, 0.407005, -0.133298, 0.406984, -0.108477, 0.406963, -0.0856168, 0.406942, -0.0646952, 0.406918, -0.0456964, 0.311477, -0.0286147, 0.154952, -0.0134098
1.72397, -0.905332, 0.611706, 3.95198, 0.836525, 0.611706, 0.707214, 0.0498197, 0.407214, -0.802251, -1.24236, -0.97404, 0.225914, 2.77416, -1.05255, 0.385793, 0.3, 0.852071, 0.407214, -0.802251, 0.407213, -0.842451, 0.407211, -0.873607, 0.407208, -0.904405, 0.407204, -0.934778, 0.407201, -0.964658, 0.407196, -0.993978, 0.407192, -1.02268, 0.407188, -1.05071, 0.407183, -1.07459, 0.407178, -1.04954, 0.407172, -1.01758, 0.407165, -0.980273, 0.407159, -0.938835, 0.407151, -0.894317, 0.407144, -0.847614, 0.407136, -0.799493, 0.407127, -0.750609, 0.407118, -0.701518, 0.407109, -0.652689, 0.407099, -0.604517, 0.407089, -0.557331, 0.407079, -0.511399, 0.407068, -0.466938, 0.407057, -0.424119, 0.407046, -0.383072, 0.407034, -0.343894, 0.407022, -0.306649, 0.40701, -0.271379, 0.406998, -0.238104, 0.406986, -0.206828, 0.406974, -0.177542, 0.406961, -0.15023, 0.406948, -0.124871, 0.406935, -0.101442, 0.406923, -0.079924, 0.40691, -0.0603009, 0.406894, -0.0425664, 0.310262, -0.0266654, 0.154392, -0.0124893
1.73764, -0.906333, 0.613574, 3.97525, 0.85278, 0.613574, 0.70698, 0.0372886, 0.40698, -0.809819, -1.24252, -0.980834, 0.206325, 2.76594, -1.11199, 0.407249, 0.3, 0.847107, 0.40698, -0.809819, 0.40698, -0.84073, 0.406979, -0.871231, 0.406978, -0.901294, 0.406977, -0.930886, 0.406976, -0.959974, 0.406974, -0.988524, 0.406973, -1.01651, 0.406971, -1.0439, 0.40697, -1.03799, 0.406968, -1.01104, 0.406966, -0.977807, 0.406964, -0.939727, 0.406961, -0.897952, 0.406959, -0.853473, 0.406956, -0.807136, 0.406953, -0.759666, 0.406951, -0.711676, 0.406947, -0.663688, 0.406944, -0.616139, 0.406941, -0.569394, 0.406937, -0.523754, 0.406934, -0.479464, 0.40693, -0.436718, 0.406926, -0.395667, 0.406923, -0.356424, 0.406919, -0.319071, 0.406915, -0.283661, 0.406911, -0.250225, 0.406906, -0.218778, 0.406902, -0.189319, 0.406898, -0.16184, 0.406894, -0.136324, 0.406889, -0.112755, 0.406885, -0.0911177, 0.40688, -0.0714016, 0.406876, -0.0536036, 0.40687, -0.0376466, 0.312394, -0.0234231, 0.155436, -0.0108847
1.75219, -0.908095, 0.61505, 3.99837, 0.868983, 0.61505, 0.707724, 0.02968, 0.407724, -0.803284, -1.24169, -0.988684, 0.186879, 2.75707, -1.16977, 0.428171, 0.3, 0.832964, 0.407724, -0.803284, 0.407722, -0.833877, 0.407717, -0.864147, 0.407712, -0.894019, 0.407705, -0.923412, 0.407697, -0.952246, 0.407688, -0.980446, 0.407678, -1.00795, 0.407667, -1.0224, 0.407655, -1.0012, 0.407642, -0.972709, 0.407628, -0.938547, 0.407612, -0.899992, 0.407595, -0.85814, 0.407577, -0.813929, 0.407558, -0.768158, 0.407538, -0.721507, 0.407517, -0.674554, 0.407495, -0.627785, 0.407472, -0.581605, 0.407448, -0.536353, 0.407423, -0.492302, 0.407398, -0.449674, 0.407372, -0.408642, 0.407345, -0.36934, 0.407317, -0.331865, 0.407289, -0.296286, 0.40726, -0.262647, 0.407231, -0.230971, 0.407201, -0.201267, 0.407171, -0.173535, 0.407141, -0.147764, 0.40711, -0.123944, 0.407079, -0.102063, 0.407047, -0.0821151, 0.407016, -0.0641002, 0.406984, -0.0479194, 0.406948, -0.0334632, 0.313907, -0.0206813, 0.156229, -0.0095337
1.76761, -0.910436, 0.616213, 4.02147, 0.88528, 0.616213, 0.707213, 0.0287058, 0.407213, -0.78966, -1.23985, -0.997394, 0.167716, 2.74773, -1.22571, 0.448497, 0.3, 0.818366, 0.407213, -0.78966, 0.407212, -0.819665, 0.40721, -0.849239, 0.407208, -0.878346, 0.407205, -0.906943, 0.407202, -0.93499, 0.407198, -0.96245, 0.407194, -0.989289, 0.40719, -0.983887, 0.407185, -0.961203, 0.407179, -0.931825, 0.407173, -0.897245, 0.407167, -0.858676, 0.40716, -0.817159, 0.407153, -0.773582, 0.407145, -0.7287, 0.407137, -0.683155, 0.407128, -0.637487, 0.407119, -0.592151, 0.40711, -0.547524, 0.4071, -0.503916, 0.40709, -0.46158, 0.407079, -0.420715, 0.407069, -0.381476, 0.407058, -0.343981, 0.407046, -0.308314, 0.407035, -0.274534, 0.407023, -0.242676, 0.407011, -0.21276, 0.406999, -0.184792, 0.406987, -0.158772, 0.406974, -0.134693, 0.406961, -0.11255, 0.406949, -0.0923393, 0.406936, -0.074065, 0.406923, -0.0576072, 0.40691, -0.0428543, 0.406895, -0.0297527, 0.316108, -0.0182643, 0.157301, -0.00835394
1.7831, -0.912867, 0.617337, 4.04457, 0.90157, 0.617337, 0.707165, 0.0309911, 0.407165, -0.772307, -1.23781, -1.00647, 0.149108, 2.73801, -1.27983, 0.468228, 0.3, 0.803298, 0.407165, -0.772307, 0.407163, -0.801771, 0.407164, -0.830747, 0.407159, -0.859208, 0.40716, -0.887131, 0.407157, -0.914494, 0.407152, -0.941278, 0.40715, -0.959941, 0.407147, -0.944234, 0.407142, -0.920267, 0.407137, -0.890299, 0.407132, -0.855583, 0.407127, -0.817244, 0.40712, -0.776281, 0.407114, -0.733533, 0.407108, -0.689711, 0.4071, -0.645416, 0.407092, -0.601161, 0.407084, -0.557364, 0.407078, -0.514373, 0.40707, -0.47248, 0.407059, -0.431909, 0.407045, -0.392839, 0.40704, -0.355415, 0.407041, -0.319735, 0.407024, -0.285874, 0.406996, -0.253883, 0.407, -0.223792, 0.407013, -0.195616, 0.406981, -0.169364, 0.406918, -0.145036, 0.40699, -0.122631, 0.407047, -0.102151, 0.406698, -0.083604, 0.407166, -0.0668488, 0.406807, -0.0517734, 0.406875, -0.0383203, 0.406906, -0.0264412, 0.31747, -0.0161376, 0.158559, -0.00730172
1.82343, -0.917684, 0.619565, 4.09078, 0.934288, 0.619565, 0.706894, 0.080336, 0.406894, -0.707408, -1.2108, -1.01818, 0.132201, 2.72802, -1.33213, 0.487364, 0.3, 0.787744, 0.406894, -0.707408, 0.406894, -0.736362, 0.406894, -0.764799, 0.406894, -0.792695, 0.406893, -0.820039, 0.406893, -0.846819, 0.406893, -0.873015, 0.406892, -0.898617, 0.406892, -0.88873, 0.406891, -0.867839, 0.406891, -0.840839, 0.40689, -0.809053, 0.40689, -0.773719, 0.406889, -0.73574, 0.406888, -0.695922, 0.406887, -0.655042, 0.406887, -0.613598, 0.406886, -0.572142, 0.406885, -0.531063, 0.406883, -0.490703, 0.406882, -0.451339, 0.406883, -0.413189, 0.406884, -0.376428, 0.406879, -0.34119, 0.406871, -0.307572, 0.406877, -0.275647, 0.406892, -0.245463, 0.40687, -0.21705, 0.406843, -0.190428, 0.406912, -0.165606, 0.406897, -0.14259, 0.40674, -0.121384, 0.407018, -0.101998, 0.406865, -0.084251, 0.406638, -0.0680283, 0.407239, -0.0532673, 0.406516, -0.039923, 0.407031, -0.0279491, 0.313369, -0.0173473, 0.156355, -0.00801564
1.83451, -0.91677, 0.62222, 4.11379, 0.950627, 0.62222, 0.707089, 0.0722491, 0.407089, -0.69944, -1.21291, -1.02442, 0.116315, 2.71785, -1.38261, 0.505905, 0.3, 0.771689, 0.407089, -0.69944, 0.407087, -0.727878, 0.407089, -0.755788, 0.407084, -0.783147, 0.407085, -0.809942, 0.407083, -0.836155, 0.407079, -0.861764, 0.407078, -0.867198, 0.407075, -0.851595, 0.407071, -0.82875, 0.407068, -0.800526, 0.407064, -0.768121, 0.40706, -0.732576, 0.407055, -0.694789, 0.407051, -0.655532, 0.407046, -0.615429, 0.40704, -0.575054, 0.407033, -0.534826, 0.407028, -0.495143, 0.407024, -0.456303, 0.407019, -0.41855, 0.407009, -0.382088, 0.406996, -0.347065, 0.406995, -0.313598, 0.407, -0.281775, 0.406982, -0.251656, 0.406957, -0.223285, 0.406965, -0.196688, 0.40698, -0.171885, 0.406955, -0.148889, 0.406884, -0.127711, 0.406966, -0.108368, 0.407036, -0.0906665, 0.406658, -0.0744914, 0.407168, -0.0597779, 0.406786, -0.0464816, 0.406862, -0.0345618, 0.406902, -0.0239748, 0.315435, -0.014726, 0.157547, -0.00671416
1.84535, -0.915644, 0.624929, 4.13673, 0.96703, 0.624929, 0.706882, 0.0663504, 0.406882, -0.688765, -1.21512, -1.03068, 0.101079, 2.70761, -1.43129, 0.52385, 0.3, 0.755115, 0.406882, -0.688765, 0.40688, -0.716657, 0.406885, -0.743996, 0.406877, -0.770769, 0.406883, -0.796965, 0.406882, -0.822571, 0.406878, -0.841297, 0.406882, -0.831257, 0.406881, -0.813016, 0.406879, -0.788699, 0.406879, -0.759565, 0.406879, -0.726726, 0.406878, -0.691193, 0.406878, -0.653777, 0.406879, -0.615197, 0.406879, -0.57605, 0.406876, -0.536828, 0.406872, -0.497912, 0.406871, -0.459724, 0.406878, -0.422443, 0.406884, -0.386356, 0.406874, -0.351612, 0.406855, -0.318351, 0.406865, -0.286674, 0.406896, -0.256657, 0.406884, -0.228354, 0.406836, -0.201804, 0.406849, -0.177035, 0.40691, -0.154068, 0.406915, -0.132923, 0.406755, -0.113621, 0.406826, -0.0959603, 0.407172, -0.0798248, 0.40647, -0.0651483, 0.407044, -0.0518854, 0.406986, -0.0399954, 0.406597, -0.0294391, 0.407003, -0.0201731, 0.317692, -0.0122391, 0.158899, -0.0054764
1.85665, -0.914802, 0.627459, 4.15963, 0.983524, 0.627459, 0.706866, 0.0644995, 0.406866, -0.673509, -1.21675, -1.03746, 0.0862595, 2.69737, -1.47818, 0.5412, 0.3, 0.738009, 0.406866, -0.673509, 0.406863, -0.700863, 0.406869, -0.727652, 0.40686, -0.753862, 0.406868, -0.779473, 0.406866, -0.804472, 0.406862, -0.805394, 0.406867, -0.792738, 0.406867, -0.77291, 0.406864, -0.747544, 0.406864, -0.717891, 0.406865, -0.685004, 0.406864, -0.649791, 0.406864, -0.613034, 0.406866, -0.575369, 0.406867, -0.5374, 0.406864, -0.499432, 0.406858, -0.462066, 0.406857, -0.425407, 0.406867, -0.389811, 0.406877, -0.35545, 0.406865, -0.322476, 0.406839, -0.291013, 0.406849, -0.261151, 0.406894, -0.232957, 0.406885, -0.206481, 0.406821, -0.181762, 0.406827, -0.15883, 0.406903, -0.137712, 0.406945, -0.118436, 0.406729, -0.100792, 0.406768, -0.0846637, 0.407253, -0.0699828, 0.406444, -0.0567028, 0.40697, -0.044782, 0.407088, -0.0341833, 0.40652, -0.0248698, 0.407032, -0.0168016, 0.319768, -0.010038, 0.160166, -0.00438669
1.86857, -0.914324, 0.629778, 4.18253, 1.00014, 0.629778, 0.706866, 0.0680623, 0.406866, -0.65229, -1.21762, -1.04481, 0.071824, 2.68722, -1.52329, 0.557954, 0.3, 0.720353, 0.406866, -0.65229, 0.406863, -0.679068, 0.406869, -0.705269, 0.40686, -0.73087, 0.406868, -0.755861, 0.406866, -0.772354, 0.406861, -0.766145, 0.406866, -0.751581, 0.406866, -0.730726, 0.406864, -0.704872, 0.406864, -0.67518, 0.406864, -0.642652, 0.406864, -0.608131, 0.406863, -0.572329, 0.406865, -0.535899, 0.406867, -0.499208, 0.406864, -0.462869, 0.406858, -0.427059, 0.406857, -0.392137, 0.406867, -0.358315, 0.406877, -0.325766, 0.406866, -0.294633, 0.406838, -0.265022, 0.406849, -0.237018, 0.406893, -0.210683, 0.406885, -0.186067, 0.406824, -0.163209, 0.406822, -0.142146, 0.406903, -0.122914, 0.406953, -0.105294, 0.40673, -0.089169, 0.406748, -0.0744705, 0.407268, -0.061151, 0.406459, -0.0491674, 0.406931, -0.0384816, 0.407122, -0.0290599, 0.406504, -0.0208688, 0.407036, -0.0138721, 0.321985, -0.00812766, 0.161299, -0.00345499
1.90181, -0.913223, 0.634368, 4.22812, 1.03353, 0.634368, 0.706869, 0.110658, 0.406869, -0.591474, -1.19704, -1.05176, 0.0602553, 2.67726, -1.56663, 0.574113, 0.3, 0.702132, 0.406869, -0.591474, 0.406867, -0.617675, 0.406873, -0.643283, 0.406864, -0.668282, 0.406872, -0.692659, 0.406869, -0.71231, 0.406865, -0.707895, 0.40687, -0.695375, 0.40687, -0.676817, 0.406867, -0.653443, 0.406867, -0.626364, 0.406868, -0.596537, 0.406867, -0.56481, 0.406867, -0.53179, 0.406868, -0.498149, 0.406869, -0.464307, 0.406867, -0.430669, 0.406861, -0.397581, 0.40686, -0.365297, 0.40687, -0.334033, 0.406878, -0.303963, 0.406866, -0.275221, 0.406842, -0.247913, 0.406856, -0.222123, 0.406894, -0.197918, 0.406881, -0.175351, 0.406825, -0.15447, 0.406837, -0.135322, 0.406903, -0.117667, 0.406933, -0.101389, 0.406734, -0.0864172, 0.406796, -0.0727042, 0.40722, -0.0602061, 0.406444, -0.0488833, 0.40701, -0.0387002, 0.407041, -0.0296253, 0.406551, -0.0216275, 0.40702, -0.0146723, 0.318255, -0.00880661, 0.159327, -0.00387621
1.90965, -0.909737, 0.63801, 4.25081, 1.05022, 0.63801, 0.706865, 0.101414, 0.406865, -0.581918, -1.20173, -1.05652, 0.0483329, 2.66755, -1.60822, 0.589677, 0.3, 0.683332, 0.406865, -0.581918, 0.406863, -0.607522, 0.406869, -0.632524, 0.406859, -0.65691, 0.406868, -0.680667, 0.406865, -0.682435, 0.406861, -0.674372, 0.406866, -0.65941, 0.406866, -0.639068, 0.406863, -0.61454, 0.406863, -0.586847, 0.406864, -0.556906, 0.406863, -0.525362, 0.406863, -0.492948, 0.406865, -0.460123, 0.406867, -0.427314, 0.406863, -0.39491, 0.406857, -0.363185, 0.406856, -0.332379, 0.406868, -0.302684, 0.406877, -0.274251, 0.406864, -0.247202, 0.406838, -0.221633, 0.40685, -0.197622, 0.406894, -0.175234, 0.406883, -0.154526, 0.406822, -0.135554, 0.406826, -0.118078, 0.406902, -0.101981, 0.406951, -0.0871943, 0.406727, -0.0736684, 0.406759, -0.0613596, 0.407263, -0.0502278, 0.406447, -0.0402369, 0.406953, -0.0313548, 0.407105, -0.0235535, 0.406511, -0.0168049, 0.407034, -0.0110782, 0.320728, -0.00642567, 0.16068, -0.00269023
1.91657, -0.905505, 0.641973, 4.27355, 1.06705, 0.641973, 0.706865, 0.0878371, 0.406865, -0.576101, -1.20721, -1.06072, 0.0373282, 2.65818, -1.64808, 0.604645, 0.3, 0.663938, 0.406865, -0.576101, 0.406863, -0.601103, 0.406869, -0.625487, 0.406859, -0.649238, 0.406868, -0.657642, 0.406865, -0.653678, 0.406861, -0.642166, 0.406866, -0.624693, 0.406866, -0.602572, 0.406863, -0.576887, 0.406863, -0.548601, 0.406864, -0.51845, 0.406863, -0.487144, 0.406863, -0.455261, 0.406865, -0.423199, 0.406867, -0.391407, 0.406863, -0.360175, 0.406857, -0.329765, 0.406856, -0.300388, 0.406867, -0.272213, 0.406877, -0.245375, 0.406865, -0.219982, 0.406837, -0.196124, 0.406849, -0.173877, 0.406893, -0.153306, 0.406885, -0.134474, 0.406823, -0.117146, 0.406821, -0.101205, 0.406899, -0.0865807, 0.406962, -0.0732238, 0.406726, -0.0610898, 0.406738, -0.0501384, 0.407279, -0.0403328, 0.406466, -0.0316406, 0.406907, -0.024033, 0.407144, -0.0174853, 0.406493, -0.0119729, 0.407038, -0.00746868, 0.323352, -0.00402366, 0.162017, -0.0014935
1.94316, -0.899264, 0.648755, 4.31888, 1.10086, 0.648755, 0.706874, 0.107933, 0.406874, -0.536004, -1.1929, -1.0631, 0.0297369, 2.64922, -1.68622, 0.619018, 0.3, 0.643937, 0.406874, -0.536004, 0.406872, -0.560384, 0.406877, -0.584135, 0.406869, -0.607116, 0.406876, -0.61125, 0.406874, -0.606715, 0.40687, -0.595218, 0.406874, -0.578358, 0.406874, -0.557222, 0.406872, -0.532779, 0.406872, -0.506074, 0.406872, -0.477673, 0.406871, -0.448289, 0.406871, -0.418416, 0.406872, -0.388484, 0.406873, -0.358851, 0.40687, -0.329812, 0.406866, -0.301607, 0.406865, -0.274429, 0.406873, -0.248438, 0.40688, -0.223762, 0.406868, -0.200509, 0.406848, -0.178768, 0.40686, -0.15862, 0.406894, -0.140139, 0.406881, -0.123081, 0.406831, -0.107333, 0.406841, -0.0928237, 0.406904, -0.0795046, 0.406932, -0.0673316, 0.406741, -0.0562641, 0.4068, -0.0462653, 0.407206, -0.037302, 0.406469, -0.0293443, 0.406995, -0.022366, 0.407042, -0.0163447, 0.406562, -0.0112585, 0.407013, -0.00708274, 0.320212, -0.00385442, 0.160254, -0.00146405
1.95025, -0.895212, 0.652533, 4.3414, 1.11778, 0.652533, 0.706874, 0.099994, 0.406874, -0.523323, -1.19796, -1.06784, 0.0197373, 2.64074, -1.72266, 0.632796, 0.3, 0.623317, 0.406874, -0.523323, 0.406872, -0.547073, 0.406877, -0.570183, 0.406869, -0.581408, 0.406876, -0.581383, 0.406874, -0.573717, 0.40687, -0.560013, 0.406874, -0.54156, 0.406874, -0.519444, 0.406872, -0.494603, 0.406872, -0.467831, 0.406872, -0.439789, 0.406871, -0.411036, 0.406871, -0.38204, 0.406872, -0.353186, 0.406873, -0.324794, 0.406871, -0.297127, 0.406866, -0.270399, 0.406865, -0.244786, 0.406874, -0.220433, 0.40688, -0.197458, 0.406869, -0.175966, 0.406848, -0.156045, 0.406859, -0.137781, 0.406894, -0.120937, 0.406882, -0.105397, 0.406832, -0.0910928, 0.406838, -0.0779745, 0.406901, -0.065998, 0.406942, -0.0551224, 0.406741, -0.0453107, 0.406781, -0.0365294, 0.40722, -0.0287484, 0.406486, -0.021941, 0.406954, -0.0160841, 0.40708, -0.0111581, 0.406542, -0.00714436, 0.40702, -0.0040214, 0.322875, -0.00182521, 0.161598, -0.000457036
1.95723, -0.890953, 0.656353, 4.36392, 1.13486, 0.656353, 0.706865, 0.092265, 0.406865, -0.509802, -1.20302, -1.07253, 0.0103754, 2.6328, -1.75741, 0.645978, 0.3, 0.602067, 0.406865, -0.509802, 0.406863, -0.532916, 0.406869, -0.549601, 0.406859, -0.554244, 0.406868, -0.550522, 0.406866, -0.540165, 0.406861, -0.524538, 0.406866, -0.504811, 0.406866, -0.481983, 0.406863, -0.456899, 0.406864, -0.430273, 0.406864, -0.402705, 0.406863, -0.374696, 0.406863, -0.346664, 0.406865, -0.318957, 0.406867, -0.291858, 0.406864, -0.265605, 0.406857, -0.240389, 0.406857, -0.216372, 0.406867, -0.193686, 0.406877, -0.172447, 0.406865, -0.152756, 0.406838, -0.134708, 0.40685, -0.118073, 0.406892, -0.102737, 0.406885, -0.0886294, 0.406825, -0.0757022, 0.406819, -0.0639103, 0.406897, -0.0532127, 0.40697, -0.0435721, 0.406726, -0.0349546, 0.406725, -0.0273299, 0.407286, -0.0206711, 0.406482, -0.0149544, 0.406876, -0.0101597, 0.40717, -0.00626995, 0.406484, -0.00326894, 0.40704, -0.00113825, 0.325343, 7.95333e-05, 0.163021, 0.000490937
1.98293, -0.883618, 0.663227, 4.40855, 1.16924, 0.663227, 0.706873, 0.116406, 0.406873, -0.463772, -1.18924, -1.0743, 0.00466275, 2.62547, -1.7905, 0.658565, 0.3, 0.580178, 0.406873, -0.463772, 0.406871, -0.486234, 0.406876, -0.500819, 0.406868, -0.504856, 0.406875, -0.501195, 0.406873, -0.491409, 0.406869, -0.476776, 0.406873, -0.458387, 0.406873, -0.437173, 0.406871, -0.413919, 0.406871, -0.38929, 0.406871, -0.363842, 0.40687, -0.338041, 0.40687, -0.312276, 0.406872, -0.28687, 0.406872, -0.262091, 0.406869, -0.238159, 0.406865, -0.21526, 0.406864, -0.193551, 0.406873, -0.173164, 0.40688, -0.154218, 0.406867, -0.136824, 0.406848, -0.120753, 0.406859, -0.105894, 0.406893, -0.0921793, 0.406882, -0.0795608, 0.406831, -0.0679955, 0.406836, -0.0574433, 0.406903, -0.0478677, 0.406939, -0.0392351, 0.406739, -0.0315154, 0.406784, -0.0246814, 0.407219, -0.018709, 0.40648, -0.0135769, 0.406962, -0.00926701, 0.407071, -0.00576421, 0.406548, -0.00305436, 0.407017, -0.00112097, 0.322181, 4.04871e-06, 0.161263, 0.000401357
1.98873, -0.878268, 0.667361, 4.43079, 1.18665, 0.667361, 0.706875, 0.104193, 0.406875, -0.45345, -1.19524, -1.07821, -0.00319558, 2.61882, -1.82195, 0.670556, 0.3, 0.557642, 0.406875, -0.45345, 0.406872, -0.471403, 0.406878, -0.479509, 0.406869, -0.479208, 0.406876, -0.472275, 0.406875, -0.460054, 0.406871, -0.443697, 0.406875, -0.424189, 0.406874, -0.402366, 0.406872, -0.378933, 0.406872, -0.354483, 0.406872, -0.329513, 0.406871, -0.304441, 0.406871, -0.279611, 0.406872, -0.255311, 0.406873, -0.231783, 0.406871, -0.209225, 0.406866, -0.187809, 0.406865, -0.16768, 0.406874, -0.148969, 0.406879, -0.131797, 0.406869, -0.115944, 0.406849, -0.101302, 0.40686, -0.0878024, 0.406894, -0.0753974, 0.406882, -0.0640434, 0.406833, -0.0537004, 0.406835, -0.0443315, 0.4069, -0.035903, 0.406948, -0.0283845, 0.406742, -0.0217486, 0.406769, -0.015971, 0.407229, -0.0110303, 0.406499, -0.00690801, 0.406924, -0.00358855, 0.407105, -0.00105937, 0.406532, 0.000690925, 0.407022, 0.00167573, 0.324886, 0.00186495, 0.162612, 0.00132821
