pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
-0.361018, 1.18294e-05, -4.11669e-06, -0.361019, 1.20042e-05, -4.11669e-06, 0.17925, -1.70105e-05, -0.0117804, -1.70105e-05, 0.00619605, 1.01982e-05, -3.63246e-06, -0.367214, 1.63121e-06, -4.8423e-07, 0.19103, 0, -0.0117804, -1.70105e-05, -0.010659, -1.79855e-05, -0.0096442, -1.81708e-05, -0.00872582, -1.76756e-05, -0.00789471, -1.6629e-05, -0.00714254, -1.5169e-05, -0.00646179, -1.34342e-05, -0.00584567, -1.15566e-05, -0.005288, -9.6705e-06, -0.00478321, -7.91295e-06, -0.00432626, -6.29063e-06, -0.00391256, -4.79682e-06, -0.003538, -3.4252e-06, -0.00319881, -2.1699e-06, -0.00289161, -1.02541e-06, -0.00261333, 1.3362e-08, -0.00236118, 9.5116e-07, -0.00213264, 1.79236e-06, -0.00192543, 2.54102e-06, -0.00173747, 3.20082e-06, -0.00156689, 3.77517e-06, -0.00141197, 4.26713e-06, -0.00127118, 4.67947e-06, -0.0011431, 5.01469e-06, -0.00102644, 5.27496e-06, -0.000920057, 5.46221e-06, -0.000822871, 5.57806e-06, -0.000733913, 5.6239e-06, -0.000652294, 5.60082e-06, -0.000577198, 5.50966e-06, -0.000507875, 5.35101e-06, -0.00044363, 5.12521e-06, -0.000383821, 4.83233e-06, -0.000327851, 4.4722e-06, -0.000275159, 4.04437e-06, -0.000225218, 3.54818e-06, -0.00017753, 2.98269e-06, -0.000131617, 2.34671e-06, -8.70202e-05, 1.63878e-06, -4.32936e-05, 8.57253e-07
-0.353863, 1.59975e-05, -1.12692e-05, -0.353865, 1.61689e-05, -1.12692e-05, 0.212509, -1.06731e-05, -0.00589184, -1.06731e-05, 0.00309888, 1.43713e-05, -1.0785e-05, -0.356962, 1.62624e-06, -4.8423e-07, 0.2184, 0, -0.00589184, -1.06731e-05, -0.00533099, -1.02991e-05, -0.00482344, -9.35809e-06, -0.00436412, -7.97365e-06, -0.00394845, -6.28513e-06, -0.00357226, -4.43626e-06, -0.00323179, -2.56637e-06, -0.00292365, -7.96283e-07, -0.00264473, 8.2626e-07, -0.00239227, 2.30586e-06, -0.00216373, 3.64971e-06, -0.00195683, 4.86449e-06, -0.00176949, 5.95646e-06, -0.00159985, 6.9314e-06, -0.00144621, 7.79466e-06, -0.00130703, 8.55119e-06, -0.00118092, 9.20553e-06, -0.00106662, 9.76183e-06, -0.000962981, 1.02239e-05, -0.000868976, 1.05951e-05, -0.000783661, 1.08785e-05, -0.000706182, 1.10768e-05, -0.000635766, 1.11925e-05, -0.000571707, 1.12276e-05, -0.000513365, 1.11838e-05, -0.000460156, 1.10626e-05, -0.00041155, 1.08651e-05, -0.000367058, 1.0592e-05, -0.000326238, 1.0244e-05, -0.000288679, 9.82118e-06, -0.000254008, 9.32351e-06, -0.000221876, 8.75061e-06, -0.000191964, 8.1018e-06, -0.000163971, 7.37613e-06, -0.000137617, 6.57233e-06, -0.00011264, 5.68883e-06, -8.87896e-05, 4.72378e-06, -6.58267e-05, 3.67501e-06, -4.35222e-05, 2.54004e-06, -2.16528e-05, 1.31614e-06
-0.345471, 2.94891e-05, -4.56015e-05, -0.345481, 2.96564e-05, -4.56015e-05, 0.241878, 5.35784e-05, 5.92069e-05, 5.35784e-05, -3.11406e-05, 2.78685e-05, -4.51173e-05, -0.34544, 1.62066e-06, -4.8423e-07, 0.241819, 0, 5.92069e-05, 5.35784e-05, 5.35709e-05, 5.66119e-05, 4.84706e-05, 5.88961e-05, 4.38549e-05, 6.04256e-05, 3.96778e-05, 6.11685e-05, 3.58975e-05, 6.10795e-05, 3.24762e-05, 6.02549e-05, 2.93796e-05, 5.93017e-05, 2.65769e-05, 5.82965e-05, 2.40398e-05, 5.72418e-05, 2.17432e-05, 5.61399e-05, 1.96641e-05, 5.4993e-05, 1.77815e-05, 5.38026e-05, 1.60768e-05, 5.25701e-05, 1.45329e-05, 5.12965e-05, 1.31343e-05, 4.99825e-05, 1.1867e-05, 4.86284e-05, 1.07184e-05, 4.72345e-05, 9.67696e-06, 4.58004e-05, 8.73231e-06, 4.43257e-05, 7.87498e-06, 4.28096e-05, 7.0964e-06, 4.1251e-05, 6.38879e-06, 3.96487e-05, 5.74506e-06, 3.80008e-05, 5.15879e-06, 3.63056e-05, 4.6241e-06, 3.45609e-05, 4.13565e-06, 3.2764e-05, 3.68856e-06, 3.09122e-05, 3.27835e-06, 2.90024e-05, 2.90093e-06, 2.70313e-05, 2.55252e-06, 2.4995e-05, 2.22963e-06, 2.28897e-05, 1.92904e-06, 2.07109e-05, 1.64774e-06, 1.84539e-05, 1.38291e-06, 1.61138e-05, 1.13192e-06, 1.36852e-05, 8.92244e-07, 1.11623e-05, 6.61491e-07, 8.53902e-06, 4.37353e-07, 5.80889e-06, 2.17589e-07, 2.96508e-06
-0.336961, 3.25356e-05, -5.22772e-05, -0.336974, 3.26987e-05, -5.22772e-05, 0.269111, 6.82959e-05, 0.00782447, 6.82959e-05, -0.00411537, 3.09211e-05, -5.1793e-05, -0.332846, 1.61456e-06, -4.8423e-07, 0.261286, 0, 0.00782447, 6.82959e-05, 0.00707965, 7.0879e-05, 0.00640561, 7.25373e-05, 0.00579563, 7.32472e-05, 0.00524361, 7.29679e-05, 0.00474403, 7.18254e-05, 0.00429188, 7.05471e-05, 0.00388265, 6.92235e-05, 0.00351225, 6.78571e-05, 0.00317698, 6.64502e-05, 0.00287347, 6.50048e-05, 0.0025987, 6.35222e-05, 0.00234991, 6.20036e-05, 0.00212463, 6.045e-05, 0.00192059, 5.88619e-05, 0.00173575, 5.72395e-05, 0.00156828, 5.55827e-05, 0.00141648, 5.38911e-05, 0.00127886, 5.2164e-05, 0.00115402, 5.04004e-05, 0.00104072, 4.85992e-05, 0.000937823, 4.67586e-05, 0.000844308, 4.48769e-05, 0.000759237, 4.29518e-05, 0.000681757, 4.0981e-05, 0.000611096, 3.89617e-05, 0.000546545, 3.68907e-05, 0.00048746, 3.47648e-05, 0.000433249, 3.25804e-05, 0.000383371, 3.03333e-05, 0.000337327, 2.80193e-05, 0.000294656, 2.56338e-05, 0.000254931, 2.31717e-05, 0.000217756, 2.06277e-05, 0.000182758, 1.79962e-05, 0.000149588, 1.5271e-05, 0.000117914, 1.24458e-05, 8.74191e-05, 9.51353e-06, 5.77982e-05, 6.46703e-06, 2.87553e-05, 3.29867e-06
-0.31651, 3.59008e-05, -5.60919e-05, -0.316525, 3.6054e-05, -5.60919e-05, 0.271351, 7.22849e-05, -0.00545075, 7.22849e-05, 0.00286688, 3.42927e-05, -5.56077e-05, -0.319377, 1.60803e-06, -4.8423e-07, 0.276802, 0, -0.00545075, 7.22849e-05, -0.00493188, 7.43786e-05, -0.00446233, 7.55211e-05, -0.0040374, 7.56394e-05, -0.00365285, 7.48385e-05, -0.00330482, 7.38675e-05, -0.00298984, 7.28221e-05, -0.00270477, 7.17065e-05, -0.00244674, 7.05248e-05, -0.00221317, 6.92802e-05, -0.00200174, 6.79759e-05, -0.00181033, 6.66143e-05, -0.00163702, 6.51975e-05, -0.00148008, 6.37274e-05, -0.00133794, 6.22052e-05, -0.00120918, 6.06318e-05, -0.00109251, 5.9008e-05, -0.000986763, 5.73338e-05, -0.000890887, 5.56091e-05, -0.00080392, 5.38333e-05, -0.000724992, 5.20057e-05, -0.000653314, 5.01249e-05, -0.000588169, 4.81893e-05, -0.000528906, 4.61971e-05, -0.000474931, 4.4146e-05, -0.000425707, 4.20332e-05, -0.000380739, 3.98558e-05, -0.000339578, 3.76104e-05, -0.000301814, 3.52933e-05, -0.000267067, 3.29004e-05, -0.000234991, 3.04272e-05, -0.000205266, 2.78688e-05, -0.000177592, 2.52199e-05, -0.000151695, 2.24749e-05, -0.000127315, 1.96277e-05, -0.000104207, 1.66718e-05, -8.21423e-05, 1.36001e-05, -6.08986e-05, 1.04052e-05, -4.02639e-05, 7.07926e-06, -2.00318e-05, 3.61394e-06
-0.305654, 3.7556e-05, -5.84761e-05, -0.305671, 3.77039e-05, -5.84761e-05, 0.289171, 7.69524e-05, 0.000804354, 7.69524e-05, -0.000423059, 3.59548e-05, -5.79919e-05, -0.305231, 1.60118e-06, -4.8423e-07, 0.288366, 0, 0.000804354, 7.69524e-05, 0.000727786, 7.83165e-05, 0.000658495, 7.86188e-05, 0.000595789, 7.79569e-05, 0.000539042, 7.71073e-05, 0.000487684, 7.61701e-05, 0.000441204, 7.51508e-05, 0.000399136, 7.40541e-05, 0.000361059, 7.28842e-05, 0.000326592, 7.1645e-05, 0.000295392, 7.03397e-05, 0.000267146, 6.89713e-05, 0.00024157, 6.7542e-05, 0.000218411, 6.60538e-05, 0.000197436, 6.45084e-05, 0.000178435, 6.29068e-05, 0.000161219, 6.12498e-05, 0.000145614, 5.95377e-05, 0.000131466, 5.77705e-05, 0.000118632, 5.59476e-05, 0.000106985, 5.40684e-05, 9.64079e-05, 5.21317e-05, 8.67946e-05, 5.01358e-05, 7.80493e-05, 4.80787e-05, 7.00845e-05, 4.59584e-05, 6.28205e-05, 4.37719e-05, 5.61847e-05, 4.15162e-05, 5.01108e-05, 3.9188e-05, 4.45379e-05, 3.67833e-05, 3.94105e-05, 3.42979e-05, 3.46771e-05, 3.17272e-05, 3.02905e-05, 2.90661e-05, 2.62069e-05, 2.63092e-05, 2.23853e-05, 2.34506e-05, 1.87875e-05, 2.04839e-05, 1.53776e-05, 1.74023e-05, 1.21215e-05, 1.41987e-05, 8.98666e-06, 1.08651e-05, 5.94164e-06, 7.3934e-06, 2.95604e-06, 3.77492e-06
-0.288432, 6.46854e-05, -0.000123803, -0.288469, 6.48249e-05, -0.000123803, 0.291846, 0.00021836, -0.00413273, 0.00021836, 0.00217366, 6.30913e-05, -0.000123319, -0.290606, 1.59409e-06, -4.8423e-07, 0.295979, 0, -0.00413273, 0.00021836, -0.00373933, 0.000214967, -0.00338332, 0.000209229, -0.00306114, 0.000203319, -0.00276957, 0.000197492, -0.0025057, 0.000191747, -0.00226689, 0.00018608, -0.00205074, 0.000180489, -0.0018551, 0.000174971, -0.00167802, 0.000169522, -0.00151771, 0.000164138, -0.00137258, 0.000158814, -0.00124118, 0.000153547, -0.00112219, 0.000148332, -0.00101442, 0.000143162, -0.000916791, 0.000138034, -0.000828333, 0.000132941, -0.000748159, 0.000127877, -0.000675466, 0.000122836, -0.000609528, 0.000117811, -0.000549685, 0.000112794, -0.000495339, 0.00010778, -0.000445947, 0.000102759, -0.000401014, 9.77239e-05, -0.000360091, 9.26662e-05, -0.000322769, 8.75768e-05, -0.000288674, 8.24466e-05, -0.000257467, 7.72658e-05, -0.000228834, 7.20243e-05, -0.000202489, 6.67114e-05, -0.000178169, 6.13162e-05, -0.000155631, 5.58269e-05, -0.00013465, 5.02316e-05, -0.000115014, 4.45175e-05, -9.65294e-05, 3.86713e-05, -7.90096e-05, 3.26793e-05, -6.22799e-05, 2.65269e-05, -4.6173e-05, 2.01991e-05, -3.05279e-05, 1.36798e-05, -1.5188e-05, 6.95274e-06
-0.2768, 6.6405e-05, -0.000128094, -0.27684, 6.65388e-05, -0.000128094, 0.301734, 0.000230236, 0.0020931, 0.000230236, -0.00110089, 6.48181e-05, -0.00012761, -0.275699, 1.58687e-06, -4.8423e-07, 0.29964, 0, 0.0020931, 0.000230236, 0.00189386, 0.00022406, 0.00171355, 0.000217709, 0.00155037, 0.000211456, 0.0014027, 0.000205299, 0.00126906, 0.000199235, 0.00114811, 0.000193261, 0.00103864, 0.000187373, 0.000939553, 0.000181567, 0.000849864, 0.000175841, 0.000768674, 0.000170188, 0.000695171, 0.000164604, 0.000628619, 0.000159085, 0.000568353, 0.000153625, 0.000513771, 0.000148218, 0.000464327, 0.000142859, 0.000419526, 0.000137541, 0.00037892, 0.000132258, 0.000342103, 0.000127004, 0.000308707, 0.00012177, 0.000278399, 0.00011655, 0.000250874, 0.000111336, 0.000225858, 0.000106119, 0.000203101, 0.000100891, 0.000182375, 9.56438e-05, 0.000163473, 9.03673e-05, 0.000146205, 8.50519e-05, 0.000130399, 7.96878e-05, 0.000115897, 7.42642e-05, 0.000102555, 6.87701e-05, 9.02374e-05, 6.31941e-05, 7.88226e-05, 5.75242e-05, 6.8196e-05, 5.17478e-05, 5.82513e-05, 4.58518e-05, 4.88892e-05, 3.98225e-05, 4.0016e-05, 3.36456e-05, 3.15429e-05, 2.73062e-05, 2.33852e-05, 2.07887e-05, 1.54614e-05, 1.40767e-05, 7.69226e-06, 7.15325e-06
-0.265122, 6.78427e-05, -0.000130002, -0.265164, 6.79709e-05, -0.000130002, 0.308404, 0.000232085, 0.00840421, 0.000232085, -0.00442029, 6.62631e-05, -0.000129517, -0.260702, 1.5796e-06, -4.8423e-07, 0.3, 0, 0.00840421, 0.000232085, 0.0076042, 0.000225714, 0.00688022, 0.000219434, 0.00622505, 0.000213242, 0.00563213, 0.000207138, 0.00509552, 0.000201119, 0.00460988, 0.000195181, 0.00417033, 0.000189323, 0.00377249, 0.00018354, 0.00341237, 0.000177829, 0.00308638, 0.000172186, 0.00279124, 0.000166606, 0.00252403, 0.000161085, 0.00228205, 0.000155617, 0.00206289, 0.000150198, 0.00186436, 0.000144821, 0.00168448, 0.000139481, 0.00152144, 0.000134171, 0.00137361, 0.000128884, 0.00123952, 0.000123615, 0.00111783, 0.000118354, 0.00100731, 0.000113094, 0.000906865, 0.000107828, 0.000815491, 0.000102547, 0.000732271, 9.72411e-05, 0.000656374, 9.19022e-05, 0.00058704, 8.65202e-05, 0.000523577, 8.10848e-05, 0.00046535, 7.55855e-05, 0.000411776, 7.00111e-05, 0.000362321, 6.435e-05, 0.000316488, 5.85901e-05, 0.00027382, 5.27185e-05, 0.00023389, 4.67222e-05, 0.0001963, 4.05871e-05, 0.000160672, 3.42987e-05, 0.000126651, 2.78418e-05, 9.38962e-05, 2.12005e-05, 6.20807e-05, 1.43582e-05, 3.08859e-05, 7.29764e-06
-0.240701, 7.06433e-05, -0.000132386, -0.240746, 7.07597e-05, -0.000132386, 0.290492, 0.000230177, -0.00950806, 0.000230177, 0.00500088, 6.90709e-05, -0.000131902, -0.245702, 1.57234e-06, -4.8423e-07, 0.3, 0, -0.00950806, 0.000230177, -0.00860297, 0.000224277, -0.0077839, 0.000218432, -0.00704268, 0.000212641, -0.00637188, 0.000206906, -0.0057648, 0.000201225, -0.00521536, 0.000195598, -0.00471808, 0.000190022, -0.00426798, 0.000184496, -0.00386057, 0.000179017, -0.00349175, 0.000173583, -0.00315786, 0.000168189, -0.00285554, 0.000162834, -0.00258178, 0.000157512, -0.00233384, 0.000152219, -0.00210924, 0.00014695, -0.00190572, 0.0001417, -0.00172127, 0.000136463, -0.00155403, 0.000131234, -0.00140232, 0.000126005, -0.00126465, 0.00012077, -0.00113961, 0.000115522, -0.00102598, 0.000110252, -0.000922601, 0.000104954, -0.000828451, 9.96173e-05, -0.000742585, 9.42336e-05, -0.000664145, 8.87934e-05, -0.000592347, 8.32865e-05, -0.000526472, 7.77023e-05, -0.000465861, 7.20297e-05, -0.00040991, 6.62569e-05, -0.000358057, 6.03718e-05, -0.000309785, 5.43615e-05, -0.000264611, 4.82123e-05, -0.000222083, 4.19102e-05, -0.000181775, 3.54403e-05, -0.000143286, 2.87869e-05, -0.000106229, 2.19338e-05, -7.02346e-05, 1.48637e-05, -3.49426e-05, 7.55893e-06
-0.229077, 7.28308e-05, -0.000137631, -0.229126, 7.29416e-05, -0.000137631, 0.296911, 0.000241479, -0.00308885, 0.000241479, 0.00162461, 7.12657e-05, -0.000137147, -0.230702, 1.56507e-06, -4.8423e-07, 0.3, 0, -0.00308885, 0.000241479, -0.00279481, 0.000235139, -0.00252873, 0.00022887, -0.00228793, 0.000222671, -0.00207001, 0.00021654, -0.00187279, 0.000210477, -0.00169429, 0.00020448, -0.00153275, 0.000198547, -0.00138652, 0.000192675, -0.00125417, 0.000186861, -0.00113435, 0.000181102, -0.00102588, 0.000175393, -0.000927669, 0.000169732, -0.000838734, 0.000164113, -0.000758186, 0.00015853, -0.000685219, 0.00015298, -0.000619105, 0.000147456, -0.000559182, 0.000141951, -0.000504851, 0.00013646, -0.000455568, 0.000130976, -0.000410841, 0.00012549, -0.000370222, 0.000119995, -0.000333305, 0.000114484, -0.000299722, 0.000108947, -0.000269136, 0.000103375, -0.000241241, 9.77586e-05, -0.000215758, 9.20878e-05, -0.000192433, 8.6352e-05, -0.000171033, 8.05401e-05, -0.000151343, 7.46403e-05, -0.000133166, 6.86406e-05, -0.000116321, 6.25281e-05, -0.000100639, 5.62895e-05, -8.5963e-05, 4.99105e-05, -7.21471e-05, 4.33766e-05, -5.90526e-05, 3.66722e-05, -4.65487e-05, 2.97813e-05, -3.45102e-05, 2.26868e-05, -2.28169e-05, 1.5371e-05, -1.13517e-05, 7.81539e-06
-0.217208, 7.70463e-05, -0.00014383, -0.217261, 7.71513e-05, -0.00014383, 0.302864, 0.000248513, 0.00286397, 0.000248513, -0.00150634, 7.54885e-05, -0.000143346, -0.215702, 1.5578e-06, -4.8423e-07, 0.3, 0, 0.00286397, 0.000248513, 0.00259135, 0.000242256, 0.00234463, 0.000236049, 0.00212136, 0.000229893, 0.00191931, 0.000223788, 0.00173644, 0.000217733, 0.00157095, 0.000211728, 0.00142116, 0.000205772, 0.00128558, 0.000199862, 0.00116286, 0.000193997, 0.00105177, 0.000188174, 0.000951196, 0.000182389, 0.000860133, 0.00017664, 0.000777673, 0.000170921, 0.000702988, 0.000165228, 0.000635334, 0.000159557, 0.000574033, 0.000153902, 0.000518473, 0.000148256, 0.000468097, 0.000142613, 0.000422402, 0.000136968, 0.000380931, 0.000131311, 0.000343269, 0.000125636, 0.00030904, 0.000119935, 0.000277902, 0.000114197, 0.000249542, 0.000108415, 0.000223678, 0.000102579, 0.000200051, 9.66774e-05, 0.000178424, 9.07003e-05, 0.000158581, 8.46359e-05, 0.000140325, 7.84723e-05, 0.000123471, 7.21967e-05, 0.000107852, 6.57959e-05, 9.33119e-05, 5.92559e-05, 7.97048e-05, 5.25621e-05, 6.68946e-05, 4.56989e-05, 5.47535e-05, 3.86502e-05, 4.31598e-05, 3.1399e-05, 3.19978e-05, 2.39276e-05, 2.11557e-05, 1.62171e-05, 1.05252e-05, 8.24836e-06
-0.205101, 7.99877e-05, -0.000149075, -0.205158, 8.00868e-05, -0.000149075, 0.308363, 0.000256888, 0.0083634, 0.000256888, -0.00439883, 7.84372e-05, -0.000148591, -0.200702, 1.55054e-06, -4.8423e-07, 0.3, 0, 0.0083634, 0.000256888, 0.00756727, 0.00025047, 0.00684681, 0.000244101, 0.00619482, 0.000237779, 0.00560477, 0.000231506, 0.00507078, 0.000225282, 0.00458749, 0.000219106, 0.00415008, 0.000212977, 0.00375417, 0.000206894, 0.0033958, 0.000200853, 0.00307139, 0.000194853, 0.00277769, 0.000188891, 0.00251177, 0.000182962, 0.00227097, 0.000177062, 0.00205287, 0.000171188, 0.00185531, 0.000165333, 0.0016763, 0.000159492, 0.00151405, 0.00015366, 0.00136694, 0.000147829, 0.0012335, 0.000141993, 0.0011124, 0.000136144, 0.00100242, 0.000130274, 0.000902462, 0.000124374, 0.00081153, 0.000118436, 0.000728715, 0.000112451, 0.000653186, 0.000106407, 0.00058419, 0.000100294, 0.000521035, 9.41015e-05, 0.00046309, 8.78171e-05, 0.000409777, 8.14284e-05, 0.000360561, 7.49224e-05, 0.000314951, 6.82852e-05, 0.00027249, 6.15023e-05, 0.000232754, 5.45586e-05, 0.000195346, 4.7438e-05, 0.000159892, 4.01237e-05, 0.000126036, 3.25982e-05, 9.34403e-05, 2.4843e-05, 6.17792e-05, 1.68386e-05, 3.07359e-05, 8.56492e-06
-0.192984, 8.00716e-05, -0.000148122, -0.193043, 8.01648e-05, -0.000148122, 0.313846, 0.000252937, 0.013846, 0.000252937, -0.00728246, 7.85283e-05, -0.000147637, -0.185702, 1.54327e-06, -4.8423e-07, 0.3, 0, 0.013846, 0.000252937, 0.012528, 0.00024678, 0.0113352, 0.000240657, 0.0102558, 0.000234567, 0.00927896, 0.000228514, 0.00839491, 0.000222497, 0.0075948, 0.000216517, 0.00687065, 0.000210573, 0.0062152, 0.000204664, 0.0056219, 0.000198788, 0.00508482, 0.000192943, 0.00459859, 0.000187126, 0.00415835, 0.000181335, 0.00375969, 0.000175565, 0.00339863, 0.000169812, 0.00307155, 0.000164072, 0.00277519, 0.000158339, 0.00250658, 0.000152608, 0.00226303, 0.000146872, 0.00204212, 0.000141124, 0.00184162, 0.000135358, 0.00165955, 0.000129566, 0.00149407, 0.00012374, 0.00134353, 0.00011787, 0.00120642, 0.000111947, 0.00108138, 0.000105962, 0.000967153, 9.99038e-05, 0.000862597, 9.37616e-05, 0.000766667, 8.75236e-05, 0.000678404, 8.11776e-05, 0.000596925, 7.47106e-05, 0.000521416, 6.81088e-05, 0.00045112, 6.1358e-05, 0.000385336, 5.44431e-05, 0.000323405, 4.7348e-05, 0.000264708, 4.00562e-05, 0.000208658, 3.25501e-05, 0.000154695, 2.48112e-05, 0.000102278, 1.68203e-05, 5.08847e-05, 8.55723e-06
-0.16811, 9.36969e-05, -0.000177685, -0.168184, 9.37781e-05, -0.000177685, 0.295073, 0.000311686, -0.0049267, 0.000311686, 0.00259125, 9.21609e-05, -0.000177201, -0.170702, 1.536e-06, -4.8423e-07, 0.3, 0, -0.0049267, 0.000311686, -0.00445771, 0.000303525, -0.00403331, 0.000295453, -0.00364923, 0.00028747, -0.00330165, 0.000279573, -0.00298709, 0.000271763, -0.00270239, 0.000264036, -0.00244472, 0.00025639, -0.0022115, 0.000248822, -0.00200039, 0.000241327, -0.00180929, 0.000233902, -0.00163628, 0.000226541, -0.00147963, 0.00021924, -0.00133778, 0.000211992, -0.0012093, 0.000204792, -0.00109292, 0.000197631, -0.00098747, 0.000190503, -0.000891893, 0.0001834, -0.000805234, 0.000176313, -0.000726628, 0.000169234, -0.000655289, 0.000162152, -0.000590502, 0.000155058, -0.00053162, 0.000147942, -0.000478055, 0.000140792, -0.00042927, 0.000133596, -0.000384778, 0.000126342, -0.000344133, 0.000119017, -0.00030693, 0.000111608, -0.000272796, 0.000104099, -0.000241391, 9.64769e-05, -0.000212399, 8.87246e-05, -0.000185531, 8.0826e-05, -0.000160518, 7.27637e-05, -0.000137111, 6.45195e-05, -0.000115074, 5.60746e-05, -9.41886e-05, 4.74088e-05, -7.42449e-05, 3.85013e-05, -5.50436e-05, 2.93302e-05, -3.63928e-05, 1.98725e-05, -1.81059e-05, 1.01044e-05
-0.150393, 9.86007e-05, -0.000186745, -0.150473, 9.86733e-05, -0.000186745, 0.289907, 0.000326844, -0.0100928, 0.000326844, 0.00530842, 9.70719e-05, -0.000186261, -0.155702, 1.52873e-06, -4.8423e-07, 0.3, 0, -0.0100928, 0.000326844, -0.00913203, 0.00031834, -0.0082626, 0.000309925, -0.00747579, 0.000301598, -0.00676373, 0.000293359, -0.00611932, 0.000285205, -0.0055361, 0.000277136, -0.00500824, 0.000269148, -0.00453046, 0.000261239, -0.00409798, 0.000253403, -0.00370649, 0.000245638, -0.00335206, 0.000237937, -0.00303115, 0.000230296, -0.00274056, 0.000222709, -0.00247737, 0.000215169, -0.00223895, 0.000207668, -0.00202292, 0.000200199, -0.00182712, 0.000192754, -0.0016496, 0.000185324, -0.00148856, 0.000177901, -0.00134242, 0.000170472, -0.0012097, 0.00016303, -0.00108907, 0.000155561, -0.000979339, 0.000148056, -0.000879399, 0.0001405, -0.000788253, 0.000132882, -0.000704989, 0.000125188, -0.000628775, 0.000117403, -0.000558848, 0.000109513, -0.000494511, 0.000101501, -0.000435118, 9.33517e-05, -0.000380077, 8.50468e-05, -0.000328836, 7.65684e-05, -0.000280884, 6.78975e-05, -0.00023574, 5.9014e-05, -0.000192954, 4.98969e-05, -0.000152097, 4.05242e-05, -0.000112762, 3.08729e-05, -7.45539e-05, 2.09189e-05, -3.70915e-05, 1.0637e-05
-0.138802, 0.000100298, -0.00019056, -0.138887, 0.000100364, -0.00019056, 0.296389, 0.000334647, -0.00361121, 0.000334647, 0.00189936, 9.87761e-05, -0.000190076, -0.140702, 1.52147e-06, -4.8423e-07, 0.3, 0, -0.00361121, 0.000334647, -0.00326745, 0.000325863, -0.00295637, 0.000317177, -0.00267484, 0.000308587, -0.00242007, 0.000300092, -0.0021895, 0.000291691, -0.00198082, 0.000283382, -0.00179195, 0.00027516, -0.001621, 0.000267023, -0.00146626, 0.000258967, -0.00132619, 0.000250986, -0.00119937, 0.000243076, -0.00108455, 0.000235231, -0.000980574, 0.000227444, -0.000886404, 0.000219709, -0.000801098, 0.000212017, -0.000723803, 0.000204362, -0.000653746, 0.000196734, -0.000590227, 0.000189124, -0.00053261, 0.000181523, -0.000480319, 0.000173921, -0.000432831, 0.000166307, -0.000389671, 0.000158669, -0.000350409, 0.000150995, -0.00031465, 0.000143273, -0.000282037, 0.000135489, -0.000252246, 0.00012763, -0.000224976, 0.000119681, -0.000199956, 0.000111626, -0.000176936, 0.000103449, -0.000155686, 9.5134e-05, -0.000135992, 8.66625e-05, -0.000117658, 7.8016e-05, -0.0001005, 6.91751e-05, -8.4348e-05, 6.01193e-05, -6.90391e-05, 5.08273e-05, -5.44206e-05, 4.12766e-05, -4.03463e-05, 3.14437e-05, -2.66755e-05, 2.13041e-05, -1.32714e-05, 1.08321e-05
