pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
2.26069, -0.0156549, 0.0442523, 0.70686, 0.709007, 0.219458, 0.694121, -2.31209, -1.01553, 0.0441868, 4.57277, 0.999874, 6.54285e-05, 0.487402, 0.0148852, 0.219458, 0.694121, 0.217476, 0.60618, 0.211746, 0.528285, 0.20749, 0.453682, 0.206869, 0.381952, 0.20686, 0.316175, 0.206851, 0.256474, 0.206863, 0.202428, 0.206862, 0.153653, 0.206856, 0.109801, 0.206858, 0.0705579, 0.206861, 0.0356391, 0.206859, 0.00479017, 0.206857, -0.0222155, 0.206859, -0.0455783, 0.206862, -0.0654739, 0.20686, -0.0820538, 0.206852, -0.0954469, 0.206855, -0.10576, 0.206873, -0.113078, 0.206862, -0.117467, 0.206828, -0.118969, 0.206877, -0.11761, 0.206893, -0.113394, 0.206783, -0.106304, 0.206923, -0.0963063, 0.206837, -0.0833437, 0.20685, -0.06734, 0.206861, -0.0481981, 0.496492, -0.0257985
2.26059, -0.0157138, 0.0443374, 0.70686, 0.696809, 0.217482, 0.696809, -2.3295, -1.01571, 0.0443374, 4.59009, 1, 0, 0.489378, 0, 0.217482, 0.696809, 0.211732, 0.612108, 0.207511, 0.530826, 0.206849, 0.452323, 0.206866, 0.380165, 0.20686, 0.314533, 0.206853, 0.254967, 0.206862, 0.201046, 0.206861, 0.152387, 0.206856, 0.108643, 0.206858, 0.0694987, 0.206861, 0.0346718, 0.206859, 0.00390828, 0.206857, -0.0230181, 0.206859, -0.0463072, 0.206862, -0.0661341, 0.20686, -0.0826501, 0.206852, -0.0959835, 0.206855, -0.106241, 0.206873, -0.113507, 0.206862, -0.117846, 0.206828, -0.119302, 0.206877, -0.117899, 0.206894, -0.113642, 0.206782, -0.106513, 0.206923, -0.0964767, 0.206837, -0.0834779, 0.20685, -0.0674393, 0.206861, -0.0482635, 0.500947, -0.0258309
2.26025, -0.0159692, 0.0446666, 0.70686, 0.703014, 0.211736, 0.703014, -2.35444, -1.01597, 0.0446666, 4.61469, 1, 0, 0.495123, 0, 0.211736, 0.703014, 0.2075, 0.614593, 0.206867, 0.528847, 0.206848, 0.449873, 0.206867, 0.377913, 0.20686, 0.312465, 0.206853, 0.253068, 0.206862, 0.199304, 0.206861, 0.15079, 0.206856, 0.10718, 0.206858, 0.0681611, 0.206861, 0.0334499, 0.206859, 0.00279371, 0.206857, -0.0240329, 0.206859, -0.0472293, 0.206862, -0.0669698, 0.20686, -0.0834052, 0.206852, -0.0966634, 0.206855, -0.10685, 0.206873, -0.11405, 0.206862, -0.118327, 0.206827, -0.119725, 0.206877, -0.118267, 0.206894, -0.113957, 0.206781, -0.106778, 0.206924, -0.0966939, 0.206837, -0.083649, 0.20685, -0.067566, 0.206861, -0.048347, 0.507236, -0.0258723
2.26016, -0.0160881, 0.0448324, 0.70686, 0.707669, 0.207504, 0.707669, -2.37941, -1.01609, 0.0448324, 4.63957, 1, 0, 0.499356, 0, 0.207504, 0.707669, 0.206855, 0.613999, 0.206867, 0.527571, 0.206848, 0.448699, 0.206867, 0.376835, 0.20686, 0.311475, 0.206852, 0.25216, 0.206863, 0.198471, 0.206861, 0.150026, 0.206856, 0.106481, 0.206858, 0.0675214, 0.206861, 0.0328657, 0.206859, 0.00226097, 0.206857, -0.0245178, 0.206859, -0.0476698, 0.206862, -0.0673689, 0.20686, -0.0837658, 0.206852, -0.0969879, 0.206855, -0.107141, 0.206873, -0.114309, 0.206862, -0.118557, 0.206827, -0.119927, 0.206878, -0.118442, 0.206895, -0.114107, 0.20678, -0.106904, 0.206925, -0.0967972, 0.206837, -0.0837304, 0.20685, -0.0676263, 0.206861, -0.0483867, 0.513462, -0.025892
2.26015, -0.016093, 0.0448386, 0.70686, 0.708415, 0.20686, 0.708415, -2.40441, -1.01609, 0.0448386, 4.66456, 1, 0, 0.5, 0, 0.20686, 0.708415, 0.206855, 0.613846, 0.206867, 0.52743, 0.206848, 0.44857, 0.206867, 0.376717, 0.20686, 0.311366, 0.206852, 0.25206, 0.206863, 0.19838, 0.206861, 0.149943, 0.206856, 0.106405, 0.206858, 0.0674524, 0.206861, 0.0328029, 0.206859, 0.00220392, 0.206857, -0.0245696, 0.206858, -0.0477165, 0.206862, -0.0674111, 0.20686, -0.0838037, 0.206852, -0.0970219, 0.206855, -0.107171, 0.206873, -0.114336, 0.206862, -0.118581, 0.206826, -0.119947, 0.206878, -0.11846, 0.206896, -0.114122, 0.206779, -0.106916, 0.206925, -0.0968075, 0.206837, -0.0837385, 0.206849, -0.0676322, 0.206861, -0.0483906, 0.519643, -0.0258939
2.26006, -0.0161405, 0.0448917, 0.70686, 0.70831, 0.20686, 0.70831, -2.4295, -1.01614, 0.0448917, 4.68956, 1, 0, 0.5, 0, 0.20686, 0.70831, 0.206856, 0.613748, 0.206867, 0.527339, 0.206848, 0.448485, 0.206867, 0.376637, 0.20686, 0.311292, 0.206852, 0.251991, 0.206863, 0.198315, 0.206861, 0.149883, 0.206856, 0.106349, 0.206858, 0.0673995, 0.206861, 0.0327534, 0.206859, 0.0021578, 0.206857, -0.0246125, 0.206859, -0.0477565, 0.206862, -0.0674482, 0.20686, -0.0838381, 0.206852, -0.0970536, 0.206855, -0.1072, 0.206874, -0.114363, 0.206863, -0.118605, 0.206825, -0.119969, 0.206876, -0.118479, 0.206899, -0.114139, 0.206781, -0.106931, 0.206919, -0.09682, 0.206842, -0.0837486, 0.206849, -0.0676399, 0.20686, -0.0483958, 0.522969, -0.0258966
2.25994, -0.0161869, 0.0449297, 0.70686, 0.708246, 0.20686, 0.708246, -2.45462, -1.01619, 0.0449297, 4.71456, 1, 0, 0.5, 0, 0.20686, 0.708246, 0.206856, 0.613687, 0.206867, 0.527281, 0.206848, 0.448431, 0.206867, 0.376586, 0.20686, 0.311243, 0.206852, 0.251945, 0.206863, 0.198272, 0.206862, 0.149842, 0.206856, 0.10631, 0.206858, 0.067363, 0.206861, 0.032719, 0.206859, 0.00212537, 0.206857, -0.0246431, 0.206858, -0.0477852, 0.206862, -0.0674752, 0.206861, -0.0838633, 0.206852, -0.0970771, 0.206855, -0.107222, 0.206873, -0.114383, 0.206861, -0.118623, 0.206827, -0.119986, 0.206881, -0.118495, 0.206894, -0.114152, 0.206775, -0.106943, 0.206932, -0.09683, 0.206832, -0.0837568, 0.206852, -0.0676462, 0.206858, -0.0484001, 0.522968, -0.0258988
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.47969, -1.01619, 0.0449291, 4.73956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206868, 0.527288, 0.206847, 0.448436, 0.206867, 0.37659, 0.20686, 0.311248, 0.206852, 0.251949, 0.206863, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206859, 0.00212628, 0.206857, -0.0246424, 0.206858, -0.0477849, 0.206862, -0.067475, 0.20686, -0.0838634, 0.206852, -0.0970774, 0.206856, -0.107223, 0.206874, -0.114384, 0.20686, -0.118624, 0.206824, -0.119987, 0.206884, -0.118495, 0.206898, -0.114153, 0.206765, -0.106944, 0.206937, -0.0968306, 0.206837, -0.0837573, 0.206844, -0.0676466, 0.206861, -0.0484004, 0.522971, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.50469, -1.01619, 0.0449291, 4.76456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206868, 0.527288, 0.206847, 0.448436, 0.206868, 0.37659, 0.20686, 0.311248, 0.206852, 0.251949, 0.206863, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206859, 0.00212628, 0.206857, -0.0246424, 0.206859, -0.0477849, 0.206862, -0.067475, 0.206859, -0.0838634, 0.206851, -0.0970774, 0.206857, -0.107223, 0.206877, -0.114384, 0.206859, -0.118624, 0.206819, -0.119987, 0.206886, -0.118495, 0.206905, -0.114153, 0.206757, -0.106944, 0.206936, -0.0968306, 0.206846, -0.0837573, 0.206835, -0.0676466, 0.206864, -0.0484004, 0.522971, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.52969, -1.01619, 0.0449291, 4.78956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206869, 0.527288, 0.206846, 0.448436, 0.206868, 0.37659, 0.20686, 0.311248, 0.206851, 0.251949, 0.206863, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206859, 0.00212628, 0.206857, -0.0246424, 0.206859, -0.0477849, 0.206863, -0.067475, 0.206859, -0.0838634, 0.20685, -0.0970774, 0.206856, -0.107223, 0.206878, -0.114384, 0.206861, -0.118624, 0.206816, -0.119987, 0.206884, -0.118495, 0.206912, -0.114153, 0.206755, -0.106944, 0.206931, -0.0968306, 0.206855, -0.0837573, 0.206828, -0.0676466, 0.206867, -0.0484004, 0.522974, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.706858, 0.708254, 0.206858, 0.708254, -2.55469, -1.01619, 0.0449291, 4.81456, 1, 0, 0.5, 0, 0.206858, 0.708254, 0.206858, 0.613694, 0.206859, 0.527288, 0.206858, 0.448436, 0.206859, 0.37659, 0.206858, 0.311248, 0.206857, 0.251949, 0.206858, 0.198275, 0.206858, 0.149844, 0.206859, 0.106312, 0.206861, 0.0673646, 0.20686, 0.0327203, 0.206855, 0.00212628, 0.206852, -0.0246424, 0.20686, -0.0477849, 0.206872, -0.067475, 0.206863, -0.0838634, 0.206835, -0.0970774, 0.206843, -0.107223, 0.206899, -0.114384, 0.20688, -0.118624, 0.206783, -0.119987, 0.206867, -0.118495, 0.206961, -0.114153, 0.206739, -0.106944, 0.206892, -0.0968306, 0.206912, -0.0837573, 0.206786, -0.0676466, 0.206886, -0.0484004, 0.523, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.57969, -1.01619, 0.0449291, 4.83956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206869, 0.527288, 0.206846, 0.448436, 0.206868, 0.37659, 0.20686, 0.311248, 0.206851, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206859, 0.00212628, 0.206856, -0.0246424, 0.206859, -0.0477849, 0.206864, -0.067475, 0.206859, -0.0838634, 0.206848, -0.0970774, 0.206854, -0.107223, 0.206881, -0.114384, 0.206864, -0.118624, 0.206811, -0.119987, 0.206878, -0.118495, 0.206924, -0.114153, 0.206752, -0.106944, 0.206918, -0.0968306, 0.206873, -0.0837573, 0.206814, -0.0676466, 0.206871, -0.0484004, 0.522982, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.60469, -1.01619, 0.0449291, 4.86456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206869, 0.527288, 0.206846, 0.448436, 0.206868, 0.37659, 0.20686, 0.311248, 0.206851, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206858, 0.00212628, 0.206856, -0.0246424, 0.206859, -0.0477849, 0.206864, -0.067475, 0.20686, -0.0838634, 0.206848, -0.0970774, 0.206853, -0.107223, 0.206882, -0.114384, 0.206866, -0.118624, 0.206809, -0.119987, 0.206875, -0.118495, 0.206928, -0.114153, 0.206753, -0.106944, 0.206911, -0.0968306, 0.206881, -0.0837573, 0.206809, -0.0676466, 0.206873, -0.0484004, 0.522985, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.62969, -1.01619, 0.0449291, 4.88956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206869, 0.527288, 0.206846, 0.448436, 0.206868, 0.37659, 0.20686, 0.311248, 0.206851, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206858, 0.00212628, 0.206856, -0.0246424, 0.206859, -0.0477849, 0.206864, -0.067475, 0.20686, -0.0838634, 0.206848, -0.0970774, 0.206852, -0.107223, 0.206882, -0.114384, 0.206869, -0.118624, 0.206809, -0.119987, 0.206872, -0.118495, 0.206931, -0.114153, 0.206756, -0.106944, 0.206905, -0.0968306, 0.206886, -0.0837573, 0.206807, -0.0676466, 0.206874, -0.0484004, 0.522985, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.65469, -1.01619, 0.0449291, 4.91456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206869, 0.527288, 0.206846, 0.448436, 0.206869, 0.37659, 0.20686, 0.311248, 0.20685, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206858, 0.00212628, 0.206856, -0.0246424, 0.206859, -0.0477849, 0.206865, -0.067475, 0.206861, -0.0838634, 0.206848, -0.0970774, 0.206851, -0.107223, 0.206881, -0.114384, 0.206871, -0.118624, 0.20681, -0.119987, 0.206868, -0.118495, 0.206933, -0.114153, 0.20676, -0.106944, 0.206898, -0.0968306, 0.206892, -0.0837573, 0.206804, -0.0676466, 0.206875, -0.0484004, 0.522986, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.67969, -1.01619, 0.0449291, 4.93956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206855, 0.613694, 0.206869, 0.527288, 0.206845, 0.448436, 0.206869, 0.37659, 0.20686, 0.311248, 0.20685, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206856, 0.106312, 0.206858, 0.0673646, 0.206861, 0.0327203, 0.206858, 0.00212628, 0.206856, -0.0246424, 0.206859, -0.0477849, 0.206865, -0.067475, 0.206861, -0.0838634, 0.206848, -0.0970774, 0.20685, -0.107223, 0.206881, -0.114384, 0.206873, -0.118624, 0.20681, -0.119987, 0.206864, -0.118495, 0.206935, -0.114153, 0.206763, -0.106944, 0.206891, -0.0968306, 0.206897, -0.0837573, 0.206802, -0.0676466, 0.206876, -0.0484004, 0.522986, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.70469, -1.01619, 0.0449291, 4.96456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.20687, 0.527288, 0.206844, 0.448436, 0.20687, 0.37659, 0.20686, 0.311248, 0.20685, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206858, 0.00212628, 0.206855, -0.0246424, 0.206859, -0.0477849, 0.206865, -0.067475, 0.206862, -0.0838634, 0.206847, -0.0970774, 0.206849, -0.107223, 0.206881, -0.114384, 0.206875, -0.118624, 0.20681, -0.119987, 0.206861, -0.118495, 0.206937, -0.114153, 0.206767, -0.106944, 0.206885, -0.0968306, 0.206902, -0.0837573, 0.2068, -0.0676466, 0.206877, -0.0484004, 0.522987, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.72969, -1.01619, 0.0449291, 4.98956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.20687, 0.527288, 0.206844, 0.448436, 0.20687, 0.37659, 0.20686, 0.311248, 0.20685, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206858, 0.00212628, 0.206855, -0.0246424, 0.206859, -0.0477849, 0.206865, -0.067475, 0.206863, -0.0838634, 0.206847, -0.0970774, 0.206848, -0.107223, 0.206881, -0.114384, 0.206877, -0.118624, 0.20681, -0.119987, 0.206857, -0.118495, 0.206939, -0.114153, 0.20677, -0.106944, 0.206878, -0.0968306, 0.206908, -0.0837573, 0.206797, -0.0676466, 0.206878, -0.0484004, 0.522987, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.75469, -1.01619, 0.0449291, 5.01456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.20687, 0.527288, 0.206844, 0.448436, 0.20687, 0.37659, 0.20686, 0.311248, 0.20685, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206858, 0.00212628, 0.206855, -0.0246424, 0.206859, -0.0477849, 0.206866, -0.067475, 0.206863, -0.0838634, 0.206847, -0.0970774, 0.206847, -0.107223, 0.206881, -0.114384, 0.206879, -0.118624, 0.20681, -0.119987, 0.206854, -0.118495, 0.206941, -0.114153, 0.206774, -0.106944, 0.206872, -0.0968306, 0.206913, -0.0837573, 0.206795, -0.0676466, 0.206879, -0.0484004, 0.522987, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.77969, -1.01619, 0.0449291, 5.03956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.20687, 0.527288, 0.206844, 0.448436, 0.20687, 0.37659, 0.20686, 0.311248, 0.20685, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206858, 0.00212628, 0.206855, -0.0246424, 0.206858, -0.0477849, 0.206866, -0.067475, 0.206864, -0.0838634, 0.206848, -0.0970774, 0.206846, -0.107223, 0.20688, -0.114384, 0.20688, -0.118624, 0.206812, -0.119987, 0.206852, -0.118495, 0.20694, -0.114153, 0.206778, -0.106944, 0.206868, -0.0968306, 0.206913, -0.0837573, 0.206796, -0.0676466, 0.206878, -0.0484004, 0.522988, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.80469, -1.01619, 0.0449291, 5.06456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.20687, 0.527288, 0.206844, 0.448436, 0.20687, 0.37659, 0.20686, 0.311248, 0.206849, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206859, 0.00212628, 0.206855, -0.0246424, 0.206858, -0.0477849, 0.206866, -0.067475, 0.206864, -0.0838634, 0.206848, -0.0970774, 0.206846, -0.107223, 0.206879, -0.114384, 0.20688, -0.118624, 0.206813, -0.119987, 0.20685, -0.118495, 0.206938, -0.114153, 0.206782, -0.106944, 0.206865, -0.0968306, 0.206914, -0.0837573, 0.206797, -0.0676466, 0.206878, -0.0484004, 0.522988, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.82969, -1.01619, 0.0449291, 5.08956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.20687, 0.527288, 0.206844, 0.448436, 0.20687, 0.37659, 0.20686, 0.311248, 0.206849, 0.251949, 0.206864, 0.198275, 0.206862, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206859, 0.00212628, 0.206855, -0.0246424, 0.206858, -0.0477849, 0.206865, -0.067475, 0.206864, -0.0838634, 0.206848, -0.0970774, 0.206846, -0.107223, 0.206878, -0.114384, 0.206881, -0.118624, 0.206815, -0.119987, 0.206848, -0.118495, 0.206937, -0.114153, 0.206786, -0.106944, 0.206862, -0.0968306, 0.206914, -0.0837573, 0.206798, -0.0676466, 0.206878, -0.0484004, 0.522989, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.85469, -1.01619, 0.0449291, 5.11456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.206871, 0.527288, 0.206843, 0.448436, 0.206871, 0.37659, 0.20686, 0.311248, 0.206849, 0.251949, 0.206864, 0.198275, 0.206863, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206859, 0.00212628, 0.206855, -0.0246424, 0.206858, -0.0477849, 0.206865, -0.067475, 0.206865, -0.0838634, 0.206849, -0.0970774, 0.206845, -0.107223, 0.206877, -0.114384, 0.206882, -0.118624, 0.206817, -0.119987, 0.206846, -0.118495, 0.206936, -0.114153, 0.20679, -0.106944, 0.206859, -0.0968306, 0.206915, -0.0837573, 0.206799, -0.0676466, 0.206877, -0.0484004, 0.522989, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.87969, -1.01619, 0.0449291, 5.13956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.206872, 0.527288, 0.206842, 0.448436, 0.206871, 0.37659, 0.20686, 0.311248, 0.206849, 0.251949, 0.206864, 0.198275, 0.206863, 0.149844, 0.206855, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206859, 0.00212628, 0.206855, -0.0246424, 0.206857, -0.0477849, 0.206865, -0.067475, 0.206865, -0.0838634, 0.206849, -0.0970774, 0.206845, -0.107223, 0.206876, -0.114384, 0.206882, -0.118624, 0.206818, -0.119987, 0.206844, -0.118495, 0.206934, -0.114153, 0.206794, -0.106944, 0.206855, -0.0968306, 0.206915, -0.0837573, 0.2068, -0.0676466, 0.206877, -0.0484004, 0.52299, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.90469, -1.01619, 0.0449291, 5.16456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206853, 0.613694, 0.206872, 0.527288, 0.206842, 0.448436, 0.206872, 0.37659, 0.20686, 0.311248, 0.206848, 0.251949, 0.206865, 0.198275, 0.206863, 0.149844, 0.206854, 0.106312, 0.206859, 0.0673646, 0.206862, 0.0327203, 0.206859, 0.00212628, 0.206855, -0.0246424, 0.206857, -0.0477849, 0.206865, -0.067475, 0.206865, -0.0838634, 0.20685, -0.0970774, 0.206844, -0.107223, 0.206875, -0.114384, 0.206883, -0.118624, 0.20682, -0.119987, 0.206843, -0.118495, 0.206933, -0.114153, 0.206798, -0.106944, 0.206852, -0.0968306, 0.206916, -0.0837573, 0.206801, -0.0676466, 0.206877, -0.0484004, 0.52299, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.92969, -1.01619, 0.0449291, 5.18956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.206872, 0.527288, 0.206842, 0.448436, 0.206872, 0.37659, 0.206861, 0.311248, 0.206848, 0.251949, 0.206865, 0.198275, 0.206863, 0.149844, 0.206854, 0.106312, 0.206859, 0.0673646, 0.206863, 0.0327203, 0.206859, 0.00212628, 0.206854, -0.0246424, 0.206857, -0.0477849, 0.206865, -0.067475, 0.206866, -0.0838634, 0.20685, -0.0970774, 0.206844, -0.107223, 0.206874, -0.114384, 0.206884, -0.118624, 0.206822, -0.119987, 0.206841, -0.118495, 0.206931, -0.114153, 0.206802, -0.106944, 0.206849, -0.0968306, 0.206916, -0.0837573, 0.206802, -0.0676466, 0.206877, -0.0484004, 0.52299, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.95469, -1.01619, 0.0449291, 5.21456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.206872, 0.527288, 0.206841, 0.448436, 0.206872, 0.37659, 0.206861, 0.311248, 0.206848, 0.251949, 0.206865, 0.198275, 0.206863, 0.149844, 0.206854, 0.106312, 0.206859, 0.0673646, 0.206863, 0.0327203, 0.206859, 0.00212628, 0.206854, -0.0246424, 0.206857, -0.0477849, 0.206865, -0.067475, 0.206866, -0.0838634, 0.206851, -0.0970774, 0.206843, -0.107223, 0.206873, -0.114384, 0.206884, -0.118624, 0.206823, -0.119987, 0.206839, -0.118495, 0.20693, -0.114153, 0.206806, -0.106944, 0.206846, -0.0968306, 0.206917, -0.0837573, 0.206803, -0.0676466, 0.206876, -0.0484004, 0.522991, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -2.97969, -1.01619, 0.0449291, 5.23956, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.206872, 0.527288, 0.206841, 0.448436, 0.206872, 0.37659, 0.206861, 0.311248, 0.206848, 0.251949, 0.206865, 0.198275, 0.206863, 0.149844, 0.206854, 0.106312, 0.206859, 0.0673646, 0.206863, 0.0327203, 0.206859, 0.00212628, 0.206854, -0.0246424, 0.206856, -0.0477849, 0.206865, -0.067475, 0.206866, -0.0838634, 0.206851, -0.0970774, 0.206843, -0.107223, 0.206872, -0.114384, 0.206885, -0.118624, 0.206825, -0.119987, 0.206837, -0.118495, 0.206928, -0.114153, 0.20681, -0.106944, 0.206842, -0.0968306, 0.206917, -0.0837573, 0.206804, -0.0676466, 0.206876, -0.0484004, 0.522991, -0.0258989
2.25987, -0.0161949, 0.0449291, 0.70686, 0.708254, 0.20686, 0.708254, -3.00469, -1.01619, 0.0449291, 5.26456, 1, 0, 0.5, 0, 0.20686, 0.708254, 0.206854, 0.613694, 0.206872, 0.527288, 0.206841, 0.448436, 0.206872, 0.37659, 0.206861, 0.311248, 0.206848, 0.251949, 0.206865, 0.198275, 0.206863, 0.149844, 0.206854, 0.106312, 0.206859, 0.0673646, 0.206863, 0.0327203, 0.206859, 0.00212628, 0.206854, -0.0246424, 0.206856, -0.0477849, 0.206865, -0.067475, 0.206867, -0.0838634, 0.206852, -0.0970774, 0.206843, -0.107223, 0.206871, -0.114384, 0.206886, -0.118624, 0.206827, -0.119987, 0.206835, -0.118495, 0.206927, -0.114153, 0.206815, -0.106944, 0.206839, -0.0968306, 0.206917, -0.0837573, 0.206805, -0.0676466, 0.206876, -0.0484004, 0.522992, -0.0258989
