pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
4.84119, 1.09341, -0.0618237, 0.391073, 0.0908561, -0.108927, 0.0908561, 0.0516323, 0.0934118, -0.0618237, 4.78956, 1, 0, 0.5, 0, -0.108927, 0.0908561, -0.0973801, 0.0866594, -0.0870508, 0.082702, -0.0778097, 0.0789624, -0.0695412, 0.0754202, -0.0621419, 0.0720562, -0.0555194, 0.0688522, -0.049591, 0.0657908, -0.0442824, 0.0628556, -0.0395274, 0.0600304, -0.0352664, 0.0573001, -0.0314463, 0.0546496, -0.0280192, 0.0520645, -0.0249424, 0.0495305, -0.0221774, 0.0470335, -0.0196896, 0.0445597, -0.0174479, 0.042095, -0.0154243, 0.0396255, -0.0135936, 0.0371369, -0.0119327, 0.0346149, -0.010421, 0.0320447, -0.00903956, 0.029411, -0.00777111, 0.0266983, -0.0065998, 0.02389, -0.00551099, 0.020969, -0.00449107, 0.0179176, -0.00352729, 0.0147166, -0.0026076, 0.0113463, -0.0017205, 0.0077853, -0.000854905, 0.00401122
4.86043, 1.09314, -0.0636528, 0.403227, 0.0960218, -0.0967727, 0.0960218, 0.0458713, 0.0931409, -0.0636528, 4.81456, 1, 0, 0.5, 0, -0.0967727, 0.0960218, -0.0865146, 0.0913886, -0.0773378, 0.0870284, -0.0691278, 0.0829171, -0.0617819, 0.079032, -0.0552082, 0.0753516, -0.0493247, 0.0718556, -0.0440577, 0.0685248, -0.0393414, 0.0653409, -0.035117, 0.0622863, -0.0313314, 0.0593442, -0.0279376, 0.0564983, -0.0248929, 0.0537328, -0.0221594, 0.0510322, -0.0197029, 0.0483815, -0.0174927, 0.0457657, -0.0155011, 0.04317, -0.0137033, 0.0405793, -0.0120768, 0.0379789, -0.0106013, 0.0353535, -0.00925824, 0.0326877, -0.00803094, 0.0299657, -0.00690402, 0.0271711, -0.00586341, 0.0242871, -0.00489609, 0.021296, -0.00398997, 0.0181795, -0.00313372, 0.0149183, -0.00231664, 0.0114919, -0.00152853, 0.00787887, -0.000759516, 0.00405635
4.87946, 1.09286, -0.0653628, 0.41582, 0.100871, -0.0841795, 0.100871, 0.039902, 0.0928625, -0.0653628, 4.83956, 1, 0, 0.5, 0, -0.0841795, 0.100871, -0.0752563, 0.0958275, -0.0672737, 0.0910885, -0.0601321, 0.0866276, -0.0537421, 0.0824199, -0.0480239, 0.0784418, -0.042906, 0.0746712, -0.0383244, 0.0710871, -0.0342219, 0.0676694, -0.0305471, 0.0643991, -0.0272542, 0.0612579, -0.024302, 0.0582283, -0.0216536, 0.0552933, -0.0192758, 0.0524364, -0.0171389, 0.0496413, -0.0152163, 0.0468923, -0.0134839, 0.0441735, -0.0119201, 0.0414692, -0.0105052, 0.0387639, -0.00922171, 0.0360416, -0.00805345, 0.0332863, -0.00698586, 0.0304815, -0.00600559, 0.0276105, -0.00510039, 0.0246557, -0.00425895, 0.0215992, -0.00347074, 0.0184221, -0.00272592, 0.0151048, -0.00201518, 0.0116265, -0.00132962, 0.00796521, -0.000660679, 0.00409793
4.89856, 1.09243, -0.0666855, 0.428279, 0.104803, -0.0717209, 0.104803, 0.0339964, 0.0924259, -0.0666855, 4.86456, 1, 0, 0.5, 0, -0.0717209, 0.104803, -0.0641183, 0.0994191, -0.0573172, 0.0943662, -0.0512325, 0.0896158, -0.0457882, 0.0851412, -0.0409163, 0.0809171, -0.0365559, 0.0769197, -0.0326524, 0.0731266, -0.029157, 0.0695162, -0.0260261, 0.0660684, -0.0232206, 0.0627638, -0.0207053, 0.0595836, -0.0184488, 0.0565099, -0.0164229, 0.0535253, -0.0146024, 0.0506127, -0.0129643, 0.0477555, -0.0114883, 0.0449373, -0.0101559, 0.0421417, -0.00895046, 0.0393524, -0.00785689, 0.0365531, -0.00686153, 0.0337271, -0.00595195, 0.0308576, -0.00511676, 0.0279272, -0.00434553, 0.0249183, -0.00362862, 0.0218124, -0.00295707, 0.0185903, -0.00232248, 0.0152321, -0.00171693, 0.0117167, -0.00113283, 0.00802203, -0.000562898, 0.00412474
4.91763, 1.09179, -0.0675367, 0.440791, 0.107621, -0.0592086, 0.107621, 0.0280655, 0.0917926, -0.0675367, 4.88956, 1, 0, 0.5, 0, -0.0592086, 0.107621, -0.0529323, 0.101982, -0.0473177, 0.0966935, -0.0422946, 0.0917266, -0.0378001, 0.0870526, -0.0337781, 0.082645, -0.0301784, 0.0784788, -0.0269559, 0.0745303, -0.0240703, 0.0707773, -0.0214857, 0.0671983, -0.0191696, 0.0637732, -0.0170931, 0.0604825, -0.0152303, 0.0573075, -0.0135578, 0.0542301, -0.0120549, 0.0512327, -0.0107026, 0.048298, -0.00948407, 0.045409, -0.00838412, 0.0425491, -0.00738898, 0.0397013, -0.00648619, 0.0368491, -0.00566448, 0.0339753, -0.00491358, 0.0310629, -0.0042241, 0.0280942, -0.00358742, 0.0250513, -0.00299558, 0.0219155, -0.00244119, 0.0186674, -0.00191731, 0.0152868, -0.0014174, 0.0117527, -0.000935201, 0.00804271, -0.000464696, 0.00413345
4.93682, 1.09108, -0.0681632, 0.453039, 0.109898, -0.0469606, 0.109898, 0.0222598, 0.0910785, -0.0681632, 4.91456, 1, 0, 0.5, 0, -0.0469606, 0.109898, -0.0419827, 0.104045, -0.0375295, 0.0985603, -0.0335454, 0.0934126, -0.0299807, 0.0885724, -0.0267907, 0.084012, -0.0239356, 0.0797054, -0.0213797, 0.0756281, -0.0190911, 0.0717567, -0.0170411, 0.0680693, -0.0152041, 0.0645448, -0.0135572, 0.0611632, -0.0120797, 0.0579052, -0.0107532, 0.054752, -0.00956117, 0.0516855, -0.00848862, 0.0486881, -0.00752218, 0.0457423, -0.00664977, 0.0428311, -0.00586048, 0.0399372, -0.00514445, 0.0370436, -0.00449272, 0.0341331, -0.00389715, 0.0311883, -0.0033503, 0.0281913, -0.00284532, 0.0251239, -0.00237591, 0.0219674, -0.0019362, 0.0187022, -0.00152069, 0.015308, -0.00112419, 0.0117636, -0.000741744, 0.00804676, -0.000368568, 0.00413385
4.95625, 1.0903, -0.0686219, 0.464795, 0.111777, -0.0352052, 0.111777, 0.0166876, 0.0902956, -0.0686219, 4.93956, 1, 0, 0.5, 0, -0.0352052, 0.111777, -0.0314734, 0.105741, -0.0281349, 0.100088, -0.0251482, 0.0947857, -0.0224758, 0.0898034, -0.0200844, 0.0851126, -0.017944, 0.0806863, -0.0160279, 0.0764992, -0.0143121, 0.0725274, -0.0127753, 0.068748, -0.0113982, 0.0651396, -0.0101635, 0.0616815, -0.00905586, 0.0583537, -0.00806143, 0.0551371, -0.00716777, 0.0520133, -0.00636371, 0.0489641, -0.0056392, 0.0459718, -0.00498517, 0.0430188, -0.00439346, 0.0400879, -0.00385667, 0.0371616, -0.00336808, 0.0342225, -0.0029216, 0.031253, -0.00251163, 0.0282352, -0.00213307, 0.0251505, -0.00178116, 0.0219802, -0.00145152, 0.0187047, -0.00114002, 0.0153035, -0.000842778, 0.0117554, -0.000556067, 0.008038, -0.000276307, 0.00412784
4.97578, 1.0894, -0.0688174, 0.476329, 0.113034, -0.0236711, 0.113034, 0.0112203, 0.089404, -0.0688174, 4.96456, 1, 0, 0.5, 0, -0.0236711, 0.113034, -0.0211619, 0.106862, -0.0189172, 0.101085, -0.016909, 0.0956685, -0.0151122, 0.0905819, -0.0135042, 0.0857955, -0.0120651, 0.081282, -0.0107767, 0.0770152, -0.00962312, 0.0729708, -0.00858979, 0.0691255, -0.00766383, 0.0654573, -0.00683367, 0.0619449, -0.00608893, 0.0585683, -0.0054203, 0.055308, -0.00481943, 0.052145, -0.0042788, 0.0490611, -0.00379165, 0.0460382, -0.0033519, 0.0430586, -0.00295405, 0.0401049, -0.00259313, 0.0371594, -0.00226461, 0.0342045, -0.00196441, 0.0312226, -0.00168876, 0.0281956, -0.00143422, 0.0251049, -0.00119761, 0.0219318, -0.000975966, 0.0186564, -0.000766524, 0.0152586, -0.000566663, 0.0117169, -0.000373885, 0.00800912, -0.000185782, 0.00411176
4.99575, 1.08843, -0.0688155, 0.486935, 0.113828, -0.0130651, 0.113828, 0.006193, 0.0884251, -0.0688155, 4.98956, 1, 0, 0.5, 0, -0.0130651, 0.113828, -0.0116802, 0.107556, -0.0104412, 0.101687, -0.00933282, 0.0961867, -0.00834106, 0.0910235, -0.00745357, 0.0861675, -0.00665924, 0.0815906, -0.00594815, 0.0772665, -0.00531142, 0.0731701, -0.00474108, 0.069278, -0.00423, 0.0655677, -0.0037718, 0.0620178, -0.00336075, 0.0586078, -0.0029917, 0.0553181, -0.00266005, 0.0521296, -0.00236166, 0.0490236, -0.00209278, 0.0459821, -0.00185006, 0.0429872, -0.00163047, 0.0400212, -0.00143126, 0.0370665, -0.00124994, 0.0341054, -0.00108424, 0.0311202, -0.0009321, 0.0280927, -0.000791609, 0.0250046, -0.000661012, 0.0218367, -0.000538678, 0.0185696, -0.000423078, 0.0151829, -0.000312766, 0.0116554, -0.000206364, 0.0079649, -0.000102541, 0.00408798
5.01613, 1.08747, -0.0688804, 0.496689, 0.114784, -0.00331103, 0.114784, 0.00156946, 0.0874684, -0.0688804, 5.01456, 1, 0, 0.5, 0, -0.00331103, 0.114784, -0.00296005, 0.108399, -0.00264608, 0.102427, -0.00236517, 0.096832, -0.00211384, 0.0915824, -0.00188892, 0.0866474, -0.00168762, 0.0819987, -0.00150741, 0.0776091, -0.00134605, 0.0734535, -0.00120151, 0.0695077, -0.00107199, 0.065749, -0.00095587, 0.0621556, -0.000851699, 0.0587069, -0.000758174, 0.0553827, -0.000674125, 0.0521638, -0.000598504, 0.0490313, -0.000530364, 0.045967, -0.000468853, 0.0429528, -0.000413203, 0.0399709, -0.000362717, 0.0370035, -0.000316766, 0.034033, -0.000274775, 0.0310414, -0.000236218, 0.0280106, -0.000200614, 0.024922, -0.000167517, 0.0217568, -0.000136515, 0.0184952, -0.000107219, 0.0151171, -7.92629e-05, 0.0116013, -5.22978e-05, 0.00792553, -2.59865e-05, 0.00406663
5.037, 1.08641, -0.0687364, 0.505394, 0.115261, 0.00539388, 0.115261, -0.00255675, 0.0864075, -0.0687364, 5.03956, 1, 0, 0.5, 0, 0.00539388, 0.115261, 0.00482211, 0.108799, 0.00431062, 0.102756, 0.00385302, 0.0970979, 0.00344357, 0.0917903, 0.00307717, 0.086803, 0.00274924, 0.0821068, 0.00245567, 0.0776747, 0.0021928, 0.0734809, 0.00195733, 0.0695012, 0.00174634, 0.0657124, 0.00155717, 0.0620928, 0.00138747, 0.0586211, 0.00123511, 0.0552774, 0.00109819, 0.0520421, 0.000975, 0.0488963, 0.000863995, 0.0458216, 0.00076379, 0.0427998, 0.000673133, 0.039813, 0.000590889, 0.0368436, 0.000516032, 0.0338736, 0.000447625, 0.0308852, 0.000384814, 0.0278602, 0.000326812, 0.0247803, 0.000272896, 0.0216264, 0.000222391, 0.018379, 0.000174666, 0.0150179, 0.000129124, 0.011522, 8.51964e-05, 0.00786938, 4.23336e-05, 0.00403685
5.05814, 1.08528, -0.0684522, 0.513555, 0.11541, 0.0135546, 0.11541, -0.00642502, 0.0852842, -0.0684522, 5.06456, 1, 0, 0.5, 0, 0.0135546, 0.11541, 0.0121178, 0.108896, 0.0108324, 0.102806, 0.00968248, 0.0971049, 0.00865356, 0.0917592, 0.00773281, 0.0867377, 0.00690873, 0.0820113, 0.006171, 0.0775523, 0.00551041, 0.073335, 0.0049187, 0.0693349, 0.00438848, 0.0655288, 0.00391311, 0.0618945, 0.00348666, 0.058411, 0.00310379, 0.055058, 0.00275971, 0.0518159, 0.00245014, 0.0486658, 0.00217118, 0.0455891, 0.00191937, 0.0425676, 0.00169156, 0.0395836, 0.00148488, 0.0366192, 0.00129677, 0.0336565, 0.00112486, 0.0306778, 0.000967021, 0.027665, 0.000821266, 0.0245996, 0.000685777, 0.0214629, 0.00055886, 0.0182353, 0.000438928, 0.0148968, 0.000324484, 0.0114264, 0.000214095, 0.00780233, 0.000106383, 0.00400159
5.07929, 1.08415, -0.0681384, 0.521672, 0.115485, 0.0216717, 0.115485, -0.0102726, 0.0841525, -0.0681384, 5.08956, 1, 0, 0.5, 0, 0.0216717, 0.115485, 0.0193744, 0.108925, 0.0173193, 0.102794, 0.0154808, 0.0970549, 0.0138357, 0.0916756, 0.0123636, 0.0866242, 0.011046, 0.0818712, 0.00986646, 0.0773891, 0.00881028, 0.0731516, 0.00786424, 0.0691342, 0.00701649, 0.0653136, 0.00625645, 0.0616674, 0.00557462, 0.0581745, 0.00496247, 0.0548145, 0.00441235, 0.0515678, 0.00391738, 0.0484153, 0.00347138, 0.0453385, 0.00306878, 0.0423192, 0.00270453, 0.0393395, 0.00237409, 0.0363816, 0.00207333, 0.0334278, 0.00179848, 0.0304602, 0.00154612, 0.0274608, 0.00131308, 0.0244113, 0.00109645, 0.0212929, 0.000893529, 0.0180862, 0.000701778, 0.0147714, 0.000518799, 0.0113276, 0.000342305, 0.00773318, 0.000170089, 0.0039653
5.1009, 1.08299, -0.0677832, 0.528827, 0.115471, 0.0288273, 0.115471, -0.0136645, 0.0829943, -0.0677832, 5.11456, 1, 0, 0.5, 0, 0.0288273, 0.115471, 0.0257716, 0.108871, 0.0230379, 0.102703, 0.0205923, 0.0969327, 0.018404, 0.091525, 0.0164458, 0.0864484, 0.0146932, 0.0816735, 0.0131242, 0.0771723, 0.0117193, 0.0729186, 0.0104609, 0.0688875, 0.00933323, 0.0650558, 0.00832224, 0.0614009, 0.00741527, 0.0579015, 0.006601, 0.0545374, 0.00586924, 0.0512886, 0.00521084, 0.0481363, 0.00461758, 0.0450617, 0.00408204, 0.0420468, 0.00359753, 0.0390735, 0.00315798, 0.0361242, 0.00275791, 0.0331812, 0.00239231, 0.0302266, 0.00205662, 0.0272425, 0.00174663, 0.0242106, 0.00145848, 0.0211123, 0.00118856, 0.0179284, 0.000933494, 0.014639, 0.000690098, 0.0112235, 0.000455328, 0.00766043, 0.00022625, 0.00392718
5.12288, 1.08183, -0.0674251, 0.535188, 0.115456, 0.0351883, 0.115456, -0.0166796, 0.081827, -0.0674251, 5.13956, 1, 0, 0.5, 0, 0.0351883, 0.115456, 0.0314583, 0.108815, 0.0281215, 0.102612, 0.0251361, 0.0968093, 0.022465, 0.0913729, 0.0200747, 0.0862711, 0.0179354, 0.0814741, 0.0160202, 0.0769537, 0.0143053, 0.0726836, 0.0127692, 0.0686388, 0.0113927, 0.0647958, 0.0101586, 0.0611321, 0.00905152, 0.0576263, 0.00805757, 0.054258, 0.00716434, 0.0510072, 0.00636066, 0.047855, 0.00563649, 0.0447827, 0.00498278, 0.0417721, 0.00439135, 0.0388054, 0.00385482, 0.0358648, 0.00336647, 0.0329326, 0.0029202, 0.0299911, 0.00251043, 0.0270224, 0.00213204, 0.0240083, 0.00178031, 0.0209303, 0.00145082, 0.0177692, 0.00113948, 0.0145055, 0.000842374, 0.0111186, 0.0005558, 0.00758711, 0.000276174, 0.00388877
5.14531, 1.0806, -0.0669597, 0.540619, 0.115199, 0.0406187, 0.115199, -0.0192537, 0.0806008, -0.0669597, 5.16456, 1, 0, 0.5, 0, 0.0406187, 0.115199, 0.036313, 0.108536, 0.0324613, 0.102314, 0.0290152, 0.0964939, 0.0259319, 0.0910431, 0.0231727, 0.0859293, 0.0207032, 0.0811223, 0.0184925, 0.0765941, 0.0165129, 0.0723182, 0.0147398, 0.0682696, 0.0131509, 0.0644246, 0.0117263, 0.0607607, 0.0104484, 0.0572565, 0.00930104, 0.0538914, 0.00826997, 0.0506456, 0.00734226, 0.0475002, 0.00650634, 0.0444364, 0.00575174, 0.0414362, 0.00506904, 0.0384816, 0.00444971, 0.035555, 0.00388599, 0.0326388, 0.00337085, 0.0297153, 0.00289785, 0.0267667, 0.00246107, 0.0237751, 0.00205505, 0.0207218, 0.00167472, 0.0175881, 0.00131533, 0.0143544, 0.000972373, 0.0110004, 0.000641574, 0.00750493, 0.000318794, 0.0038459
5.16837, 1.07919, -0.0661419, 0.544706, 0.114137, 0.0447056, 0.114137, -0.0211909, 0.079194, -0.0661419, 5.18956, 1, 0, 0.5, 0, 0.0447056, 0.114137, 0.0399667, 0.107512, 0.0357274, 0.101326, 0.0319346, 0.0955407, 0.0285411, 0.0901233, 0.0255043, 0.0850418, 0.0227863, 0.0802661, 0.0203531, 0.0757683, 0.0181744, 0.0715221, 0.0162228, 0.0675026, 0.014474, 0.0636863, 0.0129062, 0.0600509, 0.0114996, 0.056575, 0.0102369, 0.0532382, 0.00910205, 0.050021, 0.008081, 0.0469044, 0.00716097, 0.04387, 0.00633045, 0.0408997, 0.00557906, 0.0379759, 0.00489741, 0.035081, 0.00427698, 0.0321977, 0.00371001, 0.0293085, 0.00318942, 0.0263957, 0.00270869, 0.0234416, 0.00226182, 0.0204279, 0.00184322, 0.017336, 0.00144767, 0.0141466, 0.00107021, 0.0108396, 0.000706126, 0.00739424, 0.00035087, 0.0037887
5.1921, 1.07756, -0.0648449, 0.547394, 0.111967, 0.0473937, 0.111967, -0.0224651, 0.0775579, -0.0648449, 5.21456, 1, 0, 0.5, 0, 0.0473937, 0.111967, 0.0423699, 0.105463, 0.0378756, 0.0993902, 0.0338548, 0.0937115, 0.0302572, 0.0883939, 0.0270378, 0.083406, 0.0241564, 0.0787186, 0.0215769, 0.0743041, 0.0192672, 0.0701368, 0.0171983, 0.0661921, 0.0153443, 0.062447, 0.0136822, 0.0588797, 0.0121911, 0.0554691, 0.0108524, 0.0521953, 0.00964935, 0.049039, 0.00856691, 0.0459816, 0.00759156, 0.0430051, 0.0067111, 0.0400917, 0.00591453, 0.0372242, 0.0051919, 0.0343853, 0.00453416, 0.031558, 0.00393309, 0.0287251, 0.0033812, 0.0258694, 0.00287156, 0.0229734, 0.00239782, 0.0200193, 0.00195406, 0.0169887, 0.00153472, 0.0138627, 0.00113456, 0.0106218, 0.000748585, 0.00724549, 0.000371968, 0.00371239
5.2164, 1.07569, -0.0630377, 0.548851, 0.108604, 0.0488512, 0.108604, -0.023156, 0.0756925, -0.0630377, 5.23956, 1, 0, 0.5, 0, 0.0488512, 0.108604, 0.0436729, 0.102313, 0.0390404, 0.0964368, 0.034896, 0.0909419, 0.0311877, 0.0857957, 0.0278693, 0.080968, 0.0248993, 0.0764305, 0.0222405, 0.0721565, 0.0198597, 0.068121, 0.0177272, 0.0643005, 0.0158162, 0.0606726, 0.014103, 0.0572161, 0.012566, 0.0539107, 0.0111862, 0.0507371, 0.0099461, 0.0476765, 0.00883037, 0.0447111, 0.00782503, 0.0418232, 0.00691749, 0.0389957, 0.00609642, 0.0362118, 0.00535156, 0.0334549, 0.0046736, 0.0307082, 0.00405405, 0.0279553, 0.00348518, 0.0251794, 0.00295987, 0.0223634, 0.00247156, 0.01949, 0.00201415, 0.0165414, 0.00158191, 0.0134992, 0.00116945, 0.0103443, 0.000771606, 0.00705691, 0.000383407, 0.0036161
5.241, 1.07381, -0.0611437, 0.549696, 0.105021, 0.0496958, 0.105021, -0.0235563, 0.0738107, -0.0611437, 5.26456, 1, 0, 0.5, 0, 0.0496958, 0.105021, 0.0444279, 0.0989587, 0.0397154, 0.0932962, 0.0354993, 0.0880002, 0.0317269, 0.0830394, 0.0283512, 0.0783848, 0.0253298, 0.0740091, 0.022625, 0.0698866, 0.0202031, 0.0659934, 0.0180337, 0.0623065, 0.0160897, 0.0588046, 0.0143468, 0.055467, 0.0127833, 0.0522744, 0.0113796, 0.0492079, 0.0101181, 0.0462497, 0.00898304, 0.0433822, 0.00796031, 0.0405886, 0.00703709, 0.0378523, 0.00620183, 0.035157, 0.00544409, 0.0324866, 0.0047544, 0.029825, 0.00412414, 0.0271562, 0.00354543, 0.0244639, 0.00301105, 0.0217315, 0.00251429, 0.0189424, 0.00204897, 0.0160791, 0.00160926, 0.0131239, 0.00118967, 0.0100581, 0.000784947, 0.00686257, 0.000390036, 0.00351696
5.26599, 1.07194, -0.0592321, 0.549734, 0.101385, 0.0497335, 0.101385, -0.0235742, 0.0719351, -0.0592321, 5.28956, 1, 0, 0.5, 0, 0.0497335, 0.101385, 0.0444616, 0.0955565, 0.0397455, 0.0901117, 0.0355262, 0.0850184, 0.031751, 0.0802467, 0.0283727, 0.0757685, 0.025349, 0.0715576, 0.0226422, 0.0675895, 0.0202184, 0.063841, 0.0180473, 0.0602902, 0.0161019, 0.0569164, 0.0143577, 0.0536999, 0.012793, 0.0506218, 0.0113882, 0.0476643, 0.0101257, 0.0448099, 0.00898985, 0.0420419, 0.00796635, 0.0393439, 0.00704242, 0.0367, 0.00620653, 0.0340944, 0.00544821, 0.0315116, 0.004758, 0.028936, 0.00412727, 0.0263521, 0.00354812, 0.0237442, 0.00301333, 0.0210962, 0.0025162, 0.0183919, 0.00205053, 0.0156146, 0.00161048, 0.0127468, 0.00119057, 0.00977072, 0.000785542, 0.00666749, 0.000390331, 0.00341748
5.29117, 1.07022, -0.0576709, 0.549342, 0.0985661, 0.0493417, 0.0985661, -0.0233885, 0.0702185, -0.0576709, 5.31456, 1, 0, 0.5, 0, 0.0493417, 0.0985661, 0.0441113, 0.09291, 0.0394324, 0.0876256, 0.0352463, 0.082682, 0.0315008, 0.0780501, 0.0281491, 0.0737027, 0.0251493, 0.0696145, 0.0224638, 0.0657616, 0.0200591, 0.0621214, 0.0179052, 0.0586728, 0.015975, 0.0553957, 0.0142446, 0.0522708, 0.0126922, 0.0492801, 0.0112985, 0.0464059, 0.010046, 0.0436314, 0.00891903, 0.0409404, 0.00790359, 0.038317, 0.00698694, 0.0357456, 0.00615763, 0.0332109, 0.00540529, 0.0306979, 0.00472052, 0.0281914, 0.00409475, 0.0256762, 0.00352017, 0.0231371, 0.00298959, 0.0205585, 0.00249638, 0.0179245, 0.00203437, 0.0152189, 0.0015978, 0.0124247, 0.00118119, 0.00952442, 0.000779353, 0.00649983, 0.000387256, 0.00333175
5.3165, 1.06861, -0.0564063, 0.548646, 0.0964577, 0.048646, 0.0964577, -0.0230587, 0.068614, -0.0564063, 5.33956, 1, 0, 0.5, 0, 0.048646, 0.0964577, 0.0434894, 0.0909189, 0.0388764, 0.0857443, 0.0347494, 0.0809035, 0.0310567, 0.0763681, 0.0277523, 0.0721114, 0.0247947, 0.0681087, 0.0221471, 0.0643364, 0.0197763, 0.0607726, 0.0176527, 0.0573965, 0.0157498, 0.0541884, 0.0140438, 0.0511296, 0.0125133, 0.0482022, 0.0111392, 0.0453891, 0.00990432, 0.0426738, 0.00879328, 0.0400403, 0.00779216, 0.0374732, 0.00688844, 0.0349571, 0.00607082, 0.0324772, 0.00532908, 0.0300187, 0.00465397, 0.0275667, 0.00403702, 0.0251065, 0.00347054, 0.022623, 0.00294744, 0.0201011, 0.00246118, 0.0175252, 0.00200569, 0.0148794, 0.00157527, 0.0121472, 0.00116454, 0.00931152, 0.000768365, 0.00635439, 0.000381796, 0.00325712
5.3423, 1.06676, -0.0546535, 0.546957, 0.0932316, 0.0469566, 0.0932316, -0.0222579, 0.0667618, -0.0546535, 5.36456, 1, 0, 0.5, 0, 0.0469566, 0.0932316, 0.0419791, 0.0878938, 0.0375263, 0.0829064, 0.0335426, 0.0782401, 0.0299782, 0.0738676, 0.0267885, 0.0697632, 0.0239336, 0.065903, 0.0213779, 0.0622645, 0.0190895, 0.0588264, 0.0170397, 0.0555686, 0.0152028, 0.0524723, 0.013556, 0.0495194, 0.0120787, 0.0466925, 0.0107523, 0.0439753, 0.00956036, 0.0413517, 0.00848791, 0.0388064, 0.00752155, 0.0363244, 0.00664921, 0.033891, 0.00585999, 0.0314917, 0.00514401, 0.0291122, 0.00449234, 0.0267382, 0.00389682, 0.0243554, 0.00335001, 0.0219492, 0.00284508, 0.019505, 0.00237571, 0.0170077, 0.00193604, 0.0144418, 0.00152056, 0.0117913, 0.0011241, 0.0090397, 0.000741681, 0.00616954, 0.000368537, 0.00316269
5.36841, 1.06485, -0.0527576, 0.544629, 0.0896689, 0.0446292, 0.0896689, -0.0211547, 0.0648483, -0.0527576, 5.38956, 1, 0, 0.5, 0, 0.0446292, 0.0896689, 0.0398984, 0.0845576, 0.0356663, 0.0797811, 0.0318801, 0.0753113, 0.0284923, 0.0711221, 0.0254607, 0.0671888, 0.0227473, 0.0634887, 0.0203183, 0.0600001, 0.0181433, 0.0567027, 0.0161951, 0.0535774, 0.0144493, 0.0506058, 0.0128841, 0.0477708, 0.01148, 0.0450558, 0.0102194, 0.042445, 0.0090865, 0.039923, 0.0080672, 0.0374751, 0.00714874, 0.0350869, 0.00631964, 0.0327443, 0.00556953, 0.0304333, 0.00488905, 0.0281402, 0.00426968, 0.0258511, 0.00370367, 0.0235523, 0.00318397, 0.0212299, 0.00270406, 0.0188694, 0.00225796, 0.0164566, 0.00184007, 0.0139764, 0.00144519, 0.0114133, 0.00106838, 0.00875132, 0.000704919, 0.00597366, 0.00035027, 0.00306273
5.39501, 1.06304, -0.0510758, 0.541245, 0.0866014, 0.0412454, 0.0866014, -0.0195507, 0.0630371, -0.0510758, 5.41456, 1, 0, 0.5, 0, 0.0412454, 0.0866014, 0.0368733, 0.0816794, 0.032962, 0.0770793, 0.0294629, 0.072774, 0.026332, 0.0687384, 0.0235302, 0.0649488, 0.0210226, 0.0613833, 0.0187778, 0.058021, 0.0167677, 0.0548424, 0.0149672, 0.051829, 0.0133537, 0.0489632, 0.0119072, 0.0462284, 0.0106096, 0.0436087, 0.00944453, 0.0410888, 0.00839755, 0.038654, 0.00745553, 0.03629, 0.00660671, 0.0339828, 0.00584048, 0.0317189, 0.00514724, 0.0294848, 0.00451835, 0.0272672, 0.00394594, 0.0250528, 0.00342286, 0.0228282, 0.00294255, 0.0205798, 0.00249904, 0.0182941, 0.00208675, 0.0159568, 0.00170056, 0.0135535, 0.00133562, 0.0110692, 0.000987374, 0.00848838, 0.000651471, 0.00579477, 0.000323712, 0.0029713
